port_country_iso3,vessel_class,year,emissions_co2_mt,n_unique_port_vists
GUY,drifting_longlines,2019,73.65713478358204,3
ITA,drifting_longlines,2021,4085.26812363044,2171
ZAF,drifting_longlines,2017,11849.192050456859,627
COL,drifting_longlines,2020,170.73110255198478,7
CHL,drifting_longlines,2020,24.704618093459914,25
OMN,drifting_longlines,2021,7.250281067603174,4
GHA,drifting_longlines,2020,951.8325730108025,39
THA,drifting_longlines,2023,189.50967416366205,7
ARE,drifting_longlines,2021,128.75239468206067,7
GBR,drifting_longlines,2020,48.64544575707307,10
AGO,drifting_longlines,2019,0.12168983025345093,1
KIR,drifting_longlines,2020,402.5792167259213,19
PER,drifting_longlines,2020,6587.894007725961,187
IND,drifting_longlines,2022,4401.316819409992,1189
ARG,drifting_longlines,2022,1147.139631817466,2
IDN,drifting_longlines,2023,18120.749371902642,873
SWE,drifting_longlines,2024,1.9088417110034628,1
LBY,drifting_longlines,2023,0.15411260748677683,1
OMN,drifting_longlines,2023,91.79996404076554,6
BMU,drifting_longlines,2020,5.469271556301349,13
MDG,drifting_longlines,2022,21.849723167478963,2
ARE,drifting_longlines,2019,157.25459085419007,11
CIV,drifting_longlines,2018,60.48340345855279,4
ESH,drifting_longlines,2023,41.52274847783396,2
MAF,drifting_longlines,2023,1.8719880108420974,6
TTO,drifting_longlines,2019,380.0509821854803,13
AUS,drifting_longlines,2018,3552.5825132310224,363
IRL,drifting_longlines,2019,45.61892583050447,22
TON,drifting_longlines,2023,1238.453022243735,46
CRI,drifting_longlines,2023,1.2009591288189339,1
FJI,drifting_longlines,2024,18013.612285536477,649
TWN,drifting_longlines,2020,101901.01531178992,17838
GRC,drifting_longlines,2024,524.3698824941963,533
BRN,drifting_longlines,2024,48.21638729485815,45
COK,drifting_longlines,2019,230.49289350912403,9
BRB,drifting_longlines,2019,1.395156543073182,1
GUF,drifting_longlines,2023,20.11440115211328,7
NCL,drifting_longlines,2022,256.73594859980676,230
LKA,drifting_longlines,2017,1757.5096905562348,344
JPN,drifting_longlines,2017,40784.55416327875,6648
CIV,drifting_longlines,2020,228.33492488735632,3
TTO,drifting_longlines,2017,502.8196850221283,9
SAU,drifting_longlines,2020,4.7048002563527165,4
PLW,drifting_longlines,2022,80.03960524957182,13
ITA,drifting_longlines,2023,3745.8167559228455,2436
ZAF,drifting_longlines,2023,20660.33744730601,753
GTM,drifting_longlines,2024,13.583532216868427,1
MDV,drifting_longlines,2017,106.1143955466098,9
GLP,drifting_longlines,2019,0.5964608943225617,1
SLV,drifting_longlines,2021,25.472815360732923,2
ECU,drifting_longlines,2022,2462.7362435105288,199
USA,drifting_longlines,2020,37959.15370152549,2284
BRA,drifting_longlines,2017,707.7403855130804,134
SGP,drifting_longlines,2019,11.332772969042317,3
WSM,drifting_longlines,2019,2403.1450204477437,191
CIV,drifting_longlines,2019,65.12027059015307,2
ARG,drifting_longlines,2023,1604.4943480083639,3
PAK,drifting_longlines,2021,43.65541116304885,26
VNM,drifting_longlines,2020,251.34600490187327,179
THA,drifting_longlines,2019,505.7307350903977,1
CAN,drifting_longlines,2018,4360.038788502863,635
CAN,drifting_longlines,2017,4212.06282987734,577
NOR,drifting_longlines,2023,1696.7421177815568,5
GUY,drifting_longlines,2018,41.47279020113661,1
VEN,drifting_longlines,2020,120.29772518498544,51
VCT,drifting_longlines,2018,0.6908595711669737,1
SOM,drifting_longlines,2024,0.2826312726214331,1
IRN,drifting_longlines,2021,7.57192543455972,10
IRN,drifting_longlines,2023,297.61443066146535,159
NLD,drifting_longlines,2018,102.0182402689999,1
CAN,drifting_longlines,2022,4565.26997022528,793
NCL,drifting_longlines,2018,410.1200151567276,198
KEN,drifting_longlines,2020,181.06613484943657,6
COK,drifting_longlines,2024,13.367380246498278,1
KOR,drifting_longlines,2017,4980.441810812475,548
SLV,drifting_longlines,2017,151.10360743448103,3
AUS,drifting_longlines,2024,10077.694195294467,1030
ESP,drifting_longlines,2020,15511.935003744513,2773
GBR,drifting_longlines,2023,12.462733886290193,4
PRT,drifting_longlines,2021,3183.086358418241,611
WSM,drifting_longlines,2021,576.4471822142157,103
ATG,drifting_longlines,2023,85.35106499174462,25
AUS,drifting_longlines,2020,5134.966954115875,424
CPV,drifting_longlines,2018,2196.015604843603,193
DOM,drifting_longlines,2024,0.06287043108478686,1
NGA,drifting_longlines,2022,0.8112329433552155,1
SGP,drifting_longlines,2017,367.5227396174898,42
ISL,drifting_longlines,2020,28.956302798001605,1
DNK,drifting_longlines,2024,1.0069939142516247,1
AIA,drifting_longlines,2022,1.1678727268496893,1
MDG,drifting_longlines,2021,34.55902824564957,2
CHL,drifting_longlines,2019,107.21835393153529,51
TWN,drifting_longlines,2024,151973.15727439392,23822
IRL,drifting_longlines,2018,114.12766626554648,21
CAN,drifting_longlines,2023,4819.573651759729,638
GBR,drifting_longlines,2017,220.03909527786,32
CUW,drifting_longlines,2021,9.524874977333631,15
USA,drifting_longlines,2019,35960.49876433919,2316
FJI,drifting_longlines,2021,21580.207145317338,510
PRT,drifting_longlines,2022,5440.190987879625,541
TWN,drifting_longlines,2017,22227.823495251087,8368
ESP,drifting_longlines,2017,8551.557823397923,2723
USA,drifting_longlines,2024,42677.86954566174,2343
MTQ,drifting_longlines,2023,15.316444041231092,25
USA,drifting_longlines,2023,38923.59523264116,2260
LKA,drifting_longlines,2020,13199.095290659452,929
IND,drifting_longlines,2021,2237.165626389788,1097
PYF,drifting_longlines,2021,610.7000923663985,140
PRT,drifting_longlines,2019,2012.3977102216716,582
MHL,drifting_longlines,2024,2998.782853510231,532
SLB,drifting_longlines,2017,2464.3963887109426,133
WSM,drifting_longlines,2024,4320.57641255961,200
MUS,drifting_longlines,2023,42427.00076777916,596
ZAF,drifting_longlines,2021,18929.05835367083,724
ASM,drifting_longlines,2019,3436.66949896561,128
MOZ,drifting_longlines,2019,1396.3980882196659,101
CAN,drifting_longlines,2020,5330.274412121052,731
PYF,drifting_longlines,2019,1854.981745917926,169
PHL,drifting_longlines,2019,1008.0859287840655,150
LKA,drifting_longlines,2018,9065.709984583267,709
VUT,drifting_longlines,2022,325.81628162146336,45
GRC,drifting_longlines,2023,534.0554201728238,608
SGP,drifting_longlines,2022,76.83647634301352,5
NCL,drifting_longlines,2020,343.122536613469,294
IND,drifting_longlines,2020,917.0109062328522,514
MTQ,drifting_longlines,2022,36.58185500732965,44
GUM,drifting_longlines,2019,380.307217760012,82
VEN,drifting_longlines,2023,1391.418330776912,315
PAN,drifting_longlines,2024,5652.702018165112,102
CPV,drifting_longlines,2017,1221.6134554817409,155
SEN,drifting_longlines,2024,2734.711994206937,60
CPV,drifting_longlines,2023,2202.306527839361,184
PAK,drifting_longlines,2024,125.27956363247105,77
COL,drifting_longlines,2024,592.4813816661123,61
URY,drifting_longlines,2018,4881.602608110533,109
MYS,drifting_longlines,2018,1376.4827052086612,61
NAM,drifting_longlines,2023,14428.449424163615,193
SEN,drifting_longlines,2019,2890.413854558872,58
ECU,drifting_longlines,2021,3080.4430746656353,233
PNG,drifting_longlines,2023,847.2178658890854,44
TON,drifting_longlines,2024,2847.911882686371,50
SGP,drifting_longlines,2021,1177.830030167462,34
MEX,drifting_longlines,2024,63.652457382411484,20
NZL,drifting_longlines,2018,1502.884373329275,196
STP,drifting_longlines,2024,8.135141832750891,1
MYS,drifting_longlines,2020,1646.2857874996255,63
PHL,drifting_longlines,2024,42.96774856712169,7
SEN,drifting_longlines,2022,9840.54508201372,31
ATG,drifting_longlines,2024,27.192727070756483,9
VUT,drifting_longlines,2021,402.3468165372696,89
GRC,drifting_longlines,2019,345.30919998198647,414
MOZ,drifting_longlines,2020,302.79077822807136,40
FRA,drifting_longlines,2023,9.952754651964664,36
BMU,drifting_longlines,2022,7.201752643005907,26
PHL,drifting_longlines,2020,238.04506870989974,28
NOR,drifting_longlines,2020,13.859996469009817,4
VUT,drifting_longlines,2024,88.89722754053305,16
TON,drifting_longlines,2018,3962.208774834961,31
GRL,drifting_longlines,2018,3.9993944059530073,2
TUR,drifting_longlines,2023,300.21116107960313,31
SLE,drifting_longlines,2022,70.85213552297527,1
TON,drifting_longlines,2020,509.9863127791493,30
CHN,drifting_longlines,2018,9456.404171066968,811
RUS,drifting_longlines,2017,105.29977311102789,6
TON,drifting_longlines,2022,955.7765896626994,37
CIV,drifting_longlines,2017,184.69816401841553,7
VCT,drifting_longlines,2022,42.93442625464225,17
TTO,drifting_longlines,2022,640.3134909356221,62
THA,drifting_longlines,2017,247.96219459327244,12
PNG,drifting_longlines,2020,138.9090481425324,17
SUR,drifting_longlines,2022,28.884409122661275,13
SLV,drifting_longlines,2018,49.42037660255051,2
IRL,drifting_longlines,2023,60.644487656222594,8
ARE,drifting_longlines,2024,50.456708220607,3
IRN,drifting_longlines,2024,201.70150016890673,212
VEN,drifting_longlines,2019,484.2177554997107,82
GUF,drifting_longlines,2024,53.859288174132146,9
PHL,drifting_longlines,2022,1319.7741732680931,90
BRB,drifting_longlines,2022,12.486853014998278,14
VIR,drifting_longlines,2023,2.6832649483934685,1
GNB,drifting_longlines,2017,6.166255717787923,1
MHL,drifting_longlines,2017,900.0727574240283,504
PRI,drifting_longlines,2024,1127.7566771611528,30
GBR,drifting_longlines,2024,143.5218948461383,5
QAT,drifting_longlines,2019,10.041952954826591,14
AGO,drifting_longlines,2022,391.79625774056655,21
SLV,drifting_longlines,2024,13.390868756871084,4
MUS,drifting_longlines,2017,22764.219858292763,514
FSM,drifting_longlines,2021,1947.0120719876431,119
PYF,drifting_longlines,2017,1278.2104289945344,85
URY,drifting_longlines,2023,1435.8706104171358,38
FJI,drifting_longlines,2018,18655.389415167163,983
GUM,drifting_longlines,2018,308.01828450736804,94
MEX,drifting_longlines,2021,213.45376728959204,28
SAU,drifting_longlines,2023,2.848704470533891,11
ESH,drifting_longlines,2018,3.6832527018692085,5
MRT,drifting_longlines,2020,81.68683749850972,52
MTQ,drifting_longlines,2024,1.8445301031407038,10
HRV,drifting_longlines,2017,0.013990658913287254,1
SOM,drifting_longlines,2021,0.18182066643233355,1
FJI,drifting_longlines,2023,17831.225703052063,597
THA,drifting_longlines,2018,27.729442353987793,6
GBR,drifting_longlines,2022,19.867910035962804,5
LKA,drifting_longlines,2024,25374.53994386422,8339
GUF,drifting_longlines,2022,0.9234719372226731,3
MUS,drifting_longlines,2021,40239.854897965386,469
SHN,drifting_longlines,2021,20.998175397850982,30
BMU,drifting_longlines,2023,12.267951084665714,17
FRA,drifting_longlines,2021,0.7011887124813203,1
REU,drifting_longlines,2019,2571.913908368245,388
MUS,drifting_longlines,2019,43143.447386933076,655
PER,drifting_longlines,2024,5675.569706358998,281
BRB,drifting_longlines,2023,15.591939531306423,14
MDV,drifting_longlines,2024,0.9438689756374956,2
FRA,drifting_longlines,2022,0.7717266924903025,1
DEU,drifting_longlines,2019,281.132604558793,1
JPN,drifting_longlines,2018,59408.44169595034,8567
FSM,drifting_longlines,2023,1809.646146488194,94
PRT,drifting_longlines,2024,3752.8351529089255,483
PAN,drifting_longlines,2020,5216.482896592152,79
MDG,drifting_longlines,2024,338.44031285813116,28
SLB,drifting_longlines,2020,4568.225165002309,227
BGD,drifting_longlines,2017,145.73498697074615,1
MHL,drifting_longlines,2020,1805.7944631521145,465
VEN,drifting_longlines,2024,5879.156999498753,301
URY,drifting_longlines,2024,3499.4514026254965,48
VGB,drifting_longlines,2024,0.7451085584645057,3
BRA,drifting_longlines,2019,4286.299013924624,309
KOR,drifting_longlines,2019,8447.050198122695,890
CHL,drifting_longlines,2022,32.15765856306372,14
FSM,drifting_longlines,2024,1174.844205817818,72
NZL,drifting_longlines,2020,2036.5526691760174,185
PAK,drifting_longlines,2023,197.1402167974471,63
MLT,drifting_longlines,2024,775.2044594939024,200
GHA,drifting_longlines,2023,482.66643571604016,34
GUY,drifting_longlines,2023,3.4840499403205882,4
ISL,drifting_longlines,2017,10.886460750819193,1
SGP,drifting_longlines,2023,3314.501815195442,4
IRL,drifting_longlines,2022,60.823982737949905,14
IRN,drifting_longlines,2020,3.442310706899561,4
EGY,drifting_longlines,2024,2.452683053994756,1
VNM,drifting_longlines,2019,139.18832807351245,182
YEM,drifting_longlines,2022,0.03826982720925111,1
COL,drifting_longlines,2017,526.7657773546464,8
SYC,drifting_longlines,2020,2210.765810709377,178
GIN,drifting_longlines,2023,2732.225680012667,10
ARG,drifting_longlines,2021,18.496038125868864,1
PLW,drifting_longlines,2021,59.90438345930473,12
CIV,drifting_longlines,2021,247.73845881844338,5
AUS,drifting_longlines,2023,6881.3042270825335,804
REU,drifting_longlines,2021,3437.12711246371,561
KOR,drifting_longlines,2022,16323.511717623309,3289
REU,drifting_longlines,2020,2655.3935608445026,508
VNM,drifting_longlines,2023,2245.805794349268,1244
ITA,drifting_longlines,2018,2585.1782536288138,1792
AUS,drifting_longlines,2022,8126.63497558963,713
PHL,drifting_longlines,2023,95.74756163123071,29
DZA,drifting_longlines,2024,0.9809455331840242,4
NZL,drifting_longlines,2024,1408.433525115422,314
PNG,drifting_longlines,2017,711.6534092791424,62
FJI,drifting_longlines,2020,14306.89059045386,643
CAN,drifting_longlines,2019,6578.6343811449815,815
MAR,drifting_longlines,2024,56.60976680167849,57
CHL,drifting_longlines,2021,8.43126168314428,17
ECU,drifting_longlines,2023,5696.610230422023,193
SLB,drifting_longlines,2024,7016.720653573959,151
BRN,drifting_longlines,2022,804.6152256836334,3
MLT,drifting_longlines,2017,758.4488174231036,241
CIV,drifting_longlines,2024,215.09236725134912,6
SLB,drifting_longlines,2018,6960.177977753833,250
NAM,drifting_longlines,2021,6351.760431314566,268
CRI,drifting_longlines,2022,14.4345546540926,7
WSM,drifting_longlines,2022,1976.441239058363,152
NZL,drifting_longlines,2019,1087.8523714265966,192
IDN,drifting_longlines,2017,709.2670807423203,72
URY,drifting_longlines,2020,1617.0481964537203,46
SAU,drifting_longlines,2021,94.96961630475268,12
EGY,drifting_longlines,2017,88.45124941992995,20
KIR,drifting_longlines,2018,178.55866005574492,37
IDN,drifting_longlines,2021,6325.252812569932,880
OMN,drifting_longlines,2022,65.21539761024383,13
FSM,drifting_longlines,2022,857.9222807659846,57
KIR,drifting_longlines,2017,436.57977799343837,42
SEN,drifting_longlines,2023,2512.77219628254,63
VCT,drifting_longlines,2023,57.759312090199266,12
MAR,drifting_longlines,2022,7.800981793898007,8
KEN,drifting_longlines,2023,1339.5489135791174,6
MRT,drifting_longlines,2017,39.018882331249124,20
GIN,drifting_longlines,2022,3882.7307401544226,24
CHL,drifting_longlines,2023,167.34140454585565,20
URY,drifting_longlines,2021,856.0335471244861,34
TZA,drifting_longlines,2017,141.24989717761983,17
RUS,drifting_longlines,2022,2089.853876574292,19
NZL,drifting_longlines,2021,1225.3388466794665,195
SAU,drifting_longlines,2022,16.37447953706267,45
VCT,drifting_longlines,2024,23.379134780329053,19
PLW,drifting_longlines,2018,2356.598332494167,291
NAM,drifting_longlines,2019,4413.929080056117,179
TUR,drifting_longlines,2021,36.82084850928883,11
STP,drifting_longlines,2017,0.37036299071939977,1
DEU,drifting_longlines,2022,74.33406483698485,1
MDG,drifting_longlines,2023,339.3434679952147,26
VUT,drifting_longlines,2017,4.933118323119558,1
MYT,drifting_longlines,2023,30.361954281557445,6
CRI,drifting_longlines,2024,10.9814144404519,6
PRI,drifting_longlines,2022,174.76962241468974,8
IRL,drifting_longlines,2024,159.5153294454771,24
ESH,drifting_longlines,2019,13.255533767066732,10
AGO,drifting_longlines,2024,865.4174417367745,21
PER,drifting_longlines,2022,4887.260601501034,186
LKA,drifting_longlines,2021,5324.056402223225,396
PNG,drifting_longlines,2022,1756.7139885679,79
FSM,drifting_longlines,2019,1550.3031992603285,264
MAF,drifting_longlines,2024,5.120057426523596,9
ISL,drifting_longlines,2023,6.9258965834647555,1
IDN,drifting_longlines,2022,12245.437008280664,1099
MDV,drifting_longlines,2023,1.4625070904669912,2
GBR,drifting_longlines,2018,162.95511439000762,5
MAC,drifting_longlines,2024,0.16282085042955818,1
TWN,drifting_longlines,2022,187634.9177973238,20760
GEO,drifting_longlines,2023,27.060553993248003,1
SLV,drifting_longlines,2023,407.3161075004848,6
ASM,drifting_longlines,2021,6866.8067029259155,117
ZAF,drifting_longlines,2019,14646.042486783112,787
RUS,drifting_longlines,2023,1849.5222380292296,32
ASM,drifting_longlines,2020,2799.9110015778497,129
MLT,drifting_longlines,2018,721.1705391893548,133
BRA,drifting_longlines,2023,8315.591661105864,1018
GBR,drifting_longlines,2021,7.298207320881602,2
ESH,drifting_longlines,2020,17.384058464841953,10
ASM,drifting_longlines,2023,5060.000823263452,123
SAU,drifting_longlines,2019,5.018790826515583,3
TUV,drifting_longlines,2017,117.5735806008426,4
LCA,drifting_longlines,2024,3.542111244483811,3
ATG,drifting_longlines,2022,0.7914548308398531,1
CYP,drifting_longlines,2021,734.9964861099807,659
NCL,drifting_longlines,2024,234.92914227091177,198
SUR,drifting_longlines,2021,1.18513882879166,8
SOM,drifting_longlines,2023,219.1143372920696,111
BRA,drifting_longlines,2022,14034.569171808529,944
JPN,drifting_longlines,2024,124269.25896403215,15717
GRD,drifting_longlines,2021,245.816783272226,67
CPV,drifting_longlines,2019,2355.048691727307,182
VNM,drifting_longlines,2021,821.4448439078409,558
ARE,drifting_longlines,2020,110.29298790735588,6
ARG,drifting_longlines,2018,103.33526061538265,4
GHA,drifting_longlines,2019,2103.669831489922,106
CHN,drifting_longlines,2022,25995.444134801113,658
COL,drifting_longlines,2018,67.83892404073879,2
VCT,drifting_longlines,2020,54.28105977276438,14
PLW,drifting_longlines,2023,93.15777744085278,19
MRT,drifting_longlines,2022,149.12603922561146,59
TUV,drifting_longlines,2018,4.561981900003662,3
CYM,drifting_longlines,2021,1.264168437209822,1
EGY,drifting_longlines,2019,77.13146742767577,2
PLW,drifting_longlines,2017,907.746492026306,160
GRD,drifting_longlines,2022,540.5594395083498,75
QAT,drifting_longlines,2018,4.789962155287075,5
LVA,drifting_longlines,2024,52.32291904783297,1
NCL,drifting_longlines,2017,359.9924933227129,210
GIN,drifting_longlines,2024,3004.2146266383706,4
ECU,drifting_longlines,2017,437.6904913828463,50
PER,drifting_longlines,2018,5830.408632873401,100
GUF,drifting_longlines,2020,7.403923629269489,2
COL,drifting_longlines,2022,247.68864393204063,21
GUY,drifting_longlines,2024,0.08151306963813244,1
MMR,drifting_longlines,2023,0.6685279785093844,2
TWN,drifting_longlines,2021,142650.21449954333,18736
USA,drifting_longlines,2021,47026.61583098984,2344
USA,drifting_longlines,2017,25738.952029099222,1738
BRA,drifting_longlines,2021,4313.266031397662,588
ESP,drifting_longlines,2022,16448.66196767322,3037
GRC,drifting_longlines,2022,483.8245260340723,526
GRD,drifting_longlines,2024,508.42127675095117,64
NZL,drifting_longlines,2022,1533.2681740202527,216
ZAF,drifting_longlines,2022,21934.044670092295,738
CHN,drifting_longlines,2019,31404.04290889757,729
SYC,drifting_longlines,2023,3051.4092440073828,301
MDG,drifting_longlines,2020,134.0945650993379,9
CPV,drifting_longlines,2020,2095.7326157208067,163
REU,drifting_longlines,2022,4354.577933327854,595
PHL,drifting_longlines,2017,164.41143083663655,38
MLT,drifting_longlines,2021,397.3498246274093,210
PRT,drifting_longlines,2018,3007.9587003718702,625
SLB,drifting_longlines,2021,5702.345720690945,346
GRC,drifting_longlines,2020,511.3995880011694,453
ASM,drifting_longlines,2024,3804.079780414659,89
TTO,drifting_longlines,2020,623.8965067483775,22
MYS,drifting_longlines,2017,1346.9793080712557,41
MRT,drifting_longlines,2021,81.22058693129941,49
GRD,drifting_longlines,2023,1249.361785007281,91
IDN,drifting_longlines,2019,890.7115506238076,78
PAN,drifting_longlines,2017,916.2024251380521,24
SEN,drifting_longlines,2020,2338.7438149067575,45
PAN,drifting_longlines,2021,13577.197630683206,84
MEX,drifting_longlines,2020,271.74768495795985,26
MYS,drifting_longlines,2022,885.7757831102692,56
MEX,drifting_longlines,2022,337.8713863557234,28
ASM,drifting_longlines,2022,3105.5863187065183,121
URY,drifting_longlines,2022,1514.9718701587897,55
IND,drifting_longlines,2017,186.37998643546842,37
SGP,drifting_longlines,2018,82.55828929367023,11
VEN,drifting_longlines,2017,77.48649643259277,11
MYS,drifting_longlines,2021,1316.2981795093162,44
PNG,drifting_longlines,2024,1072.31813844731,25
KEN,drifting_longlines,2019,354.2839717764196,17
MEX,drifting_longlines,2023,345.5721752605245,8
CHL,drifting_longlines,2017,21.203892850330117,9
KEN,drifting_longlines,2021,380.8897244303604,3
TZA,drifting_longlines,2023,771.8815217175352,10
SGP,drifting_longlines,2020,989.0228247387836,15
PNG,drifting_longlines,2019,1566.7909612840403,116
RUS,drifting_longlines,2019,532.0394333762948,38
TUV,drifting_longlines,2022,0.5931168920364036,1
AUS,drifting_longlines,2019,4312.081419216919,432
MHL,drifting_longlines,2018,1259.916159522408,472
MAR,drifting_longlines,2018,1.3256977839641613,2
AUS,drifting_longlines,2021,7020.854306655374,646
TUN,drifting_longlines,2024,3.6237322150430504,2
TTO,drifting_longlines,2024,447.99479039687225,79
MUS,drifting_longlines,2024,35922.72494049517,646
ECU,drifting_longlines,2020,1738.8249485111048,132
MRT,drifting_longlines,2018,15.132526239630721,13
JAM,drifting_longlines,2024,1.4966218975506618,1
SEN,drifting_longlines,2018,2298.0157068751337,51
QAT,drifting_longlines,2020,157.9802303588251,10
LTU,drifting_longlines,2024,2.5365826394254163,1
KOR,drifting_longlines,2023,28295.74143418184,3574
WSM,drifting_longlines,2018,1044.4492605135904,110
PER,drifting_longlines,2017,4531.118418788785,96
BMU,drifting_longlines,2019,3.0983402825237483,9
LBR,drifting_longlines,2017,42.90250288674698,1
ISL,drifting_longlines,2024,34.55107546828506,3
TZA,drifting_longlines,2024,225.50269694112058,3
LBY,drifting_longlines,2024,235.40077868819043,20
HKG,drifting_longlines,2019,19.035350044610094,1
ARG,drifting_longlines,2024,974.0919572063926,3
RUS,drifting_longlines,2020,247.40634517970324,17
THA,drifting_longlines,2020,257.30697128208953,7
BEL,drifting_longlines,2024,6.5014256466354245,1
MHL,drifting_longlines,2019,1029.9465164393393,406
TON,drifting_longlines,2017,534.4582589237414,36
FRA,drifting_longlines,2018,4.780904982870008,9
ARE,drifting_longlines,2018,1.0866820652104843,1
MRT,drifting_longlines,2024,2143.071839628891,67
MHL,drifting_longlines,2022,1307.348704445787,448
PRI,drifting_longlines,2017,558.37915959904694,36
GUM,drifting_longlines,2017,159.75625391290086,73
GRL,drifting_longlines,2017,3.210731028892013,1
PAN,drifting_longlines,2019,1704.4155351900076,60
IDN,drifting_longlines,2020,2339.9324141817815,465
SLB,drifting_longlines,2022,7550.7493824953735,304
ZAF,drifting_longlines,2020,13637.603522525622,665
ARG,drifting_longlines,2019,20.169842538564215,3
SYC,drifting_longlines,2024,2472.034196018525,334
CHN,drifting_longlines,2024,83487.62544424129,1090
CYP,drifting_longlines,2017,487.1788437701353,498
MHL,drifting_longlines,2023,2413.5793852337283,493
VNM,drifting_longlines,2017,14.352411329040615,22
WSM,drifting_longlines,2023,4236.601181679712,199
FJI,drifting_longlines,2017,13728.522411954713,940
KOR,drifting_longlines,2020,8240.074656348632,885
VEN,drifting_longlines,2021,896.2858230134138,144
PLW,drifting_longlines,2019,3041.3905710095023,303
ITA,drifting_longlines,2017,2211.3807412631804,1629
PER,drifting_longlines,2023,2603.6579132255474,341
GUM,drifting_longlines,2020,416.2484669005857,61
MUS,drifting_longlines,2020,39570.736225343324,485
CYP,drifting_longlines,2023,1196.6119499740053,392
SYC,drifting_longlines,2019,1432.6055943700271,122
ASM,drifting_longlines,2018,3049.177570078318,150
TTO,drifting_longlines,2023,1629.4498024391182,65
KIR,drifting_longlines,2024,895.1614867880999,25
MTQ,drifting_longlines,2020,44.72489941045879,27
BRA,drifting_longlines,2018,1663.73382580507,164
PYF,drifting_longlines,2018,1252.7767935672573,88
NZL,drifting_longlines,2023,2928.4904290487116,304
MEX,drifting_longlines,2019,50.855725852910744,21
URY,drifting_longlines,2017,2380.1741582063282,80
VUT,drifting_longlines,2019,111.28431779642155,21
MOZ,drifting_longlines,2023,643.5308484168561,13
PAK,drifting_longlines,2022,305.08323917599785,70
DZA,drifting_longlines,2022,8.716382521119163,2
BRA,drifting_longlines,2020,3352.4225475232784,416
BHS,drifting_longlines,2018,1.018605472087427,1
CHN,drifting_longlines,2017,6662.8194862985565,819
STP,drifting_longlines,2018,57.406260243142015,3
REU,drifting_longlines,2018,1975.0816424474579,308
NAM,drifting_longlines,2017,3180.508687889882,103
ARG,drifting_longlines,2020,70.66271535169196,3
KOR,drifting_longlines,2018,8492.596966277133,774
ZAF,drifting_longlines,2024,19052.67063101216,733
LKA,drifting_longlines,2019,12065.607519557703,1393
REU,drifting_longlines,2024,3709.7966123241677,619
MDV,drifting_longlines,2019,79.86179239939216,5
MYS,drifting_longlines,2023,1666.5766019775276,25
MYS,drifting_longlines,2024,3174.6075376708245,51
BRN,drifting_longlines,2023,1065.5915469955555,1
GRC,drifting_longlines,2018,439.6757671861595,531
GUY,drifting_longlines,2017,126.89890535465145,4
PYF,drifting_longlines,2024,1567.1542983721597,228
IRN,drifting_longlines,2022,1583.7373201668809,154
ATG,drifting_longlines,2020,0.25934638876948846,1
GHA,drifting_longlines,2022,2302.9288122067046,83
TUV,drifting_longlines,2024,10.849932498486158,2
SEN,drifting_longlines,2021,4168.808005689113,33
CHL,drifting_longlines,2018,27.694215387956817,22
MUS,drifting_longlines,2022,52100.6665577296,794
NCL,drifting_longlines,2021,258.4578924812862,270
SUR,drifting_longlines,2023,1381.3894450355087,14
JPN,drifting_longlines,2023,141624.39792583534,13381
PYF,drifting_longlines,2020,1582.430336853215,184
TZA,drifting_longlines,2022,255.17488761190214,5
AGO,drifting_longlines,2018,42.65243544201862,2
WSM,drifting_longlines,2020,3111.834768836929,184
KIR,drifting_longlines,2019,219.56846253533638,34
CIV,drifting_longlines,2023,343.5469254002298,10
POL,drifting_longlines,2024,28.58617684604036,1
MDG,drifting_longlines,2017,4.794305884302309,2
FSM,drifting_longlines,2020,2884.5320345988284,252
GIN,drifting_longlines,2020,1168.0318758430783,4
CYP,drifting_longlines,2022,645.571838381173,567
QAT,drifting_longlines,2022,53.99425633082803,38
GUY,drifting_longlines,2021,88.06281719475598,10
SLB,drifting_longlines,2023,8604.907128797715,319
ESP,drifting_longlines,2021,15119.984979816052,3066
USA,drifting_longlines,2022,35327.81221178744,2287
TWN,drifting_longlines,2019,95559.46971621738,15351
ITA,drifting_longlines,2019,2296.1087200887273,2041
USA,drifting_longlines,2018,28092.127581721164,2189
KIR,drifting_longlines,2023,829.8161526903442,53
SYC,drifting_longlines,2021,2879.481526933323,283
CPV,drifting_longlines,2021,2096.3622631404965,159
REU,drifting_longlines,2017,1495.3010933793273,328
FSM,drifting_longlines,2017,1410.875279982445,60
MOZ,drifting_longlines,2022,486.0950188046768,13
MLT,drifting_longlines,2019,719.6438270605739,129
PAN,drifting_longlines,2022,4809.60721023307,76
COL,drifting_longlines,2023,577.0387447224607,67
KIR,drifting_longlines,2022,504.0306516526542,26
CYP,drifting_longlines,2018,208.03543076129185,350
NAM,drifting_longlines,2018,4017.1170350649086,154
SYC,drifting_longlines,2017,696.2399692335588,50
FRA,drifting_longlines,2024,17.87351346873379,27
MEX,drifting_longlines,2017,4.104746408693814,6
RUS,drifting_longlines,2021,950.7374838174271,17
MTQ,drifting_longlines,2021,4.887455125887083,14
AGO,drifting_longlines,2023,894.5829984532339,10
VUT,drifting_longlines,2023,63.770808166236556,11
ECU,drifting_longlines,2018,435.8450484099131,67
KIR,drifting_longlines,2021,139.14665826289726,22
COL,drifting_longlines,2021,191.2333618489731,8
TUV,drifting_longlines,2019,47.50953318031287,9
