from_country_iso3,to_country_iso3,vessel_class,year,emissions_co2_mt,n_unique_trips
ARG,CHN,cargo.bulk_carrier,2023,28006.053,13
ARG,CHN,cargo.bulk_carrier,2024,31754.3696,12
ARG,CHN,cargo.bulk_carrier,2025,26063.3128,10
ARG,CHN,cargo.container,2017,16.2557351,2
ARG,CHN,cargo.container,2018,298.278299,3
ARG,CHN,cargo.container,2021,1974.20079,1
ARG,CHN,cargo.container,2022,2317.89529,1
ARG,CHN,cargo.container,2023,2364.03568,1
ARG,CHN,cargo.container,2025,4488.20405,1
ARG,CHN,cargo.general,2020,7552.38615,4
ARG,CHN,cargo.general,2021,2078.89549,1
ARG,CHN,cargo.general,2022,2233.03092,1
ARG,CHN,cargo.general,2023,2363.13343,1
ARG,CHN,cargo.general,2024,2185.27831,1
ARG,CHN,cargo.general,2025,2420.75079,1
ARG,CHN,cargo.ro_ro,2017,13.7450378,1
ARG,CHN,cargo.ro_ro,2018,3821.92647,1
ARG,CHN,cargo.ro_ro,2025,2951.66948,1
ARG,CHN,drifting_longlines,2018,2.14874699,1
ARG,CHN,seismic_vessel,2025,3272.3618,1
ARG,CHN,squid_jigger,2020,1538.73707,1
ARG,CHN,tanker.chemical,2018,2613.78372,3
ARG,CHN,tanker.chemical,2019,10.2696823,1
ARG,CHN,tanker.chemical,2020,23121.1876,1
ARG,CHN,tanker.chemical,2022,160.414235,1
ARG,CHN,tanker.chemical,2025,12042.6825,1
ARG,CHN,tanker.liquefied_gas,2017,831.550724,1
ARG,CHN,tanker.liquefied_gas,2018,4595.20723,2
ARG,CHN,tanker.liquefied_gas,2020,4315.11259,1
ARG,CHN,tanker.oil,2017,89.4982307,1
ARG,CHN,tanker.oil,2018,22047.4706,6
ARG,CHN,tanker.oil,2019,5365.72952,1
ARG,CHN,tanker.oil,2020,223.17702,1
ARG,CHN,tanker.oil,2023,2864.38585,1
ARG,CHN,tanker.oil,2025,8358.6394,2
ARG,CHN,trawlers,2021,1724.83769,1
ARG,CHN,trawlers,2022,0.705553258,1
ARG,CIV,cargo.bulk_carrier,2017,3824.78872,7
ARG,CIV,cargo.bulk_carrier,2018,2790.0498,5
ARG,CIV,cargo.bulk_carrier,2019,3081.86781,5
ARG,CIV,cargo.bulk_carrier,2020,1189.39625,2
ARG,CIV,cargo.bulk_carrier,2021,8882.9003,13
ARG,CIV,cargo.bulk_carrier,2022,6632.8218,10
ARG,CIV,cargo.bulk_carrier,2023,3030.01251,5
ARG,CIV,cargo.bulk_carrier,2024,5954.50538,10
ARG,CIV,cargo.bulk_carrier,2025,7817.97297,13
ARG,CIV,cargo.container,2018,800.220744,1
ARG,CIV,cargo.general,2018,452.341161,1
ARG,CIV,cargo.general,2019,1365.64732,2
ARG,CIV,cargo.general,2020,592.0518,1
ARG,CIV,cargo.general,2021,543.18517,1
ARG,CIV,cargo.general,2023,411.703804,1
ARG,CIV,cargo.general,2024,717.646627,1
ARG,CIV,dive_vessel,2024,772.760539,1
ARG,CIV,tanker.chemical,2025,1060.72914,1
ARG,CIV,tanker.liquefied_gas,2019,1542.50843,1
ARG,CIV,tanker.liquefied_gas,2020,1086.56621,1
ARG,CMR,cargo.bulk_carrier,2017,1466.61573,2
ARG,CMR,cargo.bulk_carrier,2018,769.991504,1
ARG,CMR,cargo.bulk_carrier,2019,704.821085,1
ARG,CMR,cargo.bulk_carrier,2020,2010.99958,3
ARG,CMR,cargo.bulk_carrier,2021,528.247281,1
ARG,CMR,cargo.bulk_carrier,2022,2038.36899,3
ARG,CMR,cargo.bulk_carrier,2023,1205.71223,2
ARG,CMR,cargo.bulk_carrier,2024,1425.54211,2
ARG,CMR,cargo.bulk_carrier,2025,1945.4102,3
ARG,CMR,cargo.general,2019,735.956148,1
ARG,CMR,cargo.refrigerated,2022,588.277764,1
ARG,CMR,cargo.refrigerated,2025,855.034523,1
ARG,CMR,specialized_reefer,2021,657.107179,1
ARG,CMR,specialized_reefer,2022,1337.34659,2
ARG,CMR,specialized_reefer,2023,1340.94108,2
ARG,CMR,specialized_reefer,2024,561.155292,1
ARG,CMR,tanker.liquefied_gas,2018,1918.19234,1
ARG,CMR,tanker.liquefied_gas,2019,2640.38935,1
ARG,CMR,tanker.liquefied_gas,2020,3844.13291,1
ARG,CMR,tanker.liquefied_gas,2024,546.965927,1
ARG,COD,cargo.bulk_carrier,2020,656.281088,1
ARG,COD,cargo.bulk_carrier,2021,657.536038,1
ARG,COD,cargo.bulk_carrier,2022,2347.98859,3
ARG,COD,cargo.bulk_carrier,2023,724.517451,1
ARG,COD,cargo.general,2021,641.147424,1
ARG,COG,cargo.bulk_carrier,2017,588.546804,1
ARG,COG,cargo.bulk_carrier,2019,539.797543,1
ARG,COG,cargo.bulk_carrier,2021,1766.09278,3
ARG,COG,cargo.bulk_carrier,2022,4036.53009,6
ARG,COG,cargo.bulk_carrier,2024,2680.525,5
ARG,COG,cargo.bulk_carrier,2025,1697.19102,3
ARG,COL,cargo.bulk_carrier,2017,15058.6915,15
ARG,COL,cargo.bulk_carrier,2018,11020.5501,11
ARG,COL,cargo.bulk_carrier,2019,33465.0932,35
ARG,COL,cargo.bulk_carrier,2020,10582.5683,11
ARG,COL,cargo.bulk_carrier,2021,45687.6945,45
ARG,COL,cargo.bulk_carrier,2022,29580.6938,30
ARG,COL,cargo.bulk_carrier,2023,28580.0672,31
ARG,COL,cargo.bulk_carrier,2024,14182.1905,15
ARG,COL,cargo.bulk_carrier,2025,11372.6915,11
ARG,COL,cargo.container,2024,989.627337,1
ARG,COL,cargo.general,2017,893.282193,1
ARG,COL,cargo.general,2018,2756.78527,3
ARG,COL,cargo.general,2019,1604.15315,2
ARG,COL,cargo.general,2020,621.003053,1
ARG,COL,cargo.general,2021,984.657391,1
ARG,COL,cargo.general,2022,3177.2876,4
ARG,COL,cargo.general,2024,870.861369,1
ARG,COL,cargo.ro_ro,2020,4032.90968,1
ARG,COL,passenger,2021,35.5494273,1
ARG,COL,tanker.chemical,2017,969.630129,1
ARG,COL,tanker.chemical,2020,1452.21876,1
ARG,COL,tanker.chemical,2021,1243.30688,1
ARG,COL,tanker.chemical,2022,1005.48024,1
ARG,COL,tanker.chemical,2023,1598.17455,2
ARG,COL,tanker.chemical,2024,2736.27803,3
ARG,COL,tanker.chemical,2025,2513.09889,2
ARG,COL,tanker.liquefied_gas,2023,1948.92705,1
ARG,COL,tanker.oil,2019,1028.72367,1
ARG,COL,tanker.oil,2025,913.381578,1
ARG,COL,tug,2018,703.585318,1
ARG,COM,cargo.bulk_carrier,2018,3260.28849,3
ARG,COM,cargo.bulk_carrier,2020,1014.32931,1
ARG,COM,cargo.bulk_carrier,2021,2281.86843,2
ARG,COM,cargo.bulk_carrier,2022,1032.29773,1
ARG,COM,cargo.bulk_carrier,2024,858.388317,1
ARG,COM,cargo.bulk_carrier,2025,4817.4143,4
ARG,CPV,cargo.bulk_carrier,2017,7584.87376,11
ARG,CPV,cargo.bulk_carrier,2018,23824.4233,30
ARG,CPV,cargo.bulk_carrier,2019,27751.4159,36
ARG,CPV,cargo.bulk_carrier,2020,7401.58734,10
ARG,CPV,cargo.bulk_carrier,2021,8216.63895,13
ARG,CPV,cargo.bulk_carrier,2022,7959.52918,11
ARG,CPV,cargo.bulk_carrier,2023,2906.91392,5
ARG,CPV,cargo.bulk_carrier,2024,5130.82706,8
ARG,CPV,cargo.bulk_carrier,2025,5284.35495,9
ARG,CPV,cargo.general,2018,521.177377,1
ARG,CPV,cargo.general,2019,1400.61722,2
ARG,CPV,cargo.general,2021,1846.94736,3
ARG,CPV,cargo.general,2023,288.308825,1
ARG,CPV,cargo.general,2024,629.759105,1
ARG,CPV,cargo.general,2025,791.640721,1
ARG,CPV,passenger,2017,1240.72762,1
ARG,CPV,passenger,2020,9.97778389,1
ARG,CPV,passenger,2022,783.991261,1
ARG,CPV,passenger,2023,2440.52767,3
ARG,CPV,passenger,2025,2454.49598,2
ARG,CPV,seismic_vessel,2018,730.084844,1
ARG,CPV,tanker.chemical,2017,896.227059,1
ARG,CPV,tanker.chemical,2018,1433.06935,2
ARG,CPV,tanker.chemical,2019,808.642666,1
ARG,CPV,tanker.chemical,2022,2098.37638,2
ARG,CPV,tanker.chemical,2024,2718.21932,2
ARG,CPV,tanker.chemical,2025,1211.21928,1
ARG,CPV,tanker.liquefied_gas,2017,1300.5315,1
ARG,CPV,tanker.oil,2024,1285.76614,1
ARG,CRI,cargo.bulk_carrier,2019,1178.47575,1
ARG,CRI,cargo.bulk_carrier,2020,1455.60144,1
ARG,CRI,cargo.bulk_carrier,2021,815.003861,1
ARG,CRI,cargo.bulk_carrier,2024,1798.59525,2
ARG,CRI,cargo.bulk_carrier,2025,3527.75933,4
ARG,CRI,cargo.general,2019,1089.3643,1
ARG,CRI,passenger,2022,815.799821,1
ARG,CRI,passenger,2025,971.367427,1
ARG,CUB,cargo.bulk_carrier,2017,15041.5724,15
ARG,CUB,cargo.bulk_carrier,2018,18049.6974,18
ARG,CUB,cargo.bulk_carrier,2019,18175.7915,18
ARG,CUB,cargo.bulk_carrier,2020,19699.6672,19
ARG,CUB,cargo.bulk_carrier,2021,13452.2484,14
ARG,CUB,cargo.bulk_carrier,2022,6433.22838,6
ARG,CUB,cargo.bulk_carrier,2023,7071.21411,7
ARG,CUB,cargo.bulk_carrier,2024,4096.79026,4
ARG,CUB,cargo.bulk_carrier,2025,2712.90466,3
ARG,CUB,cargo.general,2017,1024.34127,1
ARG,CUB,cargo.general,2018,954.138941,1
ARG,CUB,cargo.general,2019,3593.60971,4
ARG,CUB,cargo.general,2020,2338.92038,3
ARG,CUB,cargo.general,2021,1014.17563,1
ARG,CUB,cargo.general,2022,2468.36442,3
ARG,CUW,cargo.bulk_carrier,2022,997.599453,1
ARG,CUW,cargo.container,2020,827.574791,1
ARG,CUW,cargo.general,2021,858.112468,1
ARG,CUW,passenger,2020,506.801518,1
ARG,CUW,tanker.chemical,2017,1187.11186,1
ARG,CUW,tanker.chemical,2018,1058.25553,1
ARG,CUW,tanker.chemical,2019,693.128076,1
ARG,CUW,tanker.oil,2017,759.180238,1
ARG,CUW,tanker.oil,2025,684.270802,1
ARG,CYP,cargo.bulk_carrier,2017,920.055505,1
ARG,CYP,cargo.bulk_carrier,2019,1325.93448,1
ARG,CYP,cargo.bulk_carrier,2021,2949.87955,2
ARG,CYP,cargo.bulk_carrier,2022,1085.40288,1
ARG,CYP,cargo.bulk_carrier,2024,3123.08748,3
ARG,CYP,cargo.general,2017,894.053018,1
ARG,CYP,cargo.general,2018,50.1195767,1
ARG,CYP,cargo.general,2019,894.621665,1
ARG,DEU,cargo.bulk_carrier,2017,6369.09657,4
ARG,DEU,cargo.bulk_carrier,2018,1482.76542,1
ARG,DEU,cargo.bulk_carrier,2021,2355.84899,2
ARG,DEU,cargo.bulk_carrier,2022,1305.80237,1
ARG,DEU,cargo.bulk_carrier,2023,1156.30038,1
ARG,DEU,cargo.bulk_carrier,2024,1039.8792,1
ARG,DEU,cargo.bulk_carrier,2025,3382.69676,3
ARG,DEU,cargo.general,2017,1072.91786,1
ARG,DEU,cargo.general,2018,755.653042,1
ARG,DEU,cargo.refrigerated,2025,821.484758,1
ARG,DEU,cargo.ro_ro,2020,1805.77563,1
ARG,DEU,passenger,2017,431.103226,1
ARG,DEU,passenger,2018,459.111699,1
ARG,DEU,passenger,2019,406.830936,1
ARG,DEU,tanker.oil,2019,823.502143,1
ARG,DJI,cargo.bulk_carrier,2017,1746.46167,1
ARG,DJI,cargo.bulk_carrier,2018,3572.77922,3
ARG,DJI,cargo.bulk_carrier,2019,7599.28989,7
ARG,DJI,cargo.bulk_carrier,2020,20562.7828,14
ARG,DJI,cargo.bulk_carrier,2021,10181.3711,8
ARG,DJI,cargo.bulk_carrier,2022,11289.9521,8
ARG,DJI,cargo.bulk_carrier,2023,15934.7166,12
ARG,DJI,cargo.bulk_carrier,2024,15979.1069,12
ARG,DJI,cargo.bulk_carrier,2025,12063.3775,9
ARG,DJI,cargo.container,2018,1462.48391,1
ARG,DJI,cargo.container,2021,1864.8091,1
ARG,DJI,cargo.general,2018,1797.70403,1
ARG,DJI,cargo.general,2020,2712.46146,3
ARG,DJI,cargo.general,2021,1549.99067,1
ARG,DJI,cargo.general,2022,1915.61961,2
ARG,DJI,cargo.general,2024,660.463478,1
ARG,DJI,cargo.general,2025,1136.06699,1
ARG,DNK,cargo.bulk_carrier,2017,23457.8125,18
ARG,DNK,cargo.bulk_carrier,2018,14182.6978,9
ARG,DNK,cargo.bulk_carrier,2019,17571.3384,13
ARG,DNK,cargo.bulk_carrier,2020,26275.5321,17
ARG,DNK,cargo.bulk_carrier,2021,22301.2156,17
ARG,DNK,cargo.bulk_carrier,2022,9031.81109,6
ARG,DNK,cargo.bulk_carrier,2023,7717.71196,6
ARG,DNK,cargo.bulk_carrier,2024,14457.9715,11
ARG,DNK,cargo.bulk_carrier,2025,7346.3319,6
ARG,DNK,cargo.container,2017,1310.28411,1
ARG,DNK,cargo.general,2018,2708.86276,2
ARG,DNK,cargo.general,2019,1240.60503,1
ARG,DNK,cargo.general,2021,2103.99714,2
ARG,DNK,cargo.general,2022,541.466343,1
ARG,DNK,cargo.general,2025,1088.79946,1
ARG,DNK,container_reefer,2018,1946.76372,1
ARG,DNK,container_reefer,2023,3813.27206,2
ARG,DNK,container_reefer,2024,1931.5943,1
ARG,DNK,container_reefer,2025,2530.75506,1
ARG,DNK,passenger,2017,1.01328035,1
ARG,DNK,passenger,2023,110.305376,1
ARG,DNK,specialized_reefer,2017,1770.91475,1
ARG,DNK,tanker.chemical,2018,1926.93975,1
ARG,DNK,tanker.chemical,2019,1709.74763,1
ARG,DNK,tanker.chemical,2024,1096.39305,1
ARG,DNK,tanker.oil,2022,1636.48954,1
ARG,DOM,cargo.bulk_carrier,2017,2932.16224,3
ARG,DOM,cargo.bulk_carrier,2018,1077.87778,1
ARG,DOM,cargo.bulk_carrier,2019,2616.36371,3
ARG,DOM,cargo.bulk_carrier,2020,668.070339,1
ARG,DOM,cargo.bulk_carrier,2021,8091.21496,8
ARG,DOM,cargo.bulk_carrier,2022,6992.45841,7
ARG,DOM,cargo.bulk_carrier,2023,2781.67911,3
ARG,DOM,cargo.bulk_carrier,2024,5158.27989,6
ARG,DOM,cargo.bulk_carrier,2025,3340.26227,4
ARG,DOM,cargo.container,2022,2764.74786,1
ARG,DOM,cargo.container,2023,2625.38296,1
ARG,DOM,cargo.general,2020,1080.67793,1
ARG,DOM,cargo.general,2021,1622.91337,3
ARG,DOM,cargo.general,2024,996.437069,1
ARG,DOM,tanker.chemical,2017,908.768099,1
ARG,DOM,tanker.chemical,2019,1995.26666,2
ARG,DOM,tanker.chemical,2020,945.495271,1
ARG,DOM,tanker.chemical,2021,4276.15973,4
ARG,DOM,tanker.chemical,2022,15742.8897,14
ARG,DOM,tanker.chemical,2023,8595.89885,8
ARG,DOM,tanker.chemical,2024,9324.1761,8
ARG,DOM,tanker.chemical,2025,3305.95737,3
ARG,DOM,tanker.liquefied_gas,2017,2921.9578,2
ARG,DOM,tanker.liquefied_gas,2021,3975.62891,3
ARG,DOM,tanker.liquefied_gas,2022,2870.66695,2
ARG,DOM,tanker.liquefied_gas,2023,4763.45127,3
ARG,DOM,tanker.liquefied_gas,2024,1936.8755,1
ARG,DOM,tanker.liquefied_gas,2025,2064.52199,1
ARG,DOM,tanker.oil,2017,622.076154,1
ARG,DOM,tanker.oil,2019,2204.9714,1
ARG,DOM,tanker.oil,2021,2186.48037,2
ARG,DOM,tug,2025,473.1267,1
ARG,DZA,cargo.bulk_carrier,2017,16602.0026,16
ARG,DZA,cargo.bulk_carrier,2018,23400.7343,22
ARG,DZA,cargo.bulk_carrier,2019,29763.4857,28
ARG,DZA,cargo.bulk_carrier,2020,14205.2051,15
ARG,DZA,cargo.bulk_carrier,2021,16797.2595,16
ARG,DZA,cargo.bulk_carrier,2022,36243.5924,34
ARG,DZA,cargo.bulk_carrier,2023,18510.2753,19
ARG,DZA,cargo.bulk_carrier,2024,11563.331,13
ARG,DZA,cargo.bulk_carrier,2025,19601.695,20
ARG,DZA,cargo.container,2017,1316.97565,1
ARG,DZA,cargo.general,2017,2103.65785,2
ARG,DZA,cargo.general,2018,898.814339,1
ARG,DZA,cargo.general,2020,1880.66486,2
ARG,DZA,cargo.general,2021,701.709589,1
ARG,DZA,cargo.general,2022,2150.37854,2
ARG,DZA,cargo.general,2023,690.22587,1
ARG,DZA,cargo.general,2024,1065.99562,1
ARG,DZA,tanker.chemical,2017,1635.01078,1
ARG,DZA,tanker.chemical,2019,4150.64289,4
ARG,DZA,tanker.chemical,2020,2244.30232,2
ARG,DZA,tanker.chemical,2021,2339.85654,2
ARG,DZA,tanker.liquefied_gas,2017,6952.37297,1
ARG,DZA,tanker.liquefied_gas,2020,4285.33834,1
ARG,DZA,tanker.oil,2018,1447.82138,1
ARG,ECU,cargo.bulk_carrier,2017,14218.2594,16
ARG,ECU,cargo.bulk_carrier,2018,19981.1609,23
ARG,ECU,cargo.bulk_carrier,2019,10830.0337,13
ARG,ECU,cargo.bulk_carrier,2020,10849.3789,13
ARG,ECU,cargo.bulk_carrier,2021,16833.0535,18
ARG,ECU,cargo.bulk_carrier,2022,21965.0181,25
ARG,ECU,cargo.bulk_carrier,2023,15985.6794,19
ARG,ECU,cargo.bulk_carrier,2024,29266.6618,34
ARG,ECU,cargo.bulk_carrier,2025,30509.5661,36
ARG,ECU,cargo.general,2018,2693.90834,3
ARG,ECU,cargo.general,2022,880.248004,1
ARG,ECU,cargo.general,2024,2714.1309,3
ARG,ECU,container_reefer,2018,1404.46809,1
ARG,ECU,container_reefer,2019,1378.07127,1
ARG,ECU,container_reefer,2021,1477.98667,1
ARG,ECU,dredge_non_fishing,2021,1831.2804,1
ARG,ECU,tanker.chemical,2017,6390.62198,6
ARG,ECU,tanker.chemical,2018,1830.20359,2
ARG,ECU,tanker.chemical,2021,991.337216,1
ARG,ECU,tanker.chemical,2022,1851.87388,2
ARG,ECU,tanker.chemical,2024,1977.45175,2
ARG,ECU,tanker.liquefied_gas,2017,6306.82569,4
ARG,ECU,tanker.liquefied_gas,2018,3352.44555,2
ARG,ECU,tanker.oil,2017,1726.73175,1
ARG,ECU,tanker.oil,2023,1720.41719,1
ARG,EGY,cargo.bulk_carrier,2017,2930.01466,5
ARG,EGY,cargo.bulk_carrier,2018,10311.0242,7
ARG,EGY,cargo.bulk_carrier,2019,8351.28029,6
ARG,EGY,cargo.bulk_carrier,2020,21512.0612,15
ARG,EGY,cargo.bulk_carrier,2021,24399.9112,16
ARG,EGY,cargo.bulk_carrier,2022,13506.6111,10
ARG,EGY,cargo.bulk_carrier,2023,9479.62007,9
ARG,EGY,cargo.bulk_carrier,2024,8926.90314,4
ARG,EGY,cargo.bulk_carrier,2025,9447.40367,4
ARG,EGY,cargo.general,2021,1214.87348,1
ARG,EGY,cargo.general,2022,1899.06816,1
ARG,EGY,cargo.general,2025,640.868011,1
ARG,EGY,tanker.chemical,2017,1181.49365,2
ARG,EGY,tanker.chemical,2018,1749.65344,1
ARG,EGY,tanker.chemical,2019,3743.03355,2
ARG,EGY,tanker.chemical,2020,5318.54017,3
ARG,EGY,tanker.chemical,2021,9118.97664,5
ARG,EGY,tanker.chemical,2022,1557.63321,1
ARG,EGY,tanker.chemical,2024,1001.72412,1
ARG,EGY,tanker.liquefied_gas,2017,2551.88899,1
ARG,EGY,tanker.oil,2018,135.919188,1
ARG,ESP,cargo.bulk_carrier,2017,304589.285,317
ARG,ESP,cargo.bulk_carrier,2018,245884.051,254
ARG,ESP,cargo.bulk_carrier,2019,249145.33,265
ARG,ESP,cargo.bulk_carrier,2020,296996.842,308
ARG,ESP,cargo.bulk_carrier,2021,266516.544,252
ARG,ESP,cargo.bulk_carrier,2022,211066.526,220
ARG,ESP,cargo.bulk_carrier,2023,141663.138,162
ARG,ESP,cargo.bulk_carrier,2024,199548.441,220
ARG,ESP,cargo.bulk_carrier,2025,215559.875,246
ARG,ESP,cargo.container,2017,2469.85005,2
ARG,ESP,cargo.container,2018,1179.55723,1
ARG,ESP,cargo.container,2019,1866.04336,2
ARG,ESP,cargo.container,2020,1041.65037,1
ARG,ESP,cargo.general,2017,12744.9186,14
ARG,ESP,cargo.general,2018,6705.1240100000005,8
ARG,ESP,cargo.general,2019,5114.25139,6
ARG,ESP,cargo.general,2020,6528.24806,10
ARG,ESP,cargo.general,2021,11024.1042,13
ARG,ESP,cargo.general,2022,4633.1717,5
ARG,ESP,cargo.general,2023,2489.20688,3
ARG,ESP,cargo.general,2024,4725.43423,7
ARG,ESP,cargo.general,2025,1589.93971,2
ARG,ESP,cargo.refrigerated,2019,1423.82324,1
ARG,ESP,cargo.refrigerated,2025,4062.76419,2
ARG,ESP,cargo.ro_ro,2017,34.6372278,1
ARG,ESP,cargo.ro_ro,2025,544.806587,1
ARG,ESP,container_reefer,2017,12942.1086,8
ARG,ESP,container_reefer,2018,7054.18724,4
ARG,ESP,container_reefer,2019,5611.24246,4
ARG,ESP,container_reefer,2022,4196.6176,3
ARG,ESP,container_reefer,2023,7270.2861,5
ARG,ESP,container_reefer,2024,9940.30743,6
ARG,ESP,container_reefer,2025,3023.37999,2
ARG,ESP,dredge_non_fishing,2018,243.534078,1
ARG,ESP,dredge_non_fishing,2023,654.96211,1
ARG,ESP,passenger,2017,1852.30229,4
ARG,ESP,passenger,2022,6364.60559,7
ARG,ESP,passenger,2023,1734.30398,3
ARG,ESP,passenger,2024,4324.61206,8
ARG,ESP,passenger,2025,1047.47981,1
ARG,ESP,seismic_vessel,2025,419.076926,1
ARG,ESP,specialized_reefer,2017,2069.17444,2
ARG,ESP,specialized_reefer,2018,1586.33047,1
ARG,ESP,tanker.chemical,2017,33449.8774,30
ARG,ESP,tanker.chemical,2018,44888.5514,38
ARG,ESP,tanker.chemical,2019,51277.3139,44
ARG,ESP,tanker.chemical,2020,40309.2535,33
ARG,ESP,tanker.chemical,2021,40197.8282,35
ARG,ESP,tanker.chemical,2022,21293.3342,18
ARG,ESP,tanker.chemical,2023,20706.8759,18
ARG,ESP,tanker.chemical,2024,9247.60038,8
ARG,ESP,tanker.chemical,2025,16685.9632,16
ARG,ESP,tanker.liquefied_gas,2017,11012.1982,3
ARG,ESP,tanker.liquefied_gas,2018,10719.0387,4
ARG,ESP,tanker.liquefied_gas,2019,461.820575,1
ARG,ESP,tanker.liquefied_gas,2020,8321.13819,3
ARG,ESP,tanker.liquefied_gas,2022,8601.37643,3
ARG,ESP,tanker.liquefied_gas,2023,8505.67812,3
ARG,ESP,tanker.liquefied_gas,2024,1016.84444,1
ARG,ESP,tanker.oil,2017,5259.68979,3
ARG,ESP,tanker.oil,2018,6267.79692,6
ARG,ESP,tanker.oil,2019,2929.99797,3
ARG,ESP,tanker.oil,2020,3314.43479,3
ARG,ESP,tanker.oil,2021,836.979552,1
ARG,ESP,tanker.oil,2022,3487.15765,3
ARG,ESP,tanker.oil,2023,2575.39835,3
ARG,ESP,tanker.oil,2024,1419.3885,2
ARG,ESP,tanker.oil,2025,4008.13745,3
ARG,ESP,trawlers,2018,146.521223,1
ARG,ESP,trawlers,2019,165.590555,1
ARG,ESP,trawlers,2025,333.380165,1
ARG,EST,cargo.bulk_carrier,2025,5162.04304,1
ARG,EST,container_reefer,2021,2341.56741,1
ARG,EST,container_reefer,2022,8838.58544,4
ARG,EST,container_reefer,2023,2321.19693,1
ARG,EST,container_reefer,2024,16391.6935,7
ARG,EST,container_reefer,2025,6521.70258,3
ARG,FIN,container_reefer,2025,2999.75869,1
ARG,FLK,cargo.general,2017,72.9991625,1
ARG,FLK,cargo.general,2018,32.1571814,1
ARG,FLK,cargo.ro_ro,2022,262.035933,1
ARG,FLK,cargo.ro_ro,2023,144.936206,1
ARG,FLK,cargo.ro_ro,2025,292.012429,2
ARG,FLK,passenger,2017,8738.07117,50
ARG,FLK,passenger,2018,11142.9577,54
ARG,FLK,passenger,2019,8862.46637,52
ARG,FLK,passenger,2020,6311.219,25
ARG,FLK,passenger,2021,24.6810206,1
ARG,FLK,passenger,2022,5477.84704,32
ARG,FLK,passenger,2023,11038.6807,53
ARG,FLK,passenger,2024,14246.8706,65
ARG,FLK,passenger,2025,14382.8135,62
ARG,FLK,seismic_vessel,2017,250.127781,4
ARG,FLK,seismic_vessel,2018,112.128763,2
ARG,FRA,cargo.bulk_carrier,2020,4084.81781,4
ARG,FRA,cargo.bulk_carrier,2021,3883.70672,3
ARG,FRA,cargo.bulk_carrier,2022,2699.94902,2
ARG,FRA,cargo.bulk_carrier,2023,12760.4099,4
ARG,FRA,cargo.bulk_carrier,2024,5516.41773,4
ARG,FRA,cargo.bulk_carrier,2025,1466.60387,2
ARG,FRA,cargo.general,2018,1999.64958,2
ARG,FRA,cargo.general,2025,1159.44898,1
ARG,FRA,cargo.ro_ro,2018,1950.42868,1
ARG,FRA,passenger,2019,24.4144152,1
ARG,FRA,passenger,2023,25.3225762,1
ARG,FRA,passenger,2024,319.541194,4
ARG,FRA,passenger,2025,840.925892,5
ARG,FRA,tanker.chemical,2017,4333.40469,3
ARG,FRA,tanker.chemical,2018,3108.87082,2
ARG,FRA,tanker.chemical,2019,1243.24938,1
ARG,FRA,tanker.chemical,2020,2445.90509,2
ARG,FRA,tanker.chemical,2021,3829.4634,3
ARG,FRA,tanker.chemical,2022,2507.31306,2
ARG,FRA,tanker.chemical,2023,1379.32866,1
ARG,FRA,tanker.liquefied_gas,2017,4708.84197,1
ARG,FRA,tanker.liquefied_gas,2018,19839.8373,4
ARG,FRA,tanker.liquefied_gas,2020,6058.46244,2
ARG,FRA,tanker.liquefied_gas,2021,7134.57955,1
ARG,FRA,tanker.oil,2017,126.429052,1
ARG,FRA,tanker.oil,2020,2173.89052,1
ARG,GAB,cargo.bulk_carrier,2022,12.5533463,1
ARG,GAB,tanker.chemical,2022,707.650453,1
ARG,GBR,cargo.bulk_carrier,2017,11186.1179,10
ARG,GBR,cargo.bulk_carrier,2018,13609.4582,10
ARG,GBR,cargo.bulk_carrier,2019,17920.554,14
ARG,GBR,cargo.bulk_carrier,2020,16370.8835,14
ARG,GBR,cargo.bulk_carrier,2021,16390.8625,13
ARG,GBR,cargo.bulk_carrier,2022,5227.91885,4
ARG,GBR,cargo.bulk_carrier,2023,13998.4654,12
ARG,GBR,cargo.bulk_carrier,2024,8783.66663,8
ARG,GBR,cargo.bulk_carrier,2025,6238.58769,6
ARG,GBR,cargo.general,2017,1392.87229,1
ARG,GBR,cargo.general,2019,1509.94309,2
ARG,GBR,cargo.general,2020,1010.39961,1
ARG,GBR,cargo.general,2022,1155.90174,1
ARG,GBR,cargo.general,2023,2299.47321,2
ARG,GBR,cargo.ro_ro,2020,1737.49846,1
ARG,GBR,passenger,2022,0.366408962,1
ARG,GBR,passenger,2023,441.642451,1
ARG,GBR,passenger,2025,537.001273,1
ARG,GBR,pots_and_traps,2021,2.4033218,1
ARG,GBR,tanker.chemical,2017,2619.15583,2
ARG,GBR,tanker.chemical,2018,1437.53173,1
ARG,GBR,tanker.chemical,2019,1430.3515,1
ARG,GBR,tanker.chemical,2020,1628.51068,1
ARG,GBR,tanker.chemical,2022,3081.38843,2
ARG,GHA,cargo.bulk_carrier,2017,3828.13173,6
ARG,GHA,cargo.bulk_carrier,2018,1837.31359,3
ARG,GHA,cargo.bulk_carrier,2019,2906.15445,5
ARG,GHA,cargo.bulk_carrier,2020,4398.02775,7
ARG,GHA,cargo.bulk_carrier,2021,4641.36319,7
ARG,GHA,cargo.bulk_carrier,2022,4214.11087,6
ARG,GHA,cargo.bulk_carrier,2024,3979.90764,8
ARG,GHA,cargo.bulk_carrier,2025,6139.44271,10
ARG,GHA,cargo.container,2019,867.798303,1
