year,flag,receiver_type,emissions_co2_mt,n_distinct_ssvid
2023,WLF,terrestrial,37086.62224674242,11
2017,COG,satellite,2056.9938065069105,7
2020,SYC,terrestrial,66214.24584079834,103
2017,ETH,terrestrial,69061.30718084391,13
2020,QAT,satellite,200522.35981092852,259
2018,SVN,satellite,660.9501182174519,13
2018,CAF,satellite,4.999516600159213,5
2021,SYR,satellite,586.2724501038383,6
2023,PLW,unknown,10.005539330862474,82
2017,CHE,terrestrial,793295.4223441533,707
2024,UNK,dynamic,2934.294480783212,6
2019,ARE,terrestrial,607833.1928121285,578
2024,SPM,terrestrial,542.9637974941729,29
2018,SLV,satellite,11324.332608786728,5
2017,PAK,terrestrial,89973.64008347495,25
2017,NIS,terrestrial,11301.114459139742,8
2023,PRY,terrestrial,7647.052501118373,105
2024,SLE,terrestrial,454138.9791172567,559
2023,NZL,terrestrial,947616.950567999,2213
2021,SPM,terrestrial,22800.429102449572,33
2016,MDG,satellite,6827.967311343059,8
2023,ISL,terrestrial,13664.162112435575,495
2018,AIA,terrestrial,5677.410392733482,11
2021,ANT,dynamic,983.5882312292919,3
2023,DJI,terrestrial,18879.82978220883,23
2018,PAN,terrestrial,37354401.63919448,7913
2020,MNP,terrestrial,3583.3203587049916,9
2023,NCL,satellite,73727.25836176559,241
2019,SSD,terrestrial,2086.4123960962606,4
2018,SVK,terrestrial,37377.458218949556,71
2023,CIV,satellite,5826.755885022586,11
2017,GAB,terrestrial,6003.360104098613,11
2019,WSM,satellite,12215.821810195646,12
2024,COD,terrestrial,2251.9378704051132,12
2023,STP,unknown,0.04503675972379241,1
2021,TON,terrestrial,2401.443489130541,17
2017,PCN,terrestrial,15644.933261620148,31
2020,BGD,satellite,349282.1233635128,85
2017,BLR,terrestrial,174.67763797022505,6
2023,YEM,satellite,661.1785028735371,10
2016,PRI,terrestrial,3127.319789010916,5
2020,MDG,terrestrial,749.6599242538438,31
2017,ZMB,terrestrial,385.12926661513006,4
2020,BTN,satellite,97.28942137795708,3
2022,AUT,dynamic,36759.10535133753,597
2024,ROU,satellite,24938.077484685615,405
2023,GRD,terrestrial,1963.0460580257272,18
2017,MAR,terrestrial,187084.4615022052,139
2024,MKD,terrestrial,180.44029734930135,12
2020,GUY,terrestrial,3605.1041935822436,9
2016,IMN,satellite,3497197.7231699806,354
2019,NCL,terrestrial,61243.01518410174,132
2024,UZB,dynamic,839.5920343297719,5
2023,ANT,terrestrial,2180.2643500606123,2
2016,LCA,terrestrial,281.77970955104655,3
2024,KHM,dynamic,8199.981502512697,120
2018,MNP,terrestrial,802.484917688503,5
2016,DIS,satellite,189.9111120638095,2
2017,BDI,terrestrial,414.3840661598788,1
2017,TGO,terrestrial,496299.82887801563,395
2021,VCT,terrestrial,936544.7316212881,890
2018,WSM,terrestrial,19955.949258554265,24
2016,ISR,satellite,171322.69065355376,38
2022,TTO,terrestrial,46368.82528987254,76
2023,AIA,satellite,3605.688182767768,12
2017,UZB,terrestrial,168.257737305027,3
2021,TJK,terrestrial,1026.7562476904195,6
2018,NOR,satellite,5894669.61168257,5873
2021,MWI,satellite,131.81123290083937,2
2023,MTQ,dynamic,21908.836577072365,199
2023,MDA,dynamic,10376.026974512075,47
2019,UNK,terrestrial,6726.915222164332,9
2024,ASM,dynamic,1550.6997367347421,6
2016,GHA,satellite,67287.43195625133,86
2017,UNK,satellite,360.98093436790134,6
2018,FRO,satellite,345032.0249942841,260
2022,SDN,dynamic,73.3619636412033,5
2016,LSO,terrestrial,691.7128119529175,13
2019,IDN,satellite,5744719.7158756275,5715
2021,BGR,satellite,5011.761157514992,128
2024,DEU,satellite,10846179.133232398,18058
2023,LBY,unknown,0.461491883849971,5
2022,CHN,dynamic,64244288.09194189,128231
2024,GNB,satellite,180786.35456741886,144
2023,URY,terrestrial,96986.79040552456,214
2024,ZMB,satellite,474.82081355026156,7
2017,BHR,terrestrial,872626.5361564026,1479
2023,SWE,terrestrial,3904248.2941271393,8308
2017,NA,terrestrial,7560531.98815597,22944
2021,NER,satellite,2603.8719575146,2
2019,MKD,terrestrial,490.18328341193774,5
2023,CRI,dynamic,4983.907306670189,24
2023,CYP,satellite,4594296.400707006,1023
2021,ETH,terrestrial,50243.95055767213,10
2022,BEN,terrestrial,400.7353624166999,8
2016,YEM,satellite,560.0365923792077,6
2021,VNM,terrestrial,1176627.5047037655,5521
2023,PAK,terrestrial,38186.19370883432,156
2023,GLP,unknown,0.06147999273487901,1
2023,ISR,unknown,32.45913094797309,54
2019,ERI,terrestrial,2500.6340917576604,16
2023,VGB,unknown,45.214464387823135,35
2020,TON,satellite,14828.560842009269,10
2019,BIH,satellite,13.262710960539346,5
2017,BLR,satellite,626.3033539458331,1
2017,BRB,satellite,213188.31797802454,128
2020,UNK,satellite,740.9450368129455,5
2016,GGY,terrestrial,2163.4428621306292,1
2021,JOR,satellite,26921.521710994588,35
2021,ANT,terrestrial,16288.339724460662,4
2023,LBY,terrestrial,74552.37186544455,56
2017,UNK,terrestrial,1091.6170633846828,6
2024,NPL,dynamic,28.867398641841543,2
2016,SYR,terrestrial,5471.010861760647,5
2020,COM,satellite,174850.53854624298,263
2020,LAO,satellite,6.292980117718983,1
2024,MYS,satellite,1210606.2615381693,2729
2019,SEN,satellite,94166.42881347702,79
2024,SYR,terrestrial,398.9339307104442,7
2020,RUS,terrestrial,5326721.627126097,4226
2024,VEN,satellite,489744.04467064585,1471
2022,NZL,dynamic,90481.02163469899,1855
2022,SVN,dynamic,15498.113844208066,137
2022,PLW,satellite,206996.45484828658,439
2022,SRB,dynamic,1454.4603837226853,36
2016,TUR,satellite,710433.8371449496,656
2022,SPM,satellite,15272.818387953832,38
2023,BFA,terrestrial,320.49989409900934,4
2020,MNE,satellite,18778.073052868283,31
2023,NIC,terrestrial,750.6644332965318,6
2020,HTI,terrestrial,487.8400774697881,9
2023,TUR,terrestrial,5407753.132209367,5822
2018,BFA,terrestrial,867.8186359619822,6
2021,ESP,dynamic,66024.7738984662,3350
2023,NIC,satellite,12793.534551513269,6
2024,ATG,dynamic,1045600.1731524339,390
2023,NRU,dynamic,15383.832561736188,51
2019,SLV,terrestrial,790.8688186494064,5
2019,MNG,terrestrial,252035.14228472038,322
2019,NIS,terrestrial,46675.75355823969,12
2022,KGZ,satellite,2.2376488108773582,2
2018,LKA,terrestrial,139934.29037250704,245
2019,ARM,satellite,1345.01929295685,1
2022,ISL,dynamic,94996.38954058298,1442
2023,BEN,terrestrial,498.109545815695,10
2020,GNQ,terrestrial,7593.944211943871,41
2018,CHE,satellite,280967.7755994989,341
2020,SPM,satellite,6649.199844392918,23
2022,LAO,terrestrial,93.61233656540416,2
2018,CHE,terrestrial,815503.8683698422,768
2018,NLD,satellite,1896570.9936054957,6453
2023,KWT,dynamic,979338.1465905717,168
2023,BEN,satellite,1116.461535128895,9
2024,VAT,terrestrial,94.2088454573169,5
2017,EST,terrestrial,613097.4505607216,263
2019,KNA,satellite,159350.95135021507,187
2022,VEN,satellite,304383.7454726715,1249
2022,EST,terrestrial,568458.6021419305,488
2016,LVA,satellite,38614.87265918373,103
2022,AGO,terrestrial,14250.939762576418,77
2019,DZA,satellite,153668.96392541545,98
2020,LCA,terrestrial,720.4943712239834,6
2021,LAO,terrestrial,1459.0775276056609,4
2024,CIV,dynamic,6943.224249437473,14
2020,NLD,satellite,1903077.8053755658,3180
2020,HRV,satellite,185988.36698351818,346
2021,LCA,terrestrial,445.26136561227474,8
2023,ASM,terrestrial,15.499982127587584,4
2018,TTO,satellite,30713.82743044869,58
2017,MKD,terrestrial,3431.498740490388,10
2019,PYF,satellite,26346.232464376608,58
2016,PSE,satellite,92.254354429829,1
2021,SLE,satellite,125675.29899745603,321
2017,KOR,satellite,2396596.4768893505,1990
2021,KGZ,satellite,216.2109967568588,1
2024,SSD,satellite,59.60232826307461,4
2022,TTO,satellite,55568.04916950538,69
2017,NPL,satellite,614.8523983576384,1
2019,BHR,satellite,71172.51772169772,347
2023,ZAF,unknown,0.030402194209555557,1
2024,TCD,satellite,76.60159621093703,5
2016,JAM,satellite,46020.70776540938,101
2024,JEY,terrestrial,19722.782161099527,16
2019,TZA,satellite,114838.22627940173,177
2019,AND,satellite,126.96775069842349,4
2018,SDN,satellite,40.88885592540774,2
2017,GUF,satellite,886.4498081572036,4
2021,TWN,dynamic,147598.1090580903,2883
2020,GMB,satellite,8261.949450848528,11
2016,SWZ,satellite,8.915002580027549,1
2024,LIE,satellite,46.175012730856466,6
2023,GAB,unknown,11.241295333098831,5
2017,SYR,terrestrial,8527.661267780093,5
2022,TGO,terrestrial,280069.0314887795,380
2016,SVN,terrestrial,9625.066470760312,53
2018,TGO,satellite,156786.85420817963,345
2021,MAC,satellite,792.3909752414444,11
2019,LTU,satellite,65981.4906024349,53
2022,ZMB,dynamic,3072.590890371797,10
2021,IMN,terrestrial,1689264.9900003767,297
2023,JAM,satellite,166549.8836239526,275
2017,COD,satellite,10483.447766278301,68
2019,GIB,satellite,441673.593363965,279
2023,CUB,terrestrial,19094.95052251703,24
2024,CYM,satellite,1778235.6064556115,1834
2017,HUN,satellite,732.5902211318215,6
2019,HKG,terrestrial,20296638.029987197,4231
2021,AUT,terrestrial,143338.41130596367,529
2023,ATF,satellite,19701.28440434523,17
2022,CCK,dynamic,1839.025193360935,9
2024,SHN,dynamic,22699.959782949914,221
2019,CPV,terrestrial,36598.33715847337,31
2022,JOR,dynamic,40582.895821626036,44
2019,GIB,terrestrial,1222187.0813243717,459
2020,PER,satellite,284229.09099318605,254
2023,BGR,unknown,16.660791317070778,87
2020,CXR,satellite,0.2400631044488081,2
2023,JAM,unknown,14.00772756708801,14
2023,CHN,unknown,1.9705963647512144,7
2022,ESP,dynamic,1491166.6469302163,7831
2016,KAZ,terrestrial,2218.132250790789,5
2022,GNB,terrestrial,22576.0519673642,42
2018,ZWE,satellite,0.3954781006048214,1
2018,UZB,satellite,0.2956971368087653,1
2017,MRT,terrestrial,7862.522714312952,27
2023,MKD,terrestrial,705.4716857925072,9
2023,GLP,satellite,37178.188507234445,137
2021,GAB,satellite,120258.34986200195,72
2023,MOZ,satellite,33380.28874890217,30
2023,HUN,dynamic,3661.9506321452227,37
2019,CHE,satellite,254452.05665673822,281
2019,COD,satellite,34512.118409683775,10
2021,CXR,satellite,15.152756085761663,1
2021,ARM,dynamic,54.48555058644059,2
2016,ERI,satellite,550.6065564792909,1
2021,FRO,satellite,464540.00026589393,398
2016,MNE,satellite,20049.111562032427,5
2016,PAN,terrestrial,39453011.36775154,7241
2019,EST,satellite,74641.07313122197,146
2024,UZB,satellite,79.74365171159896,2
2021,USA,dynamic,628955.89051457,16651
2020,MNG,terrestrial,282042.27491440164,336
2020,CUB,satellite,60892.0631567753,56
2024,AZE,dynamic,77206.04263195833,77
2020,DOM,terrestrial,7956.4997454109625,28
2016,KNA,satellite,229511.79935909863,237
2019,BLZ,terrestrial,897386.299442365,759
2016,DMA,satellite,66072.0986932499,78
2022,TJK,dynamic,117.4115371734187,3
2019,MOZ,terrestrial,9905.831084045536,30
2024,CHN,terrestrial,39214415.95877777,135517
2023,HTI,satellite,49.96679849565011,2
2022,PRK,dynamic,36121.89632609509,200
2024,NIU,terrestrial,38995.65998440608,104
2020,MAR,terrestrial,174214.6904272446,165
2023,SSD,terrestrial,61.32002458528741,4
2016,BEN,satellite,160.6572404342453,2
2016,DZA,terrestrial,255158.81049796226,77
2024,TKM,satellite,24.477395761118903,3
2021,TCA,satellite,33.96303866723535,2
2024,MDV,terrestrial,3386.8530452281566,44
2016,RUS,terrestrial,4321735.393870772,3129
2022,WSM,satellite,16309.768770608125,12
2016,CYM,satellite,1958358.5734145727,872
2019,BGR,satellite,5028.860366125018,114
2020,MNG,satellite,111489.86110912917,224
2016,FRA,terrestrial,4831906.719483757,7396
2019,GNQ,terrestrial,16567.717447501356,73
2019,TCD,terrestrial,2429.6837977355262,1
2018,VUT,satellite,546094.79999279,382
2020,COK,satellite,276832.94275898417,333
2017,BLZ,satellite,300054.1680452048,480
2017,ABW,terrestrial,1213.9514673978006,3
2024,ZMB,terrestrial,1299.6935088528824,9
2018,MMR,terrestrial,19026.295689572213,25
2024,CAF,dynamic,4823.555065583182,70
2022,KOR,terrestrial,5288553.836781895,10112
2018,POL,satellite,31156.96093691502,346
2020,TUN,terrestrial,161050.09065963313,98
2023,MKD,satellite,0.016637780913816357,1
2020,NAM,satellite,204086.6013111879,123
2021,FRA,satellite,2725095.44040418,3991
2024,PAN,terrestrial,15475458.943295747,8703
2016,TUR,terrestrial,7385018.607275793,4161
2016,WLF,terrestrial,158.73612869847292,5
2024,TUV,satellite,213827.7644858407,302
2016,ECU,terrestrial,177541.4264803233,112
2022,TUV,satellite,197683.27783983355,254
2024,CUW,dynamic,307299.4847279563,44
2022,TUV,dynamic,448107.34961282887,289
2016,CAF,terrestrial,757.5500898232414,9
2022,USA,satellite,8512389.127529783,27878
2018,ZMB,satellite,5.134512063553854,2
2022,BLZ,satellite,258617.58294267423,541
2022,CUW,satellite,516663.5516066273,51
2023,VCT,dynamic,736611.8406341709,909
2021,LAO,dynamic,43.146334920635994,1
2021,MNE,dynamic,1494.79061951658,16
2018,SWZ,terrestrial,245.81429350628753,5
2023,NGA,dynamic,414929.47117036075,839
2018,GHA,satellite,107035.35154575427,82
2016,GRC,satellite,9995240.146905934,1310
2016,COG,terrestrial,2520.752131078263,8
2020,UGA,terrestrial,3.5000256436158925,1
2016,MWI,satellite,1.1787872042591818,1
2022,IRQ,dynamic,16083.915533316242,48
2018,CXR,satellite,1060.455975847264,6
2017,TKM,terrestrial,525.2083790619644,5
2020,BEL,terrestrial,3104427.409372738,2988
2019,COK,satellite,259462.87596219435,314
2022,BMU,satellite,4202557.663309663,244
2017,ESP,terrestrial,3445704.8521569488,5102
2023,CPV,terrestrial,9440.348782794781,28
2017,SYR,satellite,239.8568697975994,4
2024,CRI,satellite,6242.169860515222,24
2023,NGA,terrestrial,459946.5311668342,835
2024,CUW,satellite,454936.8435937862,43
2023,TZA,satellite,131198.94328839346,337
2021,NPL,satellite,762.8544568645234,2
2016,TCA,terrestrial,5075.058518909034,8
2016,RWA,terrestrial,11.972370531190546,1
2021,SPM,satellite,11360.384523248784,32
2021,BFA,dynamic,334.7787442611922,4
2021,IRN,terrestrial,1084300.674366551,2628
2021,COM,satellite,157023.29934858426,273
2024,IRQ,terrestrial,24441.64761417046,42
2023,BOL,dynamic,7768.247792557685,41
2018,BEN,satellite,187.67685631535815,4
2019,BLZ,satellite,400574.36002974166,491
2023,AUS,unknown,27.33948742999561,27
2019,ATG,terrestrial,1211148.091777554,404
2017,CRI,satellite,6.456449370940946,1
2022,BHS,terrestrial,7554434.622031462,1442
2023,MDA,unknown,0.581188612639337,1
2021,ABW,satellite,95.601605908663,1
2024,FIN,terrestrial,1732482.6414775494,2514
2016,FJI,terrestrial,17707.29254693927,110
2017,LIE,terrestrial,317.75269516896543,6
2017,NPL,terrestrial,5068.414893758108,2
2024,BRB,terrestrial,804466.0482547566,561
2019,TUR,terrestrial,8183523.852091621,4897
2021,UKR,satellite,15121.270689316605,204
2021,POL,terrestrial,850485.0255406778,1486
2024,CIV,terrestrial,613.8571108170232,13
2020,CAF,satellite,13.889996599676277,3
2018,TZA,terrestrial,285946.1076554947,245
2019,CHN,satellite,5396558.417650607,10659
2020,MDA,satellite,63453.973476901505,114
2017,COM,terrestrial,294358.56430349924,244
2016,PRK,terrestrial,89843.41143306915,172
2022,ETH,satellite,14517.136101347387,10
2020,TCD,satellite,4503.93015485089,2
2020,MKD,satellite,16.453229295182783,2
2018,DJI,terrestrial,10681.654353481636,27
2021,PER,terrestrial,179946.0137324627,287
2024,DOM,satellite,25167.11545013809,47
2023,CHL,terrestrial,186915.2810645834,470
2018,MAC,terrestrial,22819.810360445706,56
2020,BHR,satellite,78446.03176554565,322
2017,HUN,terrestrial,31208.0574465496,62
2020,CUW,terrestrial,339874.5134443873,56
2016,NAM,terrestrial,57894.829591998714,66
2018,CUW,terrestrial,551450.9225018001,71
2017,WLF,satellite,123.62845598686813,3
2024,NOR,satellite,6389724.812213816,14317
2021,SHN,terrestrial,10287.679845601553,28
2021,CUB,dynamic,6135.565357065223,51
2021,ESP,terrestrial,4509039.129055846,7277
2021,GTM,satellite,6420.476387656973,10
2024,GTM,satellite,3864.47520019423,18
2017,AIA,satellite,1709.899809828573,3
2018,VIR,terrestrial,258.4731783316083,3
2023,MKD,dynamic,527.8178920602211,12
2016,ARM,terrestrial,464.76925435269237,9
2024,FRO,terrestrial,518182.73873351247,599
2019,NZL,satellite,783677.0777554438,1307
2016,GRL,satellite,33225.881867779244,36
2018,BEN,terrestrial,2397.036217523311,7
2020,BGR,terrestrial,270803.41117865144,366
2016,DJI,satellite,7249.435781580921,16
2020,KOR,satellite,3243195.5395285706,2652
2019,SUR,satellite,738.2565756843088,5
2023,ASM,satellite,0.008088153459705484,1
2022,BEL,dynamic,1236929.6806727631,3566
2019,DJI,terrestrial,10219.075339328647,20
2024,BRN,dynamic,202868.598265961,84
2022,CUB,satellite,71290.43009093183,62
2022,BGD,terrestrial,164744.3307066178,161
2022,SVK,satellite,707.4164938176689,42
2022,THA,terrestrial,847060.7571987069,1295
2016,BMU,terrestrial,2574657.294794571,307
2020,ITA,terrestrial,8688747.937239861,5092
2023,BGD,satellite,355688.55934115336,172
2016,ALB,terrestrial,49671.23589168497,136
2020,BHR,terrestrial,2454668.916806078,4818
2017,TUN,satellite,14612.711715187177,29
2016,EGY,terrestrial,188853.2460250744,156
2021,COK,satellite,298721.3790544957,352
2024,IMN,dynamic,1239973.7951204043,205
2017,MDG,satellite,9205.883820139463,9
2022,FIN,terrestrial,2829690.17444856,2270
2018,CUB,terrestrial,660.2427383028045,28
2018,HKG,terrestrial,20648967.890080445,3828
2022,ESP,terrestrial,4390572.7336489055,8032
2022,REU,terrestrial,56916.605217423,93
2016,KOR,satellite,2488651.4460230195,1618
2023,ZWE,dynamic,13.063078721767063,1
2019,SMR,terrestrial,2520.830914155759,15
2024,TON,terrestrial,2087.533413646043,29
2023,NA,satellite,1018613.6867493932,3535
2019,TTO,satellite,27887.446466515787,58
2019,SVN,terrestrial,30923.880508767576,115
2024,MTQ,dynamic,35557.16023805682,234
2023,KNA,terrestrial,371377.7629853002,528
2017,QAT,satellite,196000.29238383155,190
2020,BDI,terrestrial,113.21938871315216,3
2020,GLP,terrestrial,76700.78136623991,134
2019,GUF,terrestrial,2297.4833087572342,12
2017,RWA,terrestrial,23.478902255146252,1
2022,BHR,dynamic,1994125.6560860425,5147
2024,GTM,dynamic,8966.70608394464,22
2023,VNM,dynamic,2962640.6551064863,10691
2019,SLB,satellite,29565.312554676788,22
2021,POL,dynamic,15366.777978696733,511
2024,IDN,dynamic,7238190.152563592,15183
2020,JOR,terrestrial,59859.495435845856,59
2016,PRK,satellite,1941.4291474923043,121
2019,DEU,satellite,18373950.794988047,3324
2021,MEX,dynamic,19576.427295272602,405
2018,GTM,terrestrial,5208.285605492049,14
2024,JAM,dynamic,228149.39731284446,342
2023,IND,satellite,1170843.515893789,2586
2023,NIS,dynamic,64097.95473775817,21
2021,HND,satellite,13393.537590282633,33
2023,JOR,satellite,11122.155512139601,35
2019,ZAF,terrestrial,325083.7516757842,693
2023,WSM,terrestrial,590.0967228959781,11
2022,SVN,satellite,810.1528054321398,8
2024,MKD,dynamic,408.02094387790885,13
2016,CUW,satellite,850302.066188691,75
2020,HRV,terrestrial,1070963.4604734206,822
2021,PNG,satellite,155910.34779071657,125
2017,TUN,terrestrial,199880.29900753306,39
2021,CAF,satellite,2.7432518881303416,1
2018,PCN,terrestrial,13547.812801213828,47
2018,NOR,terrestrial,12991159.089743396,9356
2021,BRB,terrestrial,558233.5717767765,231
2023,LBR,terrestrial,11549621.463138744,5325
2020,USA,satellite,9004908.872923559,23813
2024,ISL,terrestrial,68026.45543897213,1219
2023,IMN,dynamic,1374288.6367399604,219
2023,DEU,terrestrial,9701514.920125015,17402
2024,JAM,satellite,257111.07911046396,337
2024,DEU,terrestrial,10417134.109496001,18583
2024,USA,terrestrial,17400520.393994804,48164
2021,LBR,satellite,51775813.949525565,4101
2022,ISL,terrestrial,537359.4035665995,1488
2018,UKR,terrestrial,413114.07740809757,437
2024,FRA,satellite,4159048.302954135,18577
2019,PAN,terrestrial,36216024.13298171,8271
2021,SWE,terrestrial,6905193.874677911,7842
2018,PAN,satellite,61236748.95986844,7127
2023,CHE,dynamic,300178.4322393306,1075
2017,CYP,satellite,6096976.612549758,1009
2023,NLD,satellite,2048132.7931518764,4547
