fishing,length_decile,month,n_s1_detections,n_s1_detections_unmatched,decile_min_m,decile_max_m
true,4,2020-03-01 00:00:00,19623,14805,14.75999999999973,18.280000000000058
true,5,2020-03-01 00:00:00,18806,13339,18.280000000000058,21.410000000000547
true,6,2020-03-01 00:00:00,18725,12438,21.410000000000547,23.4741764
true,7,2020-03-01 00:00:00,18874,11738,23.474182,26.025414
true,8,2020-03-01 00:00:00,20046,11308,26.025414,30.572640000000003
true,9,2020-03-01 00:00:00,21692,10878,30.572645,41.5105934
true,10,2020-03-01 00:00:00,22658,6869,41.5106,453.8493
false,1,2020-04-01 00:00:00,14599,10395,5.009999999999937,49.8269653
false,2,2020-04-01 00:00:00,17047,6349,49.82698059082031,70.19505
false,3,2020-04-01 00:00:00,16802,4768,70.1950684,85.2781372
false,4,2020-04-01 00:00:00,15166,3702,85.2781372,102.73096
false,5,2020-04-01 00:00:00,14321,3306,102.730965,124.4505844116211
false,6,2020-04-01 00:00:00,14488,3036,124.4506,148.219666
false,7,2020-04-01 00:00:00,16410,2835,148.219666,173.04274
false,8,2020-04-01 00:00:00,15757,2551,173.04277,196.13412
false,9,2020-04-01 00:00:00,15100,2271,196.1341552734375,239.60664
false,10,2020-04-01 00:00:00,16939,2965,239.60664,453.10022
true,1,2020-04-01 00:00:00,18171,14787,5.009999999999937,7.759999999999878
true,2,2020-04-01 00:00:00,20912,16402,7.759999999999878,10.819999999999814
true,3,2020-04-01 00:00:00,20756,15576,10.819999999999814,14.75999999999973
true,4,2020-04-01 00:00:00,20002,14394,14.75999999999973,18.280000000000058
true,5,2020-04-01 00:00:00,19308,13109,18.280000000000058,21.410000000000547
true,6,2020-04-01 00:00:00,18827,11918,21.410000000000547,23.4741764
true,7,2020-04-01 00:00:00,19588,11518,23.474182,26.025414
true,8,2020-04-01 00:00:00,20384,11193,26.025414,30.572640000000003
true,9,2020-04-01 00:00:00,21075,10240,30.572645,41.5105934
true,10,2020-04-01 00:00:00,20971,5901,41.5106,453.8493
false,1,2020-05-01 00:00:00,13613,9551,5.009999999999937,49.8269653
false,2,2020-05-01 00:00:00,16772,6133,49.82698059082031,70.19505
false,3,2020-05-01 00:00:00,17432,4956,70.1950684,85.2781372
false,4,2020-05-01 00:00:00,16027,4007,85.2781372,102.73096
false,5,2020-05-01 00:00:00,15118,3368,102.730965,124.4505844116211
false,6,2020-05-01 00:00:00,15355,3226,124.4506,148.219666
false,7,2020-05-01 00:00:00,17216,3028,148.219666,173.04274
false,8,2020-05-01 00:00:00,16550,2612,173.04277,196.13412
false,9,2020-05-01 00:00:00,15800,2472,196.1341552734375,239.60664
false,10,2020-05-01 00:00:00,17335,3043,239.60664,453.10022
true,1,2020-05-01 00:00:00,16432,13671,5.009999999999937,7.759999999999878
true,2,2020-05-01 00:00:00,18647,15076,7.759999999999878,10.819999999999814
true,3,2020-05-01 00:00:00,18272,14446,10.819999999999814,14.75999999999973
true,4,2020-05-01 00:00:00,16570,12573,14.75999999999973,18.280000000000058
true,5,2020-05-01 00:00:00,15572,11179,18.280000000000058,21.410000000000547
true,6,2020-05-01 00:00:00,14940,9913,21.410000000000547,23.4741764
true,7,2020-05-01 00:00:00,14788,8924,23.474182,26.025414
true,8,2020-05-01 00:00:00,15711,8390,26.025414,30.572640000000003
true,9,2020-05-01 00:00:00,17377,7803,30.572645,41.5105934
true,10,2020-05-01 00:00:00,21390,5700,41.5106,453.8493
false,1,2020-06-01 00:00:00,12852,8630,5.009999999999937,49.8269653
false,2,2020-06-01 00:00:00,16583,6095,49.82698059082031,70.19505
false,3,2020-06-01 00:00:00,16740,4739,70.1950684,85.2781372
false,4,2020-06-01 00:00:00,15473,3795,85.2781372,102.73096
false,5,2020-06-01 00:00:00,14594,3247,102.730965,124.4505844116211
false,6,2020-06-01 00:00:00,14684,3012,124.4506,148.219666
false,7,2020-06-01 00:00:00,16136,2864,148.219666,173.04274
false,8,2020-06-01 00:00:00,15359,2427,173.04277,196.13412
false,9,2020-06-01 00:00:00,15348,2355,196.1341552734375,239.60664
false,10,2020-06-01 00:00:00,16778,2964,239.60664,453.10022
true,1,2020-06-01 00:00:00,16609,13305,5.009999999999937,7.759999999999878
true,2,2020-06-01 00:00:00,18853,14365,7.759999999999878,10.819999999999814
true,3,2020-06-01 00:00:00,18395,13582,10.819999999999814,14.75999999999973
true,4,2020-06-01 00:00:00,17145,12139,14.75999999999973,18.280000000000058
true,5,2020-06-01 00:00:00,15988,10709,18.280000000000058,21.410000000000547
true,6,2020-06-01 00:00:00,15578,9881,21.410000000000547,23.4741764
true,7,2020-06-01 00:00:00,15570,8882,23.474182,26.025414
true,8,2020-06-01 00:00:00,16086,8485,26.025414,30.572640000000003
true,9,2020-06-01 00:00:00,17556,7901,30.572645,41.5105934
true,10,2020-06-01 00:00:00,20234,5765,41.5106,453.8493
false,1,2020-07-01 00:00:00,12488,8157,5.009999999999937,49.8269653
false,2,2020-07-01 00:00:00,16967,6040,49.82698059082031,70.19505
false,3,2020-07-01 00:00:00,17393,4803,70.1950684,85.2781372
false,4,2020-07-01 00:00:00,16058,3956,85.2781372,102.73096
false,5,2020-07-01 00:00:00,14903,3386,102.730965,124.4505844116211
false,6,2020-07-01 00:00:00,15477,3212,124.4506,148.219666
false,7,2020-07-01 00:00:00,16976,3001,148.219666,173.04274
false,8,2020-07-01 00:00:00,15732,2551,173.04277,196.13412
false,9,2020-07-01 00:00:00,15074,2351,196.1341552734375,239.60664
false,10,2020-07-01 00:00:00,17141,3088,239.60664,453.10022
true,1,2020-07-01 00:00:00,18738,14347,5.009999999999937,7.759999999999878
true,2,2020-07-01 00:00:00,21298,15722,7.759999999999878,10.819999999999814
true,3,2020-07-01 00:00:00,20470,14635,10.819999999999814,14.75999999999973
true,4,2020-07-01 00:00:00,18737,12879,14.75999999999973,18.280000000000058
true,5,2020-07-01 00:00:00,17671,11581,18.280000000000058,21.410000000000547
true,6,2020-07-01 00:00:00,16879,10530,21.410000000000547,23.4741764
true,7,2020-07-01 00:00:00,16859,9679,23.474182,26.025414
true,8,2020-07-01 00:00:00,17140,9118,26.025414,30.572640000000003
true,9,2020-07-01 00:00:00,18496,8611,30.572645,41.5105934
true,10,2020-07-01 00:00:00,21181,6063,41.5106,453.8493
false,1,2020-08-01 00:00:00,14599,9682,5.009999999999937,49.8269653
false,2,2020-08-01 00:00:00,18502,6977,49.82698059082031,70.19505
false,3,2020-08-01 00:00:00,18782,5447,70.1950684,85.2781372
false,4,2020-08-01 00:00:00,16865,4313,85.2781372,102.73096
false,5,2020-08-01 00:00:00,15785,3564,102.730965,124.4505844116211
false,6,2020-08-01 00:00:00,15876,3255,124.4506,148.219666
false,7,2020-08-01 00:00:00,17418,3132,148.219666,173.04274
false,8,2020-08-01 00:00:00,16278,2668,173.04277,196.13412
false,9,2020-08-01 00:00:00,16015,2594,196.1341552734375,239.60664
false,10,2020-08-01 00:00:00,18132,3225,239.60664,453.10022
true,1,2020-08-01 00:00:00,21212,16153,5.009999999999937,7.759999999999878
true,2,2020-08-01 00:00:00,24118,17608,7.759999999999878,10.819999999999814
true,3,2020-08-01 00:00:00,23673,16689,10.819999999999814,14.75999999999973
true,4,2020-08-01 00:00:00,22671,15334,14.75999999999973,18.280000000000058
true,5,2020-08-01 00:00:00,22096,14438,18.280000000000058,21.410000000000547
true,6,2020-08-01 00:00:00,22151,13830,21.410000000000547,23.4741764
true,7,2020-08-01 00:00:00,22474,13341,23.474182,26.025414
true,8,2020-08-01 00:00:00,22961,12796,26.025414,30.572640000000003
true,9,2020-08-01 00:00:00,22842,11355,30.572645,41.5105934
true,10,2020-08-01 00:00:00,22983,7044,41.5106,453.8493
false,1,2020-09-01 00:00:00,16129,11295,5.009999999999937,49.8269653
false,2,2020-09-01 00:00:00,18861,7238,49.82698059082031,70.19505
false,3,2020-09-01 00:00:00,18827,5600,70.1950684,85.2781372
false,4,2020-09-01 00:00:00,16680,4239,85.2781372,102.73096
false,5,2020-09-01 00:00:00,15175,3656,102.730965,124.4505844116211
false,6,2020-09-01 00:00:00,15460,3243,124.4506,148.219666
false,7,2020-09-01 00:00:00,16934,2920,148.219666,173.04274
false,8,2020-09-01 00:00:00,16194,2610,173.04277,196.13412
false,9,2020-09-01 00:00:00,15348,2447,196.1341552734375,239.60664
false,10,2020-09-01 00:00:00,17919,3071,239.60664,453.10022
true,1,2020-09-01 00:00:00,24089,18606,5.009999999999937,7.759999999999878
true,2,2020-09-01 00:00:00,27016,19988,7.759999999999878,10.819999999999814
true,3,2020-09-01 00:00:00,26879,19306,10.819999999999814,14.75999999999973
true,4,2020-09-01 00:00:00,26767,18327,14.75999999999973,18.280000000000058
true,5,2020-09-01 00:00:00,26419,17268,18.280000000000058,21.410000000000547
true,6,2020-09-01 00:00:00,26609,16538,21.410000000000547,23.4741764
true,7,2020-09-01 00:00:00,27363,16120,23.474182,26.025414
true,8,2020-09-01 00:00:00,27998,15542,26.025414,30.572640000000003
true,9,2020-09-01 00:00:00,27098,13852,30.572645,41.5105934
true,10,2020-09-01 00:00:00,24160,7695,41.5106,453.8493
false,1,2020-10-01 00:00:00,17093,12159,5.009999999999937,49.8269653
false,2,2020-10-01 00:00:00,20374,7685,49.82698059082031,70.19505
false,3,2020-10-01 00:00:00,19681,5828,70.1950684,85.2781372
false,4,2020-10-01 00:00:00,17325,4518,85.2781372,102.73096
false,5,2020-10-01 00:00:00,15624,3696,102.730965,124.4505844116211
false,6,2020-10-01 00:00:00,15841,3356,124.4506,148.219666
false,7,2020-10-01 00:00:00,17774,3228,148.219666,173.04274
false,8,2020-10-01 00:00:00,16785,2781,173.04277,196.13412
false,9,2020-10-01 00:00:00,16460,2741,196.1341552734375,239.60664
false,10,2020-10-01 00:00:00,18150,3353,239.60664,453.10022
true,1,2020-10-01 00:00:00,22377,17802,5.009999999999937,7.759999999999878
true,2,2020-10-01 00:00:00,25422,19563,7.759999999999878,10.819999999999814
true,3,2020-10-01 00:00:00,25456,18924,10.819999999999814,14.75999999999973
true,4,2020-10-01 00:00:00,24951,17891,14.75999999999973,18.280000000000058
true,5,2020-10-01 00:00:00,24332,16450,18.280000000000058,21.410000000000547
true,6,2020-10-01 00:00:00,24858,16053,21.410000000000547,23.4741764
true,7,2020-10-01 00:00:00,25365,15354,23.474182,26.025414
true,8,2020-10-01 00:00:00,26193,14736,26.025414,30.572640000000003
true,9,2020-10-01 00:00:00,26182,13074,30.572645,41.5105934
true,10,2020-10-01 00:00:00,25564,7779,41.5106,453.8493
false,1,2020-11-01 00:00:00,17414,12646,5.009999999999937,49.8269653
false,2,2020-11-01 00:00:00,19072,7187,49.82698059082031,70.19505
false,3,2020-11-01 00:00:00,18082,5358,70.1950684,85.2781372
false,4,2020-11-01 00:00:00,16082,4154,85.2781372,102.73096
false,5,2020-11-01 00:00:00,14264,3283,102.730965,124.4505844116211
false,6,2020-11-01 00:00:00,14922,3136,124.4506,148.219666
false,7,2020-11-01 00:00:00,16223,2945,148.219666,173.04274
false,8,2020-11-01 00:00:00,15679,2573,173.04277,196.13412
false,9,2020-11-01 00:00:00,15911,2590,196.1341552734375,239.60664
false,10,2020-11-01 00:00:00,17107,3245,239.60664,453.10022
true,1,2020-11-01 00:00:00,21175,17464,5.009999999999937,7.759999999999878
true,2,2020-11-01 00:00:00,24224,19193,7.759999999999878,10.819999999999814
true,3,2020-11-01 00:00:00,24205,18556,10.819999999999814,14.75999999999973
true,4,2020-11-01 00:00:00,23313,17375,14.75999999999973,18.280000000000058
true,5,2020-11-01 00:00:00,22912,16206,18.280000000000058,21.410000000000547
true,6,2020-11-01 00:00:00,22650,15125,21.410000000000547,23.4741764
true,7,2020-11-01 00:00:00,23286,14512,23.474182,26.025414
true,8,2020-11-01 00:00:00,23957,13970,26.025414,30.572640000000003
true,9,2020-11-01 00:00:00,24070,12485,30.572645,41.5105934
true,10,2020-11-01 00:00:00,22977,7123,41.5106,453.8493
false,1,2020-12-01 00:00:00,16548,11936,5.009999999999937,49.8269653
false,2,2020-12-01 00:00:00,17995,6823,49.82698059082031,70.19505
false,3,2020-12-01 00:00:00,17408,5195,70.1950684,85.2781372
false,4,2020-12-01 00:00:00,15217,4052,85.2781372,102.73096
false,5,2020-12-01 00:00:00,13968,3340,102.730965,124.4505844116211
false,6,2020-12-01 00:00:00,14311,2984,124.4506,148.219666
false,7,2020-12-01 00:00:00,16102,2835,148.219666,173.04274
false,8,2020-12-01 00:00:00,15221,2566,173.04277,196.13412
false,9,2020-12-01 00:00:00,15161,2422,196.1341552734375,239.60664
false,10,2020-12-01 00:00:00,17069,3308,239.60664,453.10022
true,1,2020-12-01 00:00:00,18414,15506,5.009999999999937,7.759999999999878
true,2,2020-12-01 00:00:00,20633,16769,7.759999999999878,10.819999999999814
true,3,2020-12-01 00:00:00,20077,15902,10.819999999999814,14.75999999999973
true,4,2020-12-01 00:00:00,19448,14932,14.75999999999973,18.280000000000058
true,5,2020-12-01 00:00:00,18587,13673,18.280000000000058,21.410000000000547
true,6,2020-12-01 00:00:00,18866,13107,21.410000000000547,23.4741764
true,7,2020-12-01 00:00:00,19262,12673,23.474182,26.025414
true,8,2020-12-01 00:00:00,20251,12348,26.025414,30.572640000000003
true,9,2020-12-01 00:00:00,21101,11415,30.572645,41.5105934
true,10,2020-12-01 00:00:00,20744,6738,41.5106,453.8493
false,1,2021-01-01 00:00:00,14965,10445,5.009999999999937,49.8269653
false,2,2021-01-01 00:00:00,16736,6144,49.82698059082031,70.19505
false,3,2021-01-01 00:00:00,16311,4474,70.1950684,85.2781372
false,4,2021-01-01 00:00:00,14490,3638,85.2781372,102.73096
false,5,2021-01-01 00:00:00,13082,2950,102.730965,124.4505844116211
false,6,2021-01-01 00:00:00,13295,2668,124.4506,148.219666
false,7,2021-01-01 00:00:00,15394,2662,148.219666,173.04274
false,8,2021-01-01 00:00:00,14872,2382,173.04277,196.13412
false,9,2021-01-01 00:00:00,14907,2450,196.1341552734375,239.60664
false,10,2021-01-01 00:00:00,16789,3181,239.60664,453.10022
true,1,2021-01-01 00:00:00,15713,13265,5.009999999999937,7.759999999999878
true,2,2021-01-01 00:00:00,17835,14574,7.759999999999878,10.819999999999814
true,3,2021-01-01 00:00:00,17366,13736,10.819999999999814,14.75999999999973
true,4,2021-01-01 00:00:00,17062,12996,14.75999999999973,18.280000000000058
true,5,2021-01-01 00:00:00,16743,12131,18.280000000000058,21.410000000000547
true,6,2021-01-01 00:00:00,16870,11461,21.410000000000547,23.4741764
true,7,2021-01-01 00:00:00,17302,10894,23.474182,26.025414
true,8,2021-01-01 00:00:00,18542,10853,26.025414,30.572640000000003
true,9,2021-01-01 00:00:00,19830,9891,30.572645,41.5105934
true,10,2021-01-01 00:00:00,20830,5860,41.5106,453.8493
false,1,2021-02-01 00:00:00,13113,8962,5.009999999999937,49.8269653
false,2,2021-02-01 00:00:00,15131,5414,49.82698059082031,70.19505
false,3,2021-02-01 00:00:00,14468,4089,70.1950684,85.2781372
false,4,2021-02-01 00:00:00,12903,3236,85.2781372,102.73096
false,5,2021-02-01 00:00:00,12104,2670,102.730965,124.4505844116211
false,6,2021-02-01 00:00:00,12351,2327,124.4506,148.219666
false,7,2021-02-01 00:00:00,13953,2347,148.219666,173.04274
false,8,2021-02-01 00:00:00,13329,2093,173.04277,196.13412
false,9,2021-02-01 00:00:00,13183,2118,196.1341552734375,239.60664
false,10,2021-02-01 00:00:00,15153,2834,239.60664,453.10022
true,1,2021-02-01 00:00:00,14295,12010,5.009999999999937,7.759999999999878
true,2,2021-02-01 00:00:00,16301,13327,7.759999999999878,10.819999999999814
true,3,2021-02-01 00:00:00,15850,12398,10.819999999999814,14.75999999999973
true,4,2021-02-01 00:00:00,15118,11293,14.75999999999973,18.280000000000058
true,5,2021-02-01 00:00:00,14603,10408,18.280000000000058,21.410000000000547
true,6,2021-02-01 00:00:00,14323,9447,21.410000000000547,23.4741764
true,7,2021-02-01 00:00:00,13969,8402,23.474182,26.025414
true,8,2021-02-01 00:00:00,14802,8010,26.025414,30.572640000000003
true,9,2021-02-01 00:00:00,15468,6990,30.572645,41.5105934
true,10,2021-02-01 00:00:00,18050,4623,41.5106,453.8493
false,1,2021-03-01 00:00:00,15724,10900,5.009999999999937,49.8269653
false,2,2021-03-01 00:00:00,18706,6771,49.82698059082031,70.19505
false,3,2021-03-01 00:00:00,18196,5140,70.1950684,85.2781372
false,4,2021-03-01 00:00:00,16070,4027,85.2781372,102.73096
false,5,2021-03-01 00:00:00,14769,3319,102.730965,124.4505844116211
false,6,2021-03-01 00:00:00,15008,2988,124.4506,148.219666
false,7,2021-03-01 00:00:00,16617,2898,148.219666,173.04274
false,8,2021-03-01 00:00:00,15783,2460,173.04277,196.13412
false,9,2021-03-01 00:00:00,15646,2373,196.1341552734375,239.60664
false,10,2021-03-01 00:00:00,17859,3167,239.60664,453.10022
true,1,2021-03-01 00:00:00,19894,15937,5.009999999999937,7.759999999999878
true,2,2021-03-01 00:00:00,22987,17750,7.759999999999878,10.819999999999814
true,3,2021-03-01 00:00:00,22479,16745,10.819999999999814,14.75999999999973
true,4,2021-03-01 00:00:00,21429,15300,14.75999999999973,18.280000000000058
true,5,2021-03-01 00:00:00,20546,13994,18.280000000000058,21.410000000000547
true,6,2021-03-01 00:00:00,20323,12962,21.410000000000547,23.4741764
true,7,2021-03-01 00:00:00,20541,12110,23.474182,26.025414
true,8,2021-03-01 00:00:00,20823,11501,26.025414,30.572640000000003
true,9,2021-03-01 00:00:00,21456,10058,30.572645,41.5105934
true,10,2021-03-01 00:00:00,22419,6142,41.5106,453.8493
false,1,2021-04-01 00:00:00,15371,10681,5.009999999999937,49.8269653
false,2,2021-04-01 00:00:00,17901,6423,49.82698059082031,70.19505
false,3,2021-04-01 00:00:00,17905,5030,70.1950684,85.2781372
false,4,2021-04-01 00:00:00,16061,4000,85.2781372,102.73096
false,5,2021-04-01 00:00:00,14784,3238,102.730965,124.4505844116211
false,6,2021-04-01 00:00:00,15024,2928,124.4506,148.219666
false,7,2021-04-01 00:00:00,17004,2770,148.219666,173.04274
false,8,2021-04-01 00:00:00,15965,2507,173.04277,196.13412
false,9,2021-04-01 00:00:00,15440,2426,196.1341552734375,239.60664
false,10,2021-04-01 00:00:00,17780,3175,239.60664,453.10022
true,1,2021-04-01 00:00:00,20694,16423,5.009999999999937,7.759999999999878
true,2,2021-04-01 00:00:00,24095,18323,7.759999999999878,10.819999999999814
true,3,2021-04-01 00:00:00,23904,17549,10.819999999999814,14.75999999999973
true,4,2021-04-01 00:00:00,23062,16131,14.75999999999973,18.280000000000058
true,5,2021-04-01 00:00:00,22259,14856,18.280000000000058,21.410000000000547
true,6,2021-04-01 00:00:00,21785,13779,21.410000000000547,23.4741764
true,7,2021-04-01 00:00:00,21685,12609,23.474182,26.025414
true,8,2021-04-01 00:00:00,22385,12184,26.025414,30.572640000000003
true,9,2021-04-01 00:00:00,22632,10740,30.572645,41.5105934
true,10,2021-04-01 00:00:00,22116,6287,41.5106,453.8493
false,1,2021-05-01 00:00:00,13232,8613,5.009999999999937,49.8269653
false,2,2021-05-01 00:00:00,18326,6078,49.82698059082031,70.19505
false,3,2021-05-01 00:00:00,18738,4929,70.1950684,85.2781372
false,4,2021-05-01 00:00:00,16930,4028,85.2781372,102.73096
false,5,2021-05-01 00:00:00,15602,3375,102.730965,124.4505844116211
false,6,2021-05-01 00:00:00,16150,3132,124.4506,148.219666
false,7,2021-05-01 00:00:00,17756,2910,148.219666,173.04274
false,8,2021-05-01 00:00:00,16426,2442,173.04277,196.13412
false,9,2021-05-01 00:00:00,15926,2416,196.1341552734375,239.60664
false,10,2021-05-01 00:00:00,18298,3259,239.60664,453.10022
true,1,2021-05-01 00:00:00,16550,12891,5.009999999999937,7.759999999999878
true,2,2021-05-01 00:00:00,18317,13911,7.759999999999878,10.819999999999814
true,3,2021-05-01 00:00:00,17822,13053,10.819999999999814,14.75999999999973
true,4,2021-05-01 00:00:00,16852,11801,14.75999999999973,18.280000000000058
true,5,2021-05-01 00:00:00,15773,10316,18.280000000000058,21.410000000000547
true,6,2021-05-01 00:00:00,14894,9040,21.410000000000547,23.4741764
true,7,2021-05-01 00:00:00,15076,8237,23.474182,26.025414
true,8,2021-05-01 00:00:00,16222,7820,26.025414,30.572640000000003
true,9,2021-05-01 00:00:00,18332,7732,30.572645,41.5105934
true,10,2021-05-01 00:00:00,22482,6055,41.5106,453.8493
false,1,2021-06-01 00:00:00,13326,8598,5.009999999999937,49.8269653
false,2,2021-06-01 00:00:00,17225,5725,49.82698059082031,70.19505
false,3,2021-06-01 00:00:00,17979,4538,70.1950684,85.2781372
false,4,2021-06-01 00:00:00,16206,3565,85.2781372,102.73096
false,5,2021-06-01 00:00:00,14910,3059,102.730965,124.4505844116211
false,6,2021-06-01 00:00:00,15318,2762,124.4506,148.219666
false,7,2021-06-01 00:00:00,16790,2756,148.219666,173.04274
false,8,2021-06-01 00:00:00,15528,2193,173.04277,196.13412
false,9,2021-06-01 00:00:00,14787,2165,196.1341552734375,239.60664
false,10,2021-06-01 00:00:00,17010,3012,239.60664,453.10022
true,1,2021-06-01 00:00:00,17160,12823,5.009999999999937,7.759999999999878
true,2,2021-06-01 00:00:00,19134,13816,7.759999999999878,10.819999999999814
true,3,2021-06-01 00:00:00,18834,13071,10.819999999999814,14.75999999999973
true,4,2021-06-01 00:00:00,17304,11370,14.75999999999973,18.280000000000058
true,5,2021-06-01 00:00:00,16406,10016,18.280000000000058,21.410000000000547
true,6,2021-06-01 00:00:00,15792,8964,21.410000000000547,23.4741764
true,7,2021-06-01 00:00:00,15702,8235,23.474182,26.025414
true,8,2021-06-01 00:00:00,16370,7497,26.025414,30.572640000000003
true,9,2021-06-01 00:00:00,17795,7138,30.572645,41.5105934
true,10,2021-06-01 00:00:00,20734,5255,41.5106,453.8493
false,1,2021-07-01 00:00:00,13841,8871,5.009999999999937,49.8269653
false,2,2021-07-01 00:00:00,18063,6257,49.82698059082031,70.19505
false,3,2021-07-01 00:00:00,18769,4844,70.1950684,85.2781372
false,4,2021-07-01 00:00:00,17025,3844,85.2781372,102.73096
false,5,2021-07-01 00:00:00,15664,3252,102.730965,124.4505844116211
false,6,2021-07-01 00:00:00,16052,3121,124.4506,148.219666
false,7,2021-07-01 00:00:00,17416,2945,148.219666,173.04274
false,8,2021-07-01 00:00:00,16368,2599,173.04277,196.13412
false,9,2021-07-01 00:00:00,15851,2515,196.1341552734375,239.60664
false,10,2021-07-01 00:00:00,18625,3498,239.60664,453.10022
true,1,2021-07-01 00:00:00,17361,12611,5.009999999999937,7.759999999999878
true,2,2021-07-01 00:00:00,19503,13529,7.759999999999878,10.819999999999814
true,3,2021-07-01 00:00:00,18708,12514,10.819999999999814,14.75999999999973
true,4,2021-07-01 00:00:00,17465,11405,14.75999999999973,18.280000000000058
true,5,2021-07-01 00:00:00,16848,10324,18.280000000000058,21.410000000000547
true,6,2021-07-01 00:00:00,16197,9260,21.410000000000547,23.4741764
true,7,2021-07-01 00:00:00,16164,8472,23.474182,26.025414
true,8,2021-07-01 00:00:00,16872,8036,26.025414,30.572640000000003
true,9,2021-07-01 00:00:00,17767,7301,30.572645,41.5105934
true,10,2021-07-01 00:00:00,21091,5557,41.5106,453.8493
false,1,2021-08-01 00:00:00,16219,11200,5.009999999999937,49.8269653
false,2,2021-08-01 00:00:00,19215,6922,49.82698059082031,70.19505
false,3,2021-08-01 00:00:00,19359,5353,70.1950684,85.2781372
false,4,2021-08-01 00:00:00,17245,4216,85.2781372,102.73096
false,5,2021-08-01 00:00:00,15511,3391,102.730965,124.4505844116211
false,6,2021-08-01 00:00:00,16184,3218,124.4506,148.219666
false,7,2021-08-01 00:00:00,17754,2932,148.219666,173.04274
false,8,2021-08-01 00:00:00,16870,2589,173.04277,196.13412
false,9,2021-08-01 00:00:00,16207,2446,196.1341552734375,239.60664
false,10,2021-08-01 00:00:00,18686,3462,239.60664,453.10022
true,1,2021-08-01 00:00:00,21285,16333,5.009999999999937,7.759999999999878
true,2,2021-08-01 00:00:00,24327,18038,7.759999999999878,10.819999999999814
true,3,2021-08-01 00:00:00,23448,16733,10.819999999999814,14.75999999999973
true,4,2021-08-01 00:00:00,22649,15691,14.75999999999973,18.280000000000058
true,5,2021-08-01 00:00:00,21607,14336,18.280000000000058,21.410000000000547
true,6,2021-08-01 00:00:00,21451,13723,21.410000000000547,23.4741764
true,7,2021-08-01 00:00:00,21648,13054,23.474182,26.025414
true,8,2021-08-01 00:00:00,22443,12588,26.025414,30.572640000000003
true,9,2021-08-01 00:00:00,23081,11113,30.572645,41.5105934
true,10,2021-08-01 00:00:00,23841,6913,41.5106,453.8493
false,1,2021-09-01 00:00:00,17164,11973,5.009999999999937,49.8269653
false,2,2021-09-01 00:00:00,19207,7077,49.82698059082031,70.19505
false,3,2021-09-01 00:00:00,19282,5442,70.1950684,85.2781372
false,4,2021-09-01 00:00:00,16927,4203,85.2781372,102.73096
false,5,2021-09-01 00:00:00,15491,3386,102.730965,124.4505844116211
false,6,2021-09-01 00:00:00,15886,3169,124.4506,148.219666
false,7,2021-09-01 00:00:00,17662,2955,148.219666,173.04274
false,8,2021-09-01 00:00:00,16316,2474,173.04277,196.13412
false,9,2021-09-01 00:00:00,15837,2545,196.1341552734375,239.60664
false,10,2021-09-01 00:00:00,18578,3604,239.60664,453.10022
true,1,2021-09-01 00:00:00,24316,18490,5.009999999999937,7.759999999999878
true,2,2021-09-01 00:00:00,27832,20410,7.759999999999878,10.819999999999814
true,3,2021-09-01 00:00:00,28238,20136,10.819999999999814,14.75999999999973
true,4,2021-09-01 00:00:00,27881,18973,14.75999999999973,18.280000000000058
true,5,2021-09-01 00:00:00,27244,17769,18.280000000000058,21.410000000000547
true,6,2021-09-01 00:00:00,27843,17221,21.410000000000547,23.4741764
true,7,2021-09-01 00:00:00,28294,16295,23.474182,26.025414
true,8,2021-09-01 00:00:00,28888,15877,26.025414,30.572640000000003
true,9,2021-09-01 00:00:00,26889,13105,30.572645,41.5105934
true,10,2021-09-01 00:00:00,24531,7340,41.5106,453.8493
false,1,2021-10-01 00:00:00,18470,13004,5.009999999999937,49.8269653
false,2,2021-10-01 00:00:00,20443,7478,49.82698059082031,70.19505
false,3,2021-10-01 00:00:00,20110,5732,70.1950684,85.2781372
false,4,2021-10-01 00:00:00,18063,4582,85.2781372,102.73096
false,5,2021-10-01 00:00:00,16174,3562,102.730965,124.4505844116211
false,6,2021-10-01 00:00:00,16628,3332,124.4506,148.219666
false,7,2021-10-01 00:00:00,18268,3097,148.219666,173.04274
false,8,2021-10-01 00:00:00,17268,2802,173.04277,196.13412
false,9,2021-10-01 00:00:00,17622,2814,196.1341552734375,239.60664
false,10,2021-10-01 00:00:00,20293,3832,239.60664,453.10022
true,1,2021-10-01 00:00:00,22505,17850,5.009999999999937,7.759999999999878
true,2,2021-10-01 00:00:00,26389,20079,7.759999999999878,10.819999999999814
true,3,2021-10-01 00:00:00,26408,19555,10.819999999999814,14.75999999999973
true,4,2021-10-01 00:00:00,25660,18210,14.75999999999973,18.280000000000058
true,5,2021-10-01 00:00:00,25111,16892,18.280000000000058,21.410000000000547
true,6,2021-10-01 00:00:00,25173,16006,21.410000000000547,23.4741764
true,7,2021-10-01 00:00:00,25429,15046,23.474182,26.025414
true,8,2021-10-01 00:00:00,26074,14126,26.025414,30.572640000000003
true,9,2021-10-01 00:00:00,26398,12601,30.572645,41.5105934
true,10,2021-10-01 00:00:00,26568,7734,41.5106,453.8493
false,1,2021-11-01 00:00:00,17006,12217,5.009999999999937,49.8269653
false,2,2021-11-01 00:00:00,18414,7389,49.82698059082031,70.19505
false,3,2021-11-01 00:00:00,18456,6094,70.1950684,85.2781372
