year,lon_bin,lat_bin,emissions_co2_total_mt,emissions_ch4_total_mt,emissions_n2o_total_mt,emissions_nox_total_mt,emissions_sox_total_mt,emissions_co_total_mt,emissions_vocs_total_mt,emissions_pm2_5_total_mt,emissions_pm10_total_mt
2025,-178,-25,1053.1938747874563,0.018455948399944248,0.0552663610055208,21.614116377339908,1.6316644575301564,0.9890117648639727,1.0539635177149989,0.6617040026767685,0.7192434811704004
2025,-109,-25,531.5551659511871,0.00931231329772453,0.028014498697943317,12.559561377639321,0.823813070041228,0.5021012415869749,0.5633938860827612,0.33996161255989554,0.3695234919129299
2025,-167,-25,397.7922322987362,0.006765125570471979,0.02085511885264256,8.352302809184565,0.6160821311387048,0.3651090950155621,0.36857700339100447,0.24329698970900113,0.26445324968369693
2025,-17,-25,2219.1368646530636,0.0393876096092616,0.11865609275417553,53.19000964589576,3.439480624442624,2.122697494032217,2.41865916918623,1.4433317788491016,1.568838890053371
2025,-83,-25,576.816236819736,0.00979967669411742,0.030141503351907514,13.194780541431529,0.8939290421593271,0.5299960785851401,0.5897377905951469,0.36094917924642583,0.39233606439828894
2025,-25,-25,8871.254180090169,0.15743826158236449,0.4735223272522584,213.15453635232757,13.750126604492346,8.487205333482391,9.707836092083816,5.775678780782597,6.277911718241952
2025,-35,-25,8982.832001040295,0.1582387401807075,0.47547381149939116,211.39755404500812,13.922583522237003,8.514673881712891,9.700064015845017,5.768435363806878,6.270038438920519
2025,-150,-25,901.9065285706163,0.015659228392583453,0.04746711997511613,22.332092439023313,1.3976144996368889,0.844704331977693,0.9280055777259579,0.5708784373120436,0.6205200405565688
2025,-5,-25,26986.014125613423,0.4558763736160909,1.4366573776769478,609.7515378713932,40.974600050781675,24.764802618769608,27.72638719715299,16.880157416285066,18.3479971916142
2025,-9,-25,7031.365993585822,0.12252275795630649,0.3726598135018185,165.31677857376684,10.849106632777438,6.619342468394176,7.502573506657729,4.493738932557943,4.884498839736895
2025,4,-25,9711.12842303907,0.17126141140381143,0.5147218051427874,228.82799958058723,15.036743554125499,9.21294660795083,10.420663152376218,6.2272374696694435,6.768736380075482
2025,-33,-25,10613.49412588279,0.18617503984181172,0.561751086539811,250.3689979218273,16.45029216665219,10.02727074199005,11.44339682490844,6.812338876288775,7.404716169879104
2025,-155,-25,632.1666270928631,0.011088113968094162,0.03361893643597577,15.365284419285171,0.979739818474757,0.5982135413378759,0.6682107242882656,0.40616994189382327,0.4414890672758949
2025,-18,-25,3107.281555084513,0.05537747014152574,0.16634782068721396,74.29940973924403,4.816009795115638,2.9784254441604183,3.3945192880421162,2.0205039989459572,2.1961999988543015
2025,97,-25,299.53106862942354,0.005110530415597935,0.015462065313560118,6.325760210825787,0.4640251318037712,0.2748300711810124,0.2971776825159736,0.18392314994932213,0.1999164673362197
2025,-3,-25,16500.489687506957,0.283974738962444,0.8756914421741002,377.7442902371575,25.269751888087345,15.358921466420943,17.2748797058021,10.424971907150777,11.331491203424758
2025,50,-25,153583.48186888764,2.6778330841598463,8.132769449013866,3564.443088556082,235.93450053711925,144.42913202980947,163.52079972778932,97.6869420393554,106.18145873842975
2025,-130,-25,413.6147267573891,0.007304905867158195,0.021604146159565598,9.099638430164806,0.6409623964815409,0.3862935467850621,0.42227296249901514,0.25636718213216814,0.27865998057844366
2025,168,-25,460.2557490819963,0.008055900336584031,0.02401656920330665,9.747335722559233,0.7131181975594828,0.42879599795525664,0.45856899088109393,0.28421247582148024,0.3089266041537828
2025,-23,-25,6586.101861612531,0.11663553758285386,0.3519211595573601,158.651400929594,10.208185208379364,6.296378285568687,7.1920271579860975,4.293667288250146,4.667029661141463
2025,-16,-25,2035.7341730816202,0.03587372141353492,0.10848846571576903,48.51009558339432,3.155219531414817,1.9356391145682683,2.2017062040157396,1.3185218347766865,1.4331759073659636
2025,76,-25,3166.6488331520877,0.05526607242084868,0.16679664632045887,74.19750862530634,4.9078526952800035,2.9809083799366856,3.37056399252755,2.019688193601647,2.1953132539148332
2025,176,-25,1407.2704688100027,0.024783243957234545,0.07427437765231762,30.966113915165973,2.1805009798926225,1.3258908007615378,1.4155670234004167,0.88228935477434,0.9590101682329782
2025,-152,-25,772.8788649296291,0.013598543425710027,0.04108822258920167,19.22004370087903,1.1977718080737951,0.7324435594250617,0.8193243756548381,0.49598501831058595,0.5391141503375935
2025,95,-25,434.384376649213,0.00758951374073305,0.02255444577189052,9.61337815648878,0.6730979061072453,0.40805835500578314,0.4537292509005841,0.2724701728979887,0.2961632314108572
2025,-44,-25,87399.07269957407,1.560727579717466,4.560155084839527,1828.8180088680544,135.33037170914506,82.55539014754947,90.90381300479223,54.11648706984736,58.8222685541819
2025,-174,-25,571.7675102282286,0.010185073699304235,0.030286879495618323,13.205587792141724,0.8861198651963251,0.5467220013066793,0.6075609526240988,0.36421029979715813,0.39588076064908495
2025,7,-25,48555.33907503902,0.8308175921103114,2.561070140798983,1115.5191608160092,73.92793829846391,44.90792314663959,50.70654038899777,30.44246192030093,33.08963252206622
2025,-79,-25,3116.069330152763,0.05448432291871101,0.16428063166921056,75.30662462570791,4.829286724511865,2.9393914928479283,3.3042798149245933,1.9890742971830062,2.1620372795467455
2025,171,-25,492.8810826468995,0.009246866388402435,0.02616673305044968,11.183245948053804,0.763861059143573,0.480816980607756,0.5481658994040679,0.3133840207738836,0.34063480518900396
2025,100,-25,246.8069831319025,0.004340075871457267,0.012930857775533957,5.431828036177947,0.3824546286266103,0.23118597635396237,0.26036817739117707,0.15513840879134533,0.16862870520798404
2025,161,-25,5000.677008917998,0.08885913021117277,0.2617548405104952,108.6677035617251,7.747917247286953,4.752374879020628,5.133968400462044,3.144552523873085,3.4179918737750916
2025,111,-25,23485.05782658141,0.4255412856159764,1.2461201890592133,570.8818707614079,36.39668744277583,22.710303034849787,25.81747917417323,15.157309942911933,16.475336894469493
2025,101,-25,488.1870810212373,0.008409468814248179,0.025668325360314374,10.863529991603551,0.7565253817985806,0.45443819983264094,0.5054565758132055,0.30800804653950975,0.3347913549342497
2025,167,-25,2801.2046935692106,0.05108974095225327,0.15039986739654354,65.34854025264384,4.34054568324646,2.709034606528356,3.014793062552357,1.8099620987049003,1.9673501072879351
2025,-80,-25,2300.8511780751605,0.038565679724523946,0.12057376420340143,52.05101053690622,3.4949017292811546,2.0937744985396,2.3395492678990752,1.422630278018925,1.5463372587162225
2025,-96,-25,1822.680791709507,0.03194030703312625,0.09621820078649587,42.83373054166655,2.8248361850952652,1.7205161336297388,1.942404452693027,1.1618988350558124,1.2629335163650133
2025,-176,-25,424.1452805096434,0.0071941264842686065,0.02223364345084522,9.059990073867333,0.6572564516758452,0.38819869210363256,0.42154199157809236,0.26178074509023597,0.28454428814156085
2025,106,-25,1735.3288587510592,0.02991936547894113,0.0917413646213206,39.46205191663185,2.689281918663935,1.6170364132362802,1.7950654811339488,1.0987828086821363,1.1943291398718872
2025,81,-25,1820.913951407658,0.03156609090479422,0.09593210236746469,42.3319837798565,2.822044469204624,1.7053257391498866,1.913323775999228,1.1579446137748872,1.258635449755312
2025,9,-25,132412.47925497906,2.32274689131445,7.020920536145301,3139.9704613795207,204.13523353823538,125.22741708471104,141.7815569923712,84.785593836091,92.15825416966413
2025,-143,-25,467.35131677322784,0.008199924003025567,0.024573302241506178,10.843866914634377,0.7241877012020373,0.4409762975497267,0.4864474564578664,0.29571749340140713,0.32143205804500774
2025,-82,-25,734.0827663999584,0.01263339168011749,0.03855392907603544,17.20518045516647,1.1377403959538162,0.6827285435706054,0.7703900508304675,0.465586300630048,0.506072065902226
2025,10,-25,23266.81883630301,0.41270283298156446,1.233190403976827,547.0476094410153,35.849412179364634,22.141637920592114,25.156171744530518,14.888918476595341,16.183607039777534
2025,-13,-25,3511.5530581887415,0.061126736303545266,0.1850315207412506,82.31604565311322,5.430878295747282,3.301424425399306,3.7418093976498867,2.2417973340052155,2.4367362326143636
2025,93,-25,772.6026770138212,0.013092628867184182,0.0393647975595664,15.613719292285678,1.1969794577455153,0.701327315016615,0.7500064512619747,0.4632164864864413,0.503496180963523
2025,-172,-25,474.4433180151356,0.008198817271462143,0.025012248475465602,10.490657380708663,0.7350429820025478,0.4408774754127226,0.4678087372788345,0.2961570086377018,0.32190979199750197
2025,-162,-25,674.1744103848231,0.011758626756748727,0.03563215863072742,15.743255360350874,1.0445957250360887,0.6342299575393707,0.6905142542854807,0.4277143512214235,0.46490690350154723
2025,-2,-25,19203.712929867776,0.33717923142198786,1.0246913767075152,448.5955235508843,29.6323608700274,18.194661657306092,20.563177556790336,12.343111586395159,13.416425637386043
2025,-92,-25,872.7013966228253,0.01499411841101718,0.046265352362945676,19.744326808655682,1.352328382003781,0.8110368099803377,0.8936729346745186,0.5511536209608651,0.5990800227835491
