fishing,lon_bin,lat_bin,avg_neighbor_ratio,within_footprint
TRUE,157,-44,0.6783729554796479,FALSE
FALSE,96,-44,0.5952191127165852,FALSE
FALSE,168,-44,0.3379346015929264,FALSE
FALSE,-119,-44,0.2175725645699496,FALSE
FALSE,-24,-44,0.1701958117672698,FALSE
FALSE,-11,-44,0.15627438034944496,FALSE
TRUE,-26,-44,0.8522726399359813,FALSE
FALSE,166,-44,0.3439976108011643,FALSE
TRUE,-41,-44,0.7136508213771767,FALSE
FALSE,-106,-44,0.2779651973628096,FALSE
FALSE,-107,-44,0.27246840192399185,FALSE
TRUE,-8,-44,0.48399502529034033,FALSE
TRUE,-46,-44,0.6687081856287774,FALSE
FALSE,122,-44,0.3406066421809784,FALSE
FALSE,-1,-44,0.1657998505214208,FALSE
FALSE,-167,-44,0.29879415317155816,FALSE
TRUE,-112,-44,1.3448443056090293,FALSE
FALSE,115,-44,0.36462749988320137,FALSE
FALSE,-6,-44,0.1601272536166445,FALSE
FALSE,170,-44,0.32989559305209837,FALSE
TRUE,-16,-44,0.5974460779650157,FALSE
TRUE,-161,-44,0.6884375107417157,FALSE
FALSE,89,-44,0.6969308951297725,FALSE
FALSE,-50,-44,0.26440293959377703,FALSE
FALSE,-159,-44,0.28123133950626356,FALSE
FALSE,7,-44,0.17646542483628155,FALSE
FALSE,109,-44,0.41306156760915125,FALSE
FALSE,128,-44,0.36008110987722863,FALSE
TRUE,-17,-44,0.6421517415851223,FALSE
FALSE,-114,-44,0.23223035106437054,FALSE
TRUE,65,-44,0.709215382207652,FALSE
TRUE,-154,-44,0.6809812739082297,FALSE
FALSE,169,-44,0.33458024199862424,FALSE
FALSE,82,-44,0.6824618378497681,FALSE
TRUE,-131,-44,0.8998435638579756,FALSE
FALSE,-49,-44,0.26355526530870554,FALSE
FALSE,-172,-44,0.305998868110583,FALSE
TRUE,155,-44,0.6856276746388159,FALSE
TRUE,36,-44,0.6487809927779373,FALSE
FALSE,71,-44,0.5575507633556742,FALSE
TRUE,24,-44,0.6024107122726242,FALSE
FALSE,-7,-44,0.15926082897190522,FALSE
TRUE,10,-44,0.5188832173863133,FALSE
FALSE,-104,-44,0.2866485020640971,FALSE
FALSE,-82,-44,0.2959092283417935,FALSE
TRUE,11,-44,0.5227971066418732,FALSE
TRUE,-114,-44,1.3167311462479532,FALSE
TRUE,-136,-44,0.7044874839944066,FALSE
FALSE,-12,-44,0.15589066496320356,FALSE
TRUE,-15,-44,0.5534937013618472,FALSE
TRUE,66,-44,0.7142685988835715,FALSE
FALSE,152,-44,0.35496514220162456,FALSE
FALSE,52,-44,0.2398440560779566,FALSE
TRUE,-37,-44,0.7584131427719543,FALSE
FALSE,-138,-44,0.18032582268952024,FALSE
TRUE,5,-44,0.5192684851634789,FALSE
TRUE,-78,-44,1.2984502959156894,FALSE
FALSE,-99,-44,0.2981336705037835,FALSE
FALSE,92,-44,0.6580478518788692,FALSE
TRUE,14,-44,0.5607881416992303,FALSE
FALSE,-84,-44,0.30083505147655504,FALSE
TRUE,104,-44,1.1267839230721348,FALSE
TRUE,-20,-44,0.774996603636308,FALSE
FALSE,-16,-44,0.15656327035744955,FALSE
TRUE,1,-44,0.5102144703003092,FALSE
TRUE,129,-44,0.7506489651847169,FALSE
FALSE,42,-44,0.1968001433498007,FALSE
FALSE,138,-44,0.34925812542088636,FALSE
TRUE,-1,-44,0.5019923691515625,FALSE
TRUE,35,-44,0.6448768967086134,FALSE
FALSE,126,-44,0.3524772251814405,FALSE
TRUE,120,-44,0.758339411514888,FALSE
TRUE,23,-44,0.6020699011385391,FALSE
FALSE,53,-44,0.24812106932317624,FALSE
TRUE,-53,-44,0.6585857582722761,FALSE
TRUE,15,-44,0.5732621210541539,FALSE
TRUE,130,-44,0.7529014846250565,FALSE
FALSE,15,-44,0.17967833823409948,FALSE
FALSE,111,-44,0.3956906763760918,FALSE
TRUE,74,-44,0.8142740404922514,FALSE
FALSE,-40,-44,0.23288393627993742,FALSE
TRUE,82,-44,1.3406733049588122,FALSE
FALSE,-53,-44,0.26589280880984983,FALSE
FALSE,-44,-44,0.24943064496006623,FALSE
TRUE,-134,-44,0.7628520898092768,FALSE
TRUE,-135,-44,0.7273317395409439,FALSE
FALSE,165,-44,0.34642279594831127,FALSE
FALSE,177,-44,0.32144685314430416,FALSE
FALSE,23,-44,0.18735279158209872,FALSE
FALSE,85,-44,0.7146435217373037,FALSE
FALSE,91,-44,0.6720152092867366,FALSE
TRUE,-36,-44,0.7694621375214271,FALSE
FALSE,135,-44,0.3554894812506287,FALSE
FALSE,30,-44,0.1937527744038411,FALSE
FALSE,62,-44,0.45886349921910935,FALSE
FALSE,-143,-44,0.18797355147715952,FALSE
FALSE,-54,-44,0.2661516575509376,FALSE
FALSE,10,-44,0.1741741604506654,FALSE
FALSE,61,-44,0.4311303192283983,FALSE
TRUE,131,-44,0.7553168980487008,FALSE
TRUE,-111,-44,1.3557252896289471,FALSE
TRUE,135,-44,0.7576330431431594,FALSE
TRUE,89,-44,1.5581054866784778,FALSE
FALSE,-45,-44,0.2528389172100077,FALSE
FALSE,142,-44,0.35782088782483334,FALSE
FALSE,70,-44,0.5526097298707896,FALSE
TRUE,-150,-44,0.6771022684369312,FALSE
FALSE,32,-44,0.1954111774308017,FALSE
TRUE,-33,-44,0.7968392423654509,FALSE
FALSE,160,-44,0.34650957658578785,FALSE
FALSE,33,-44,0.1958755421828531,FALSE
FALSE,69,-44,0.5477224369460217,FALSE
TRUE,98,-44,1.4022761459420146,FALSE
FALSE,-169,-44,0.3024432851213966,FALSE
TRUE,-42,-44,0.7028110399904629,FALSE
FALSE,-5,-44,0.1611045312733783,FALSE
FALSE,-151,-44,0.22873820637817982,FALSE
FALSE,-165,-44,0.2944981035580427,FALSE
TRUE,-165,-44,0.6902923186392611,FALSE
FALSE,22,-44,0.18690499690021825,FALSE
FALSE,120,-44,0.34219681028204,FALSE
FALSE,-111,-44,0.24775975890012653,FALSE
FALSE,-101,-44,0.29511656805113157,FALSE
FALSE,-180,-44,0.30852229199327813,FALSE
TRUE,-79,-44,1.327448787297143,FALSE
FALSE,-155,-44,0.26203387228975783,FALSE
TRUE,-177,-44,0.6997209222827716,FALSE
FALSE,-25,-44,0.17354156827086406,FALSE
FALSE,104,-44,0.46608810652767046,FALSE
TRUE,-167,-44,0.6916204020403914,FALSE
FALSE,19,-44,0.18587467648407136,FALSE
TRUE,44,-44,0.6629642410004251,FALSE
FALSE,-146,-44,0.19624950376698178,FALSE
TRUE,-151,-44,0.6777532788657827,FALSE
FALSE,84,-44,0.7080800723283712,FALSE
TRUE,103,-44,1.16654866943249,FALSE
FALSE,28,-44,0.1913545038546527,FALSE
TRUE,78,-44,1.030231112533976,FALSE
TRUE,-30,-44,0.8224356118098042,FALSE
FALSE,95,-44,0.6116774127517766,FALSE
TRUE,166,-44,0.7034512984253775,FALSE
FALSE,-95,-44,0.31176022829765154,FALSE
TRUE,-102,-44,1.3964739100956938,FALSE
FALSE,119,-44,0.3450980040020476,FALSE
TRUE,87,-44,1.5508696215390754,FALSE
TRUE,12,-44,0.5306091595876709,FALSE
TRUE,-55,-44,0.6643662164883173,FALSE
FALSE,88,-44,0.7065846103058734,FALSE
FALSE,-136,-44,0.17912824321693163,FALSE
FALSE,144,-44,0.36740232762480085,FALSE
FALSE,-131,-44,0.18529457035260852,FALSE
FALSE,2,-44,0.1701909173799062,FALSE
FALSE,-28,-44,0.18284143128787872,FALSE
FALSE,174,-44,0.3312044144935545,FALSE
FALSE,-129,-44,0.18969495526491778,FALSE
TRUE,141,-44,0.7483008933374299,FALSE
TRUE,102,-44,1.2148836001393992,FALSE
FALSE,141,-44,0.35473539125184095,FALSE
FALSE,156,-44,0.3480215218653868,FALSE
TRUE,-24,-44,0.8646883814128428,FALSE
TRUE,72,-44,0.7634295422532604,FALSE
FALSE,97,-44,0.5775978476417437,FALSE
TRUE,32,-44,0.6315926648853106,FALSE
FALSE,41,-44,0.19646359945083391,FALSE
FALSE,-164,-44,0.2920855953723328,FALSE
FALSE,18,-44,0.18518652710477962,FALSE
TRUE,-152,-44,0.6788248672861588,FALSE
FALSE,-83,-44,0.29873447902681804,FALSE
TRUE,149,-44,0.7182233049164837,FALSE
TRUE,-35,-44,0.778855650069518,FALSE
FALSE,72,-44,0.5622768742239195,FALSE
FALSE,-134,-44,0.17996991461282952,FALSE
FALSE,-148,-44,0.20502724989309118,FALSE
FALSE,-65,-44,0.26655907962895237,FALSE
FALSE,-35,-44,0.20956483568132295,FALSE
TRUE,64,-44,0.7058178046829783,FALSE
TRUE,127,-44,0.7467994843091295,FALSE
FALSE,-59,-44,0.26313019491067835,FALSE
FALSE,20,-44,0.1863476575277518,FALSE
FALSE,-93,-44,0.31571753941534914,FALSE
TRUE,-93,-44,1.3804226043922032,FALSE
FALSE,-30,-44,0.19044865986416384,FALSE
TRUE,-56,-44,0.6699400708620857,FALSE
TRUE,-166,-44,0.690788131411309,FALSE
FALSE,127,-44,0.3562986650782344,FALSE
TRUE,46,-44,0.6661278343883253,FALSE
TRUE,-95,-44,1.3874055068021276,FALSE
TRUE,-50,-44,0.6532600905492317,FALSE
TRUE,50,-44,0.6693733490771085,FALSE
TRUE,43,-44,0.6623265308810027,FALSE
TRUE,76,-44,0.899234335472773,FALSE
TRUE,58,-44,0.7000406994808364,FALSE
TRUE,21,-44,0.6110834351898105,FALSE
FALSE,64,-44,0.5108521085785315,FALSE
TRUE,51,-44,0.673084532163668,FALSE
TRUE,-140,-44,0.6852385307435029,FALSE
FALSE,-162,-44,0.2875641200015848,FALSE
TRUE,-32,-44,0.8058547098770708,FALSE
FALSE,1,-44,0.16866423582035872,FALSE
FALSE,11,-44,0.1749451300571955,FALSE
FALSE,-61,-44,0.26764066809001463,FALSE
TRUE,-146,-44,0.6765366458712447,FALSE
TRUE,-99,-44,1.3959143850109215,FALSE
FALSE,-174,-44,0.3066521398106507,FALSE
FALSE,-79,-44,0.2871189147492674,FALSE
TRUE,-49,-44,0.6538751357360335,FALSE
TRUE,9,-44,0.5157736313798945,FALSE
TRUE,-147,-44,0.6762392193338909,FALSE
FALSE,-47,-44,0.2562116384735597,FALSE
TRUE,-85,-44,1.3458234041873256,FALSE
TRUE,-39,-44,0.7376873516395627,FALSE
FALSE,-8,-44,0.15844840967485682,FALSE
FALSE,-103,-44,0.29010673565371814,FALSE
FALSE,68,-44,0.5427516415401991,FALSE
FALSE,-96,-44,0.30639823899158186,FALSE
FALSE,-179,-44,0.30884241522315503,FALSE
FALSE,-10,-44,0.15695737627050524,FALSE
TRUE,-141,-44,0.6824010189135793,FALSE
TRUE,151,-44,0.7044158479276579,FALSE
FALSE,8,-44,0.17273904227129047,FALSE
TRUE,60,-44,0.7023298501962498,FALSE
FALSE,-27,-44,0.17960797271104073,FALSE
FALSE,-39,-44,0.22848558901721425,FALSE
TRUE,-128,-44,1.0357233056498916,FALSE
TRUE,161,-44,0.6900600785257496,FALSE
FALSE,-135,-44,0.17931223032350638,FALSE
TRUE,-179,-44,0.6998337574265105,FALSE
TRUE,79,-44,1.1086152164131835,FALSE
TRUE,59,-44,0.701119640592881,FALSE
TRUE,-113,-44,1.3319289981150575,FALSE
TRUE,-13,-44,0.4912485434512231,FALSE
FALSE,75,-44,0.5788186135109297,FALSE
TRUE,62,-44,0.7032817375722231,FALSE
FALSE,74,-44,0.5714066310187808,FALSE
FALSE,-38,-44,0.22437193026486021,FALSE
TRUE,-92,-44,1.3767221796176636,FALSE
TRUE,-3,-44,0.4923334540835943,FALSE
FALSE,153,-44,0.352475494058738,FALSE
TRUE,164,-44,0.6996059839517856,FALSE
TRUE,-9,-44,0.48314360336048207,FALSE
TRUE,126,-44,0.7456203038716537,FALSE
FALSE,17,-44,0.1844727685523791,FALSE
TRUE,152,-44,0.6981068047876637,FALSE
FALSE,179,-44,0.32378332171922625,FALSE
TRUE,-27,-44,0.8449075500326295,FALSE
FALSE,77,-44,0.6024386450815851,FALSE
TRUE,54,-44,0.6830120080012195,FALSE
TRUE,-101,-44,1.396705552497697,FALSE
FALSE,-3,-44,0.16339251390613566,FALSE
TRUE,37,-44,0.6520839917202946,FALSE
TRUE,96,-44,1.473070424490679,FALSE
FALSE,133,-44,0.3683972857568578,FALSE
TRUE,-81,-44,1.3323634422684596,FALSE
TRUE,101,-44,1.2630832707303423,FALSE
TRUE,140,-44,0.7494496698471231,FALSE
TRUE,52,-44,0.6755398078270449,FALSE
FALSE,121,-44,0.3405136174292081,FALSE
FALSE,55,-44,0.2692725651412076,FALSE
TRUE,153,-44,0.6940141197514079,FALSE
FALSE,131,-44,0.36958303764471073,FALSE
TRUE,8,-44,0.5137767770015963,FALSE
TRUE,110,-44,0.9188538406284249,FALSE
FALSE,-94,-44,0.3154381077265597,FALSE
TRUE,-100,-44,1.3964750148296963,FALSE
FALSE,-32,-44,0.19759472807949935,FALSE
TRUE,53,-44,0.6804827499543307,FALSE
TRUE,121,-44,0.7533546479907071,FALSE
TRUE,-149,-44,0.6765105674828977,FALSE
FALSE,-43,-44,0.24611022197762356,FALSE
TRUE,27,-44,0.6069155960243809,FALSE
FALSE,130,-44,0.3674068100788334,FALSE
FALSE,46,-44,0.2033298594197438,FALSE
FALSE,-26,-44,0.17675285840581914,FALSE
FALSE,-9,-44,0.1577315141861619,FALSE
TRUE,-126,-44,1.1032042930201813,FALSE
FALSE,125,-44,0.34739874834657786,FALSE
TRUE,-106,-44,1.3894513270090683,FALSE
FALSE,139,-44,0.3498974607967719,FALSE
FALSE,110,-44,0.4059754653332219,FALSE
FALSE,83,-44,0.6972037971978143,FALSE
TRUE,-57,-44,0.6792672604695764,FALSE
TRUE,-133,-44,0.8068739801015001,FALSE
TRUE,-12,-44,0.48295586179294675,FALSE
FALSE,12,-44,0.17608312249887173,FALSE
FALSE,178,-44,0.3218433653482088,FALSE
TRUE,-175,-44,0.699315362250569,FALSE
TRUE,179,-44,0.6928937850572733,FALSE
FALSE,-37,-44,0.2187545165305101,FALSE
FALSE,-80,-44,0.28979151805974185,FALSE
TRUE,-96,-44,1.3900591619193385,FALSE
TRUE,-116,-44,1.2798522460527206,FALSE
TRUE,-104,-44,1.394472412342814,FALSE
FALSE,14,-44,0.17910848697381546,FALSE
FALSE,137,-44,0.35005017798530946,FALSE
FALSE,54,-44,0.25792099227737664,FALSE
FALSE,132,-44,0.3686232491289855,FALSE
TRUE,114,-44,0.8277056331696679,FALSE
FALSE,3,-44,0.17169734500134232,FALSE
TRUE,-127,-44,1.0754197067031137,FALSE
FALSE,-13,-44,0.15593954421001796,FALSE
FALSE,50,-44,0.22417835027272953,FALSE
FALSE,149,-44,0.3652565332488184,FALSE
TRUE,-97,-44,1.39271753267743,FALSE
FALSE,-150,-44,0.22037163152105238,FALSE
FALSE,106,-44,0.4413304094327181,FALSE
TRUE,159,-44,0.6818758740348279,FALSE
FALSE,-31,-44,0.1940257423094237,FALSE
FALSE,-178,-44,0.3085200015128364,FALSE
TRUE,75,-44,0.8511718392572442,FALSE
FALSE,101,-44,0.508018637340136,FALSE
TRUE,-47,-44,0.662166892853694,FALSE
TRUE,112,-44,0.8693743110670186,FALSE
FALSE,-17,-44,0.15710131792414261,FALSE
FALSE,-140,-44,0.18268508483023965,FALSE
FALSE,-42,-44,0.24179158628733208,FALSE
TRUE,-108,-44,1.380098472154683,FALSE
TRUE,93,-44,1.5362812988262138,FALSE
TRUE,28,-44,0.6102152180115022,FALSE
TRUE,-11,-44,0.4812871255424646,FALSE
TRUE,-98,-44,1.3946837573721975,FALSE
TRUE,6,-44,0.5178391280221116,FALSE
FALSE,-85,-44,0.30210537529092496,FALSE
TRUE,165,-44,0.7019970187552784,FALSE
FALSE,-141,-44,0.1842424688146551,FALSE
TRUE,-83,-44,1.3383421302231242,FALSE
FALSE,4,-44,0.17229640492556877,FALSE
FALSE,57,-44,0.31506797829813854,FALSE
TRUE,55,-44,0.686368319941196,FALSE
FALSE,9,-44,0.17331759694208954,FALSE
TRUE,-178,-44,0.6998322333663224,FALSE
FALSE,-46,-44,0.25529655486641223,FALSE
FALSE,151,-44,0.35731782982228455,FALSE
FALSE,-33,-44,0.20146213107811084,FALSE
TRUE,-40,-44,0.7264285715791708,FALSE
TRUE,84,-44,1.462414054843014,FALSE
TRUE,3,-44,0.5169903475988157,FALSE
FALSE,-171,-44,0.3051509408459861,FALSE
TRUE,109,-44,0.9401118244090494,FALSE
TRUE,-115,-44,1.2991127583870312,FALSE
FALSE,37,-44,0.19755351412607636,FALSE
TRUE,33,-44,0.6356619658348563,FALSE
FALSE,-14,-44,0.1561092922473156,FALSE
TRUE,128,-44,0.7486220772492639,FALSE
TRUE,73,-44,0.786317063632924,FALSE
FALSE,167,-44,0.3414861441836012,FALSE
TRUE,106,-44,1.05077003428079,FALSE
TRUE,85,-44,1.5058797323333186,FALSE
FALSE,-121,-44,0.21213154551717653,FALSE
TRUE,7,-44,0.5124767918812,FALSE
FALSE,76,-44,0.5894196484791939,FALSE
FALSE,98,-44,0.5603809934537565,FALSE
TRUE,177,-44,0.6943218690912646,FALSE
TRUE,162,-44,0.6939504728185907,FALSE
TRUE,-160,-44,0.6877915203422098,FALSE
TRUE,-91,-44,1.3726694404612954,FALSE
FALSE,29,-44,0.19238953621962204,FALSE
TRUE,90,-44,1.5570348884874408,FALSE
TRUE,-121,-44,1.1752150643672152,FALSE
FALSE,6,-44,0.17437889963083997,FALSE
FALSE,35,-44,0.19692789163301624,FALSE
FALSE,171,-44,0.3263033316608678,FALSE
TRUE,-76,-44,1.5954456794196101,TRUE
TRUE,-75,-44,1.2991248857196362,TRUE
FALSE,-75,-44,0.15909090909090914,TRUE
TRUE,-74,-44,0.6631890699795067,TRUE
FALSE,-74,-44,0.06715425531914895,TRUE
TRUE,-73,-44,1.2360349045894268,TRUE
TRUE,-66,-44,0.9458874911320564,TRUE
TRUE,-65,-44,0.9416230215862569,TRUE
TRUE,-64,-44,0.7858927702286589,TRUE
TRUE,-63,-44,0.9084781345198011,TRUE
FALSE,-63,-44,0,TRUE
TRUE,-62,-44,0.512409948945768,TRUE
TRUE,-61,-44,0.6818866833923652,TRUE
TRUE,-60,-44,0.3849715844500327,TRUE
TRUE,145,-44,0.77228567563389,TRUE
FALSE,145,-44,0.4104166666666667,TRUE
TRUE,146,-44,0.7153029668898807,TRUE
FALSE,146,-44,0.6297348484848484,TRUE
TRUE,147,-44,0.7395840700141444,TRUE
FALSE,147,-44,0.2521527777777778,TRUE
TRUE,148,-44,0.6252976190476189,TRUE
FALSE,148,-44,0.12500000000000003,TRUE
TRUE,167,-44,0.3958333333333333,TRUE
TRUE,168,-44,0.7497122099905302,TRUE
TRUE,169,-44,0.7365489874110565,TRUE
TRUE,170,-44,0.7173350694444445,TRUE
TRUE,171,-44,0.041666666666666664,TRUE
TRUE,172,-44,0.6979962422205384,TRUE
TRUE,173,-44,0.7087622980651828,TRUE
FALSE,173,-44,0,TRUE
TRUE,174,-44,0.6731819358178054,TRUE
TRUE,-77,-44,1.5115281100478468,TRUE
FALSE,-76,-44,0.12500000000000003,TRUE
FALSE,-73,-44,0.078125,TRUE
FALSE,-64,-44,0,TRUE
TRUE,-59,-44,1.5,TRUE
FALSE,175,-44,0.375,TRUE
FALSE,-77,-44,0.12500000000000003,TRUE
FALSE,-62,-44,0.20833333333333334,TRUE
FALSE,-58,-44,0.140625,TRUE
TRUE,175,-44,0.575,TRUE
TRUE,176,-44,0.375,TRUE
TRUE,-148,-44,0.676192352509332,FALSE
TRUE,-80,-44,1.330374453966542,FALSE
TRUE,-155,-44,0.6818325404273621,FALSE
FALSE,65,-44,0.5283629956438574,FALSE
FALSE,172,-44,0.40875099779361246,FALSE
FALSE,38,-44,0.19728787871446882,FALSE
FALSE,-163,-44,0.2897422233955035,FALSE
TRUE,-7,-44,0.4851533806453775,FALSE
TRUE,31,-44,0.6276006075063046,FALSE
TRUE,-5,-44,0.4869315106431205,FALSE
TRUE,-119,-44,1.2154932307319204,FALSE
FALSE,-147,-44,0.19991235205716792,FALSE
TRUE,81,-44,1.2679282084321648,FALSE
FALSE,24,-44,0.18811971770212566,FALSE
TRUE,49,-44,0.6657998774812144,FALSE
TRUE,63,-44,0.7042582746010262,FALSE
TRUE,-130,-44,0.9453488034188774,FALSE
FALSE,-52,-44,0.26523738536532826,FALSE
FALSE,-124,-44,0.2039158740477757,FALSE
TRUE,143,-44,0.7452499048895118,FALSE
FALSE,-36,-44,0.21414082812094876,FALSE
TRUE,-14,-44,0.5149002173115079,FALSE
FALSE,93,-44,0.6430685179570692,FALSE
FALSE,-168,-44,0.30082335000974525,FALSE
TRUE,70,-44,0.7359405413447577,FALSE
FALSE,114,-44,0.373712882088756,FALSE
TRUE,-132,-44,0.8533601115101849,FALSE
FALSE,-133,-44,0.18140449269451964,FALSE
TRUE,-172,-44,0.696907089768244,FALSE
TRUE,-84,-44,1.341733741736703,FALSE
TRUE,77,-44,0.9596704158782009,FALSE
FALSE,-105,-44,0.28250925226941204,FALSE
FALSE,-175,-44,0.3068924587045728,FALSE
TRUE,41,-44,0.6604745674068363,FALSE
FALSE,13,-44,0.1777762564316001,FALSE
FALSE,-160,-44,0.2837327738456031,FALSE
TRUE,-87,-44,1.355313566521775,FALSE
FALSE,155,-44,0.3487094148091141,FALSE
FALSE,105,-44,0.45065101554729003,FALSE
TRUE,20,-44,0.61169996454276,FALSE
TRUE,-18,-44,0.687182287064006,FALSE
TRUE,-125,-44,1.1206389807620425,FALSE
TRUE,178,-44,0.6961913476640739,FALSE
TRUE,-137,-44,0.6949970186999719,FALSE
FALSE,-2,-44,0.16448866677320087,FALSE
FALSE,-142,-44,0.18603257319613242,FALSE
FALSE,25,-44,0.18881820840329003,FALSE
TRUE,-143,-44,0.6786387385746522,FALSE
TRUE,-139,-44,0.6882638593640398,FALSE
FALSE,48,-44,0.21164270351245376,FALSE
TRUE,150,-44,0.7113342887098248,FALSE
TRUE,-38,-44,0.7482578216045106,FALSE
FALSE,136,-44,0.35147074141242757,FALSE
FALSE,116,-44,0.35828003306151895,FALSE
FALSE,-113,-44,0.23678745409476742,FALSE
FALSE,27,-44,0.19064752924308337,FALSE
FALSE,-34,-44,0.20515873184743108,FALSE
TRUE,-142,-44,0.6801982201881461,FALSE
TRUE,45,-44,0.6650491610371945,FALSE
FALSE,123,-44,0.3418259395382727,FALSE
FALSE,102,-44,0.4947663024110805,FALSE
TRUE,-129,-44,0.9906156228128915,FALSE
FALSE,-86,-44,0.3064056476510397,FALSE
FALSE,-66,-44,0.25832677700722895,FALSE
TRUE,-171,-44,0.6957236392548035,FALSE
FALSE,-110,-44,0.2536924474480201,FALSE
TRUE,61,-44,0.703836463578277,FALSE
TRUE,29,-44,0.6164759739150033,FALSE
FALSE,154,-44,0.35029511774798927,FALSE
TRUE,68,-44,0.7228413374207135,FALSE
FALSE,39,-44,0.19684559395611848,FALSE
TRUE,94,-44,1.5213851965021206,FALSE
FALSE,-78,-44,0.281078828237505,FALSE
TRUE,56,-44,0.6906974072762317,FALSE
FALSE,36,-44,0.1971178133314743,FALSE
TRUE,40,-44,0.6596689967552704,FALSE
TRUE,-51,-44,0.6545162783157402,FALSE
FALSE,78,-44,0.6162415368964257,FALSE
FALSE,-19,-44,0.15915396653860128,FALSE
TRUE,-4,-44,0.4891212739506662,FALSE
FALSE,-18,-44,0.1579391877511206,FALSE
TRUE,30,-44,0.6225585760236232,FALSE
TRUE,19,-44,0.6093062848284009,FALSE
TRUE,142,-44,0.7500082810470049,FALSE
FALSE,87,-44,0.7132014588418101,FALSE
FALSE,-152,-44,0.23755051858201687,FALSE
TRUE,-31,-44,0.8145264845505484,FALSE
TRUE,-28,-44,0.8374392258265364,FALSE
TRUE,-58,-44,0.6860752699477832,FALSE
TRUE,-169,-44,0.6934577820013776,FALSE
FALSE,143,-44,0.3601006203738621,FALSE
TRUE,-157,-44,0.6842125959523508,FALSE
TRUE,138,-44,0.7529907487930126,FALSE
FALSE,118,-44,0.34997544491644034,FALSE
FALSE,56,-44,0.2873045971954402,FALSE
TRUE,163,-44,0.6967570628922369,FALSE
FALSE,-15,-44,0.15628203134181123,FALSE
FALSE,-130,-44,0.18739941282164133,FALSE
TRUE,119,-44,0.7656665692870029,FALSE
FALSE,161,-44,0.3468577827553986,FALSE
TRUE,113,-44,0.8472538252507611,FALSE
FALSE,158,-44,0.34607632717832315,FALSE
TRUE,-45,-44,0.6745706813392577,FALSE
FALSE,176,-44,0.3208683223047832,FALSE
FALSE,-115,-44,0.22807339919533434,FALSE
FALSE,-126,-44,0.19846281344811006,FALSE
TRUE,-43,-44,0.6928613499629555,FALSE
FALSE,-52,-43,0.26794262139387687,FALSE
TRUE,-79,-43,1.3456193712780955,FALSE
FALSE,78,-43,0.6419487324412281,FALSE
TRUE,-149,-43,0.6757797356480266,FALSE
TRUE,-49,-43,0.676704518761551,FALSE
TRUE,105,-43,1.1621277166164659,FALSE
FALSE,141,-43,0.3583652819528092,FALSE
TRUE,-123,-43,1.1600009965392482,FALSE
FALSE,73,-43,0.582989135111647,FALSE
FALSE,-96,-43,0.3093207000229685,FALSE
TRUE,-55,-43,0.6717216787361208,FALSE
TRUE,139,-43,0.7579212238081845,FALSE
TRUE,75,-43,0.9124517280902998,FALSE
FALSE,66,-43,0.5472593582402263,FALSE
FALSE,35,-43,0.1971973593048345,FALSE
TRUE,-14,-43,0.5334998048606012,FALSE
FALSE,-5,-43,0.16209776210989174,FALSE
TRUE,-19,-43,0.7703563087167815,FALSE
TRUE,-172,-43,0.7010263607563,FALSE
FALSE,-92,-43,0.31985597137646204,FALSE
FALSE,50,-43,0.2252977913667578,FALSE
TRUE,53,-43,0.6889539699816324,FALSE
TRUE,-159,-43,0.6874472054968671,FALSE
FALSE,114,-43,0.3794136169157073,FALSE
TRUE,103,-43,1.2566505365764653,FALSE
FALSE,-176,-43,0.30970488498238236,FALSE
TRUE,3,-43,0.5198258246834424,FALSE
FALSE,-160,-43,0.2838708273241939,FALSE
TRUE,61,-43,0.7206313129281553,FALSE
FALSE,-155,-43,0.2611757646093298,FALSE
TRUE,74,-43,0.8632449270778301,FALSE
FALSE,-26,-43,0.17746657568628602,FALSE
FALSE,40,-43,0.1962190043892198,FALSE
FALSE,71,-43,0.5731383260444305,FALSE
TRUE,30,-43,0.6269394897404642,FALSE
TRUE,119,-43,0.7746206585838155,FALSE
FALSE,-138,-43,0.1813787178572167,FALSE
FALSE,-95,-43,0.31499375355931825,FALSE
TRUE,120,-43,0.7643881292437743,FALSE
TRUE,-17,-43,0.6738638313483069,FALSE
TRUE,152,-43,0.7050369434530358,FALSE
TRUE,-105,-43,1.4156081221637395,FALSE
TRUE,-152,-43,0.678566501204747,FALSE
FALSE,-173,-43,0.30811616552292553,FALSE
FALSE,-106,-43,0.27931634214566736,FALSE
TRUE,108,-43,1.0350702422652889,FALSE
TRUE,-53,-43,0.6698477934899912,FALSE
TRUE,-135,-43,0.7258170190544946,FALSE
TRUE,-129,-43,0.9967192706418375,FALSE
FALSE,-32,-43,0.19884751694531352,FALSE
TRUE,124,-43,0.7470359529326233,FALSE
TRUE,72,-43,0.7938107927615811,FALSE
FALSE,139,-43,0.3532681006254484,FALSE
FALSE,92,-43,0.688461096494241,FALSE
TRUE,159,-43,0.6847078594039044,FALSE
FALSE,84,-43,0.7445422761552608,FALSE
FALSE,98,-43,0.5801192013780752,FALSE
TRUE,-11,-43,0.488035965375764,FALSE
FALSE,7,-43,0.1766460933665814,FALSE
FALSE,177,-43,0.32293933427258054,FALSE
TRUE,129,-43,0.7520551656356274,FALSE
FALSE,-104,-43,0.2882139055709444,FALSE
FALSE,-121,-43,0.21312622119710176,FALSE
TRUE,69,-43,0.7447840063765707,FALSE
