time,fishing,length_size_bin,length_bin_min,length_bin_max,n_matched,n_unmatched,n_cells,mean_scenes,summed_km2,union_km2,union_x_scenes_km2,dens_summed,dens_union,dens_union_scenes
2021-05-01T00:00:00Z,TRUE,5,100,Inf,280,56,8207,13.4889728,329338844,52913188.8,729116496,1.02022585,6.35002365,0.460831708
2021-06-01T00:00:00Z,FALSE,1,0,25,593,3435,8190,12.9450549,314152297,52726893.1,693753901,12.8218066,76.3936534,5.80609348
2021-06-01T00:00:00Z,FALSE,2,25,50,4165,5152,8190,12.9450549,314152297,52726893.1,693753901,29.6575899,176.702996,13.4298344
2021-06-01T00:00:00Z,FALSE,3,50,75,15510,7195,8190,12.9450549,314152297,52726893.1,693753901,72.2738627,430.615169,32.7277439
2021-06-01T00:00:00Z,FALSE,4,75,100,20144,6020,8190,12.9450549,314152297,52726893.1,693753901,83.2844459,496.217365,37.7136618
2021-06-01T00:00:00Z,FALSE,5,100,125,13782,3626,8190,12.9450549,314152297,52726893.1,693753901,55.4126141,330.154101,25.0924715
2021-06-01T00:00:00Z,FALSE,6,125,150,13181,2896,8190,12.9450549,314152297,52726893.1,693753901,51.1758155,304.910816,23.1739237
2021-06-01T00:00:00Z,FALSE,7,150,175,14176,2723,8190,12.9450549,314152297,52726893.1,693753901,53.7923808,320.500583,24.3587819
2021-06-01T00:00:00Z,FALSE,8,175,200,13713,2257,8190,12.9450549,314152297,52726893.1,693753901,50.8352164,302.881491,23.019690400000002
2021-06-01T00:00:00Z,FALSE,9,200,225,7835,1324,8190,12.9450549,314152297,52726893.1,693753901,29.1546491,173.706423,13.2020879
2021-06-01T00:00:00Z,FALSE,10,225,Inf,16862,3528,8190,12.9450549,314152297,52726893.1,693753901,64.904825399999993,386.709681,29.3908257
2021-06-01T00:00:00Z,TRUE,1,0,25,39171,75190,8190,12.9450549,314152297,52726893.1,693753901,364.030443,2168.93113,164.843758
2021-06-01T00:00:00Z,TRUE,2,25,50,27302,19786,8190,12.9450549,314152297,52726893.1,693753901,149.889084,893.054705,67.8742129
2021-06-01T00:00:00Z,TRUE,3,50,75,8059,2375,8190,12.9450549,314152297,52726893.1,693753901,33.2131902,197.887632,15.0399154
2021-06-01T00:00:00Z,TRUE,4,75,100,1971,324,8190,12.9450549,314152297,52726893.1,693753901,7.30537392,43.5261754,3.30808951
2021-06-01T00:00:00Z,TRUE,5,100,Inf,285,40,8190,12.9450549,314152297,52726893.1,693753901,1.03453008,6.16383748,0.468465834
2021-07-01T00:00:00Z,FALSE,1,0,25,718,3565,8195,13.5493594,329655852,52990322.5,728753010,12.9923372,80.8260791,5.87716269
2021-07-01T00:00:00Z,FALSE,2,25,50,4261,5316,8195,13.5493594,329655852,52990322.5,728753010,29.0515091,180.731114,13.1416267
2021-07-01T00:00:00Z,FALSE,3,50,75,15931,7744,8195,13.5493594,329655852,52990322.5,728753010,71.8173205,446.779693,32.4870013
2021-07-01T00:00:00Z,FALSE,4,75,100,20908,6530,8195,13.5493594,329655852,52990322.5,728753010,83.2322552,517.792659,37.6506164
2021-07-01T00:00:00Z,FALSE,5,100,125,14461,3797,8195,13.5493594,329655852,52990322.5,728753010,55.3850322,344.553479,25.0537559
2021-07-01T00:00:00Z,FALSE,6,125,150,13493,3239,8195,13.5493594,329655852,52990322.5,728753010,50.7559623,315.755768,22.959768
2021-07-01T00:00:00Z,FALSE,7,150,175,14665,2893,8195,13.5493594,329655852,52990322.5,728753010,53.2616057,331.34352,24.093211
2021-07-01T00:00:00Z,FALSE,8,175,200,14145,2625,8195,13.5493594,329655852,52990322.5,728753010,50.871234,316.47288,23.0119118
2021-07-01T00:00:00Z,FALSE,9,200,225,8271,1508,8195,13.5493594,329655852,52990322.5,728753010,29.6642694,184.54313,13.4188125
2021-07-01T00:00:00Z,FALSE,10,225,Inf,18190,4051,8195,13.5493594,329655852,52990322.5,728753010,67.4673295,419.718147,30.5192565
2021-07-01T00:00:00Z,TRUE,1,0,25,41262,74867,8195,13.5493594,329655852,52990322.5,728753010,352.273437,2191.51336,159.35303
2021-07-01T00:00:00Z,TRUE,2,25,50,26962,20623,8195,13.5493594,329655852,52990322.5,728753010,144.347506,897.994157,65.2964713
2021-07-01T00:00:00Z,TRUE,3,50,75,8188,2572,8195,13.5493594,329655852,52990322.5,728753010,32.6401001,203.055945,14.7649476
2021-07-01T00:00:00Z,TRUE,4,75,100,2031,351,8195,13.5493594,329655852,52990322.5,728753010,7.22571732,44.9516041,3.26859714
2021-07-01T00:00:00Z,TRUE,5,100,Inf,309,41,8195,13.5493594,329655852,52990322.5,728753010,1.06171329,6.60497961,0.480272459
2021-08-01T00:00:00Z,FALSE,1,0,25,658,4900,8264,13.7084947,337975077,53688504.8,749574294,16.4449996,103.523092,7.41487541
2021-08-01T00:00:00Z,FALSE,2,25,50,4341,6063,8264,13.7084947,337975077,53688504.8,749574294,30.783335,193.784499,13.8798783
2021-08-01T00:00:00Z,FALSE,3,50,75,16450,8565,8264,13.7084947,337975077,53688504.8,749574294,74.0143333,465.928416,33.3722757
2021-08-01T00:00:00Z,FALSE,4,75,100,20775,7202,8264,13.7084947,337975077,53688504.8,749574294,82.7782932,521.098512,37.323852
2021-08-01T00:00:00Z,FALSE,5,100,125,14160,3991,8264,13.7084947,337975077,53688504.8,749574294,53.7051435,338.079819,24.215078
2021-08-01T00:00:00Z,FALSE,6,125,150,13618,3345,8264,13.7084947,337975077,53688504.8,749574294,50.1900914,315.952177,22.6301784
2021-08-01T00:00:00Z,FALSE,7,150,175,15086,2918,8264,13.7084947,337975077,53688504.8,749574294,53.2702002,335.341803,24.0189667
2021-08-01T00:00:00Z,FALSE,8,175,200,14670,2682,8264,13.7084947,337975077,53688504.8,749574294,51.3410638,323.197676,23.1491396
2021-08-01T00:00:00Z,FALSE,9,200,225,8495,1479,8264,13.7084947,337975077,53688504.8,749574294,29.5110518,185.775336,13.3062194
2021-08-01T00:00:00Z,FALSE,10,225,Inf,18499,4047,8264,13.7084947,337975077,53688504.8,749574294,66.7090609,419.940918,30.0784061
2021-08-01T00:00:00Z,TRUE,1,0,25,45305,102919,8264,13.7084947,337975077,53688504.8,749574294,438.564883,2760.81445,197.744241
2021-08-01T00:00:00Z,TRUE,2,25,50,30514,31440,8264,13.7084947,337975077,53688504.8,749574294,183.309375,1153.95279,82.6522474
2021-08-01T00:00:00Z,TRUE,3,50,75,8681,2968,8264,13.7084947,337975077,53688504.8,749574294,34.4670385,216.97382,15.5408211
2021-08-01T00:00:00Z,TRUE,4,75,100,2132,352,8264,13.7084947,337975077,53688504.8,749574294,7.34965437,46.2668873,3.31388099
2021-08-01T00:00:00Z,TRUE,5,100,Inf,310,45,8264,13.7084947,337975077,53688504.8,749574294,1.05037331,6.61221617,0.473602154
2021-09-01T00:00:00Z,FALSE,1,0,25,665,5365,8271,13.7186555,336895406,53642395.1,746569657,17.8987303,112.411088,8.07694225
2021-09-01T00:00:00Z,FALSE,2,25,50,4505,6023,8271,13.7186555,336895406,53642395.1,746569657,31.2500551,196.262676,14.1018322
2021-09-01T00:00:00Z,FALSE,3,50,75,16274,8801,8271,13.7186555,336895406,53642395.1,746569657,74.4296288,467.447435,33.586953
2021-09-01T00:00:00Z,FALSE,4,75,100,20424,7149,8271,13.7186555,336895406,53642395.1,746569657,81.844393,514.01508,36.9329235
2021-09-01T00:00:00Z,FALSE,5,100,125,14024,3992,8271,13.7186555,336895406,53642395.1,746569657,53.4765381,335.853758,24.1317067
2021-09-01T00:00:00Z,FALSE,6,125,150,13359,3310,8271,13.7186555,336895406,53642395.1,746569657,49.4782645,310.743023,22.3274544
2021-09-01T00:00:00Z,FALSE,7,150,175,14978,2938,8271,13.7186555,336895406,53642395.1,746569657,53.1797101,333.989561,23.9977607
2021-09-01T00:00:00Z,FALSE,8,175,200,14187,2557,8271,13.7186555,336895406,53642395.1,746569657,49.7008855,312.141171,22.4279139
2021-09-01T00:00:00Z,FALSE,9,200,225,8239,1553,8271,13.7186555,336895406,53642395.1,746569657,29.0654008,182.542185,13.1159898
2021-09-01T00:00:00Z,FALSE,10,225,Inf,18086,4232,8271,13.7186555,336895406,53642395.1,746569657,66.24608,416.05152,29.8940625
2021-09-01T00:00:00Z,TRUE,1,0,25,57917,123176,8271,13.7186555,336895406,53642395.1,746569657,537.534786,3375.93054,242.566783
2021-09-01T00:00:00Z,TRUE,2,25,50,36752,37799,8271,13.7186555,336895406,53642395.1,746569657,221.288266,1389.77762,99.8580632
2021-09-01T00:00:00Z,TRUE,3,50,75,9123,3269,8271,13.7186555,336895406,53642395.1,746569657,36.7829296,231.011311,16.5985851
2021-09-01T00:00:00Z,TRUE,4,75,100,2030,365,8271,13.7186555,336895406,53642395.1,746569657,7.10903135,44.6475217,3.20800608
2021-09-01T00:00:00Z,TRUE,5,100,Inf,239,33,8271,13.7186555,336895406,53642395.1,746569657,0.807372245,5.07061624,0.36433305
2021-10-01T00:00:00Z,FALSE,1,0,25,926,6464,8254,14.1425975,345698702,53547418.1,767152126,21.3769967,138.008521,9.63303072
2021-10-01T00:00:00Z,FALSE,2,25,50,4550,6481,8254,14.1425975,345698702,53547418.1,767152126,31.9092897,206.00433,14.3791559
2021-10-01T00:00:00Z,FALSE,3,50,75,17368,9248,8254,14.1425975,345698702,53547418.1,767152126,76.9919004,497.054778,34.6945529
2021-10-01T00:00:00Z,FALSE,4,75,100,21405,7855,8254,14.1425975,345698702,53547418.1,767152126,84.6401791,546.431575,38.1410662
2021-10-01T00:00:00Z,FALSE,5,100,125,14707,4162,8254,14.1425975,345698702,53547418.1,767152126,54.5822125,352.379268,24.5961646
2021-10-01T00:00:00Z,FALSE,6,125,150,13961,3433,8254,14.1425975,345698702,53547418.1,767152126,50.3154913,324.833589,22.6734691
2021-10-01T00:00:00Z,FALSE,7,150,175,15385,3147,8254,14.1425975,345698702,53547418.1,767152126,53.6073752,346.085781,24.1568776
2021-10-01T00:00:00Z,FALSE,8,175,200,15013,2886,8254,14.1425975,345698702,53547418.1,767152126,51.7763009,334.264482,23.3317479
2021-10-01T00:00:00Z,FALSE,9,200,225,9160,1759,8254,14.1425975,345698702,53547418.1,767152126,31.5853081,203.912726,14.2331614
2021-10-01T00:00:00Z,FALSE,10,225,Inf,20017,4497,8254,14.1425975,345698702,53547418.1,767152126,70.911461,457.79985,31.9545487
2021-10-01T00:00:00Z,TRUE,1,0,25,49097,117966,8254,14.1425975,345698702,53547418.1,767152126,483.261867,3119.90766,217.770367
2021-10-01T00:00:00Z,TRUE,2,25,50,35843,35490,8254,14.1425975,345698702,53547418.1,767152126,206.344426,1332.1464,92.9841651
2021-10-01T00:00:00Z,TRUE,3,50,75,10018,3352,8254,14.1425975,345698702,53547418.1,767152126,38.6752971,249.685241,17.4280948
2021-10-01T00:00:00Z,TRUE,4,75,100,2109,377,8254,14.1425975,345698702,53547418.1,767152126,7.19123326,46.4261413,3.24055675
2021-10-01T00:00:00Z,TRUE,5,100,Inf,264,29,8254,14.1425975,345698702,53547418.1,767152126,0.847558868,5.47178576,0.381932071
2021-11-01T00:00:00Z,FALSE,1,0,25,974,6288,8265,12.831216,313858201,53663591.8,696506096,23.1378373,135.324524,10.4263265
2021-11-01T00:00:00Z,FALSE,2,25,50,3837,5946,8265,12.831216,313858201,53663591.8,696506096,31.1701271,182.302371,14.0458211
2021-11-01T00:00:00Z,FALSE,3,50,75,14800,9362,8265,12.831216,313858201,53663591.8,696506096,76.9838097,450.2494,34.6902922
2021-11-01T00:00:00Z,FALSE,4,75,100,18263,8302,8265,12.831216,313858201,53663591.8,696506096,84.6401335,495.028363,38.1403697
2021-11-01T00:00:00Z,FALSE,5,100,125,12419,4595,8265,12.831216,313858201,53663591.8,696506096,54.2091937,317.049222,24.4276398
2021-11-01T00:00:00Z,FALSE,6,125,150,11871,4037,8265,12.831216,313858201,53663591.8,696506096,50.6853094,296.439345,22.839714
2021-11-01T00:00:00Z,FALSE,7,150,175,13414,3608,8265,12.831216,313858201,53663591.8,696506096,54.2346829,317.198298,24.4391257
2021-11-01T00:00:00Z,FALSE,8,175,200,13081,3135,8265,12.831216,313858201,53663591.8,696506096,51.6666442,302.178804,23.2819211
2021-11-01T00:00:00Z,FALSE,9,200,225,7839,1924,8265,12.831216,313858201,53663591.8,696506096,31.106404,181.929679,14.0171063
2021-11-01T00:00:00Z,FALSE,10,225,Inf,17057,4970,8265,12.831216,313858201,53663591.8,696506096,70.1813747,410.464512,31.6249924
2021-11-01T00:00:00Z,TRUE,1,0,25,29654,115881,8265,12.831216,313858201,53663591.8,696506096,463.696662,2711.98768,208.950074
2021-11-01T00:00:00Z,TRUE,2,25,50,25170,38249,8265,12.831216,313858201,53663591.8,696506096,202.062587,1181.78821,91.0530437
2021-11-01T00:00:00Z,TRUE,3,50,75,8346,3521,8265,12.831216,313858201,53663591.8,696506096,37.8100683,221.136894,17.0378983
2021-11-01T00:00:00Z,TRUE,4,75,100,1646,289,8265,12.831216,313858201,53663591.8,696506096,6.16520453,36.0579666,2.77815228
2021-11-01T00:00:00Z,TRUE,5,100,Inf,207,29,8265,12.831216,313858201,53663591.8,696506096,0.751931921,4.3977675,0.338834077
2021-12-01T00:00:00Z,FALSE,1,0,25,1138,4666,8267,12.2433773,304718935,53784873,676128819,19.0470606,107.911383,8.58416301
2021-12-01T00:00:00Z,FALSE,2,25,50,4234,5180,8267,12.2433773,304718935,53784873,676128819,30.8940434,175.030626,13.9233823
2021-12-01T00:00:00Z,FALSE,3,50,75,15224,7398,8267,12.2433773,304718935,53784873,676128819,74.2389049,420.601533,33.4581212
2021-12-01T00:00:00Z,FALSE,4,75,100,17896,5861,8267,12.2433773,304718935,53784873,676128819,77.9636488,441.70412,35.1367954
2021-12-01T00:00:00Z,FALSE,5,100,125,12306,3037,8267,12.2433773,304718935,53784873,676128819,50.3513181,285.266082,22.6924213
2021-12-01T00:00:00Z,FALSE,6,125,150,11680,2468,8267,12.2433773,304718935,53784873,676128819,46.4296714,263.047939,20.9250066
2021-12-01T00:00:00Z,FALSE,7,150,175,12881,2300,8267,12.2433773,304718935,53784873,676128819,49.8196806,282.254083,22.452822
2021-12-01T00:00:00Z,FALSE,8,175,200,13073,2130,8267,12.2433773,304718935,53784873,676128819,49.8918783,282.66312,22.4853601
2021-12-01T00:00:00Z,FALSE,9,200,225,7865,1313,8267,12.2433773,304718935,53784873,676128819,30.1195592,170.642775,13.5743363
2021-12-01T00:00:00Z,FALSE,10,225,Inf,17292,3388,8267,12.2433773,304718935,53784873,676128819,67.8658188,384.494726,30.5858875
2021-12-01T00:00:00Z,TRUE,1,0,25,37807,82049,8267,12.2433773,304718935,53784873,676128819,393.332958,2228.43326,177.267995
2021-12-01T00:00:00Z,TRUE,2,25,50,31401,24991,8267,12.2433773,304718935,53784873,676128819,185.062343,1048.47324,83.4042248
2021-12-01T00:00:00Z,TRUE,3,50,75,7485,2289,8267,12.2433773,304718935,53784873,676128819,32.07546,181.723958,14.4558252
2021-12-01T00:00:00Z,TRUE,4,75,100,1276,193,8267,12.2433773,304718935,53784873,676128819,4.82083597,27.3125122,2.1726629
2021-12-01T00:00:00Z,TRUE,5,100,Inf,122,12,8267,12.2433773,304718935,53784873,676128819,0.439749503,2.49140683,0.198187085
2022-01-01T00:00:00Z,FALSE,1,0,25,790,4235,7725,8.96194175,214902037,49299773.9,467519869,23.3827471,101.927445,10.7482063
2022-01-01T00:00:00Z,FALSE,2,25,50,3236,4433,7725,8.96194175,214902037,49299773.9,467519869,35.6860274,155.558523,16.4035809
2022-01-01T00:00:00Z,FALSE,3,50,75,9232,5206,7725,8.96194175,214902037,49299773.9,467519869,67.1841002,292.861383,30.88211
2022-01-01T00:00:00Z,FALSE,4,75,100,10477,3979,7725,8.96194175,214902037,49299773.9,467519869,67.2678593,293.226497,30.920611
2022-01-01T00:00:00Z,FALSE,5,100,125,7316,2129,7725,8.96194175,214902037,49299773.9,467519869,43.9502581,191.583029,20.20235
2022-01-01T00:00:00Z,FALSE,6,125,150,7035,1638,7725,8.96194175,214902037,49299773.9,467519869,40.3579236,175.923728,18.5510832
2022-01-01T00:00:00Z,FALSE,7,150,175,8492,1615,7725,8.96194175,214902037,49299773.9,467519869,47.0307314,205.011082,21.6183326
2022-01-01T00:00:00Z,FALSE,8,175,200,8897,1382,7725,8.96194175,214902037,49299773.9,467519869,47.8310961,208.499942,21.9862314
2022-01-01T00:00:00Z,FALSE,9,200,225,5299,855,7725,8.96194175,214902037,49299773.9,467519869,28.6363037,124.828159,13.1630769
2022-01-01T00:00:00Z,FALSE,10,225,Inf,11765,2308,7725,8.96194175,214902037,49299773.9,467519869,65.4856519,285.457698,30.1013945
2022-01-01T00:00:00Z,TRUE,1,0,25,18350,58067,7725,8.96194175,214902037,49299773.9,467519869,355.589928,1550.04768,163.451877
2022-01-01T00:00:00Z,TRUE,2,25,50,15720,13914,7725,8.96194175,214902037,49299773.9,467519869,137.895389,601.098091,63.3855414
2022-01-01T00:00:00Z,TRUE,3,50,75,4351,1240,7725,8.96194175,214902037,49299773.9,467519869,26.0165053,113.408228,11.95885
2022-01-01T00:00:00Z,TRUE,4,75,100,765,127,7725,8.96194175,214902037,49299773.9,467519869,4.15072845,18.0933893,1.9079403
2022-01-01T00:00:00Z,TRUE,5,100,Inf,72,6,7725,8.96194175,214902037,49299773.9,467519869,0.362956075,1.58215736,0.166837829
2022-02-01T00:00:00Z,FALSE,1,0,25,691,3990,7865,8.00788303,195233024,49959198.5,425141652,23.9764764,93.6964592,11.0104479
2022-02-01T00:00:00Z,FALSE,2,25,50,3179,4026,7865,8.00788303,195233024,49959198.5,425141652,36.9046171,144.217686,16.9472927
2022-02-01T00:00:00Z,FALSE,3,50,75,8436,5010,7865,8.00788303,195233024,49959198.5,425141652,68.871545,269.139626,31.6271058
2022-02-01T00:00:00Z,FALSE,4,75,100,9714,3889,7865,8.00788303,195233024,49959198.5,425141652,69.6757122,272.282191,31.9963945
2022-02-01T00:00:00Z,FALSE,5,100,125,6770,1874,7865,8.00788303,195233024,49959198.5,425141652,44.2752964,173.021191,20.3320469
2022-02-01T00:00:00Z,FALSE,6,125,150,6547,1435,7865,8.00788303,195233024,49959198.5,425141652,40.8844766,159.770378,18.7749188
2022-02-01T00:00:00Z,FALSE,7,150,175,7979,1466,7865,8.00788303,195233024,49959198.5,425141652,48.3780859,189.054274,22.2161248
2022-02-01T00:00:00Z,FALSE,8,175,200,8168,1252,7865,8.00788303,195233024,49959198.5,425141652,48.2500337,188.553866,22.1573209
2022-02-01T00:00:00Z,FALSE,9,200,225,4994,756,7865,8.00788303,195233024,49959198.5,425141652,29.4519845,115.09392,13.5249039
2022-02-01T00:00:00Z,FALSE,10,225,Inf,11252,2202,7865,8.00788303,195233024,49959198.5,425141652,68.9125217,269.299757,31.645923
2022-02-01T00:00:00Z,TRUE,1,0,25,16122,52582,7865,8.00788303,195233024,49959198.5,425141652,351.907677,1375.20221,161.602609
2022-02-01T00:00:00Z,TRUE,2,25,50,14783,12195,7865,8.00788303,195233024,49959198.5,425141652,138.183589,540.000657,63.4564971
2022-02-01T00:00:00Z,TRUE,3,50,75,4416,1184,7865,8.00788303,195233024,49959198.5,425141652,28.6836719,112.09147,13.1720803
2022-02-01T00:00:00Z,TRUE,4,75,100,735,143,7865,8.00788303,195233024,49959198.5,425141652,4.49718998,17.5743412,2.06519403
2022-02-01T00:00:00Z,TRUE,5,100,Inf,63,12,7865,8.00788303,195233024,49959198.5,425141652,0.38415632,1.50122505,0.17641179
2022-03-01T00:00:00Z,FALSE,1,0,25,799,4813,7904,8.93205972,219086206,50239506.5,477813259,25.6154876,111.704919,11.7451743
2022-03-01T00:00:00Z,FALSE,2,25,50,3481,4821,7904,8.93205972,219086206,50239506.5,477813259,37.8937594,165.248439,17.3749887
2022-03-01T00:00:00Z,FALSE,3,50,75,9684,5678,7904,8.93205972,219086206,50239506.5,477813259,70.1185175,305.775297,32.1506356
2022-03-01T00:00:00Z,FALSE,4,75,100,11645,4354,7904,8.93205972,219086206,50239506.5,477813259,73.0260488,318.454561,33.4837924
2022-03-01T00:00:00Z,FALSE,5,100,125,8063,2364,7904,8.93205972,219086206,50239506.5,477813259,47.5931378,207.545829,21.8223329
2022-03-01T00:00:00Z,FALSE,6,125,150,7604,1721,7904,8.93205972,219086206,50239506.5,477813259,42.5631543,185.6109,19.5159925
2022-03-01T00:00:00Z,FALSE,7,150,175,8845,1487,7904,8.93205972,219086206,50239506.5,477813259,47.1595185,205.654886,21.6235104
2022-03-01T00:00:00Z,FALSE,8,175,200,9337,1461,7904,8.93205972,219086206,50239506.5,477813259,49.2865351,214.930455,22.5987868
2022-03-01T00:00:00Z,FALSE,9,200,225,5604,891,7904,8.93205972,219086206,50239506.5,477813259,29.6458646,129.280729,13.5931766
2022-03-01T00:00:00Z,FALSE,10,225,Inf,12610,2341,7904,8.93205972,219086206,50239506.5,477813259,68.2425436,297.594484,31.290467
2022-03-01T00:00:00Z,TRUE,1,0,25,21932,65791,7904,8.93205972,219086206,50239506.5,477813259,400.40403,1746.09597,183.592645
2022-03-01T00:00:00Z,TRUE,2,25,50,17135,15052,7904,8.93205972,219086206,50239506.5,477813259,146.914772,640.671102,67.3631369
2022-03-01T00:00:00Z,TRUE,3,50,75,4897,1535,7904,8.93205972,219086206,50239506.5,477813259,29.3583065,128.026735,13.4613259
2022-03-01T00:00:00Z,TRUE,4,75,100,993,193,7904,8.93205972,219086206,50239506.5,477813259,5.41339421,23.6069198,2.48214125
2022-03-01T00:00:00Z,TRUE,5,100,Inf,98,27,7904,8.93205972,219086206,50239506.5,477813259,0.570551666,2.48808177,0.261608479
2022-04-01T00:00:00Z,FALSE,1,0,25,617,3743,7905,8.45983555,206947412,50308383.8,451648858,21.0681542,86.6654754,9.65351715
2022-04-01T00:00:00Z,FALSE,2,25,50,3567,4315,7905,8.45983555,206947412,50308383.8,451648858,38.0869706,156.673687,17.4516106
2022-04-01T00:00:00Z,FALSE,3,50,75,9819,5275,7905,8.45983555,206947412,50308383.8,451648858,72.9364037,300.029515,33.4197679
2022-04-01T00:00:00Z,FALSE,4,75,100,11600,4284,7905,8.45983555,206947412,50308383.8,451648858,76.7537986,315.732663,35.1689143
2022-04-01T00:00:00Z,FALSE,5,100,125,8293,2268,7905,8.45983555,206947412,50308383.8,451648858,51.0322883,209.925249,23.3832098
2022-04-01T00:00:00Z,FALSE,6,125,150,7941,1766,7905,8.45983555,206947412,50308383.8,451648858,46.9056361,192.949947,21.4923603
2022-04-01T00:00:00Z,FALSE,7,150,175,9065,1440,7905,8.45983555,206947412,50308383.8,451648858,50.7616881,208.812114,23.2592196
2022-04-01T00:00:00Z,FALSE,8,175,200,9203,1453,7905,8.45983555,206947412,50308383.8,451648858,51.4913421,211.813602,23.5935502
2022-04-01T00:00:00Z,FALSE,9,200,225,5766,860,7905,8.45983555,206947412,50308383.8,451648858,32.0177959,131.70767,14.6706891
2022-04-01T00:00:00Z,FALSE,10,225,Inf,12574,2401,7905,8.45983555,206947412,50308383.8,451648858,72.3613784,297.664104,33.1562888
2022-04-01T00:00:00Z,TRUE,1,0,25,24936,59955,7905,8.45983555,206947412,50308383.8,451648858,410.205661,1687.41259,187.957964
2022-04-01T00:00:00Z,TRUE,2,25,50,18012,15188,7905,8.45983555,206947412,50308383.8,451648858,160.42723,659.929767,73.5084333
2022-04-01T00:00:00Z,TRUE,3,50,75,4578,1490,7905,8.45983555,206947412,50308383.8,451648858,29.3214587,120.616079,13.4352161
2022-04-01T00:00:00Z,TRUE,4,75,100,892,181,7905,8.45983555,206947412,50308383.8,451648858,5.18489209,21.328453,2.37573943
2022-04-01T00:00:00Z,TRUE,5,100,Inf,108,14,7905,8.45983555,206947412,50308383.8,451648858,0.589521747,2.42504312,0.270121351
2022-05-01T00:00:00Z,FALSE,1,0,25,551,2820,7871,8.4266294,204328564,49375250.4,443159550,16.4979381,68.2730715,7.60674118
2022-05-01T00:00:00Z,FALSE,2,25,50,3165,3706,7871,8.4266294,204328564,49375250.4,443159550,33.6272122,139.158788,15.5045739
2022-05-01T00:00:00Z,FALSE,3,50,75,9151,4659,7871,8.4266294,204328564,49375250.4,443159550,67.5872218,279.694784,31.1625914
2022-05-01T00:00:00Z,FALSE,4,75,100,11553,3847,7871,8.4266294,204328564,49375250.4,443159550,75.3688064,311.897153,34.750464
2022-05-01T00:00:00Z,FALSE,5,100,125,8156,2192,7871,8.4266294,204328564,49375250.4,443159550,50.6439226,209.578684,23.3505066
2022-05-01T00:00:00Z,FALSE,6,125,150,7758,1718,7871,8.4266294,204328564,49375250.4,443159550,46.3762863,191.918014,21.382818
2022-05-01T00:00:00Z,FALSE,7,150,175,8656,1594,7871,8.4266294,204328564,49375250.4,443159550,50.1643029,207.593884,23.1293673
2022-05-01T00:00:00Z,FALSE,8,175,200,8934,1492,7871,8.4266294,204328564,49375250.4,443159550,51.0256607,211.158423,23.5265154
2022-05-01T00:00:00Z,FALSE,9,200,225,5482,792,7871,8.4266294,204328564,49375250.4,443159550,30.7054475,127.06771,14.1574293
2022-05-01T00:00:00Z,FALSE,10,225,Inf,12025,2440,7871,8.4266294,204328564,49375250.4,443159550,70.7928431,292.96054,32.6406144
2022-05-01T00:00:00Z,TRUE,1,0,25,20870,51150,7871,8.4266294,204328564,49375250.4,443159550,352.471522,1458.62551,162.514832
2022-05-01T00:00:00Z,TRUE,2,25,50,15328,12425,7871,8.4266294,204328564,49375250.4,443159550,135.825356,562.083226,62.6253005
2022-05-01T00:00:00Z,TRUE,3,50,75,4412,1490,7871,8.4266294,204328564,49375250.4,443159550,28.8848503,119.533571,13.3180025
2022-05-01T00:00:00Z,TRUE,4,75,100,989,173,7871,8.4266294,204328564,49375250.4,443159550,5.68691903,23.5340579,2.62208047
2022-05-01T00:00:00Z,TRUE,5,100,Inf,117,22,7871,8.4266294,204328564,49375250.4,443159550,0.680276889,2.8151756,0.313656786
2022-06-01T00:00:00Z,FALSE,1,0,25,522,3816,7752,8.35552116,198212168,48097949.5,428250916,21.8856392,90.1909551,10.1295755
2022-06-01T00:00:00Z,FALSE,2,25,50,3376,3821,7752,8.35552116,198212168,48097949.5,428250916,36.3095771,149.632158,16.8055682
2022-06-01T00:00:00Z,FALSE,3,50,75,9162,4463,7752,8.35552116,198212168,48097949.5,428250916,68.7394732,283.276109,31.8154602
2022-06-01T00:00:00Z,FALSE,4,75,100,11356,3658,7752,8.35552116,198212168,48097949.5,428250916,75.7471156,312.154679,35.0588859
2022-06-01T00:00:00Z,FALSE,5,100,125,8170,2103,7752,8.35552116,198212168,48097949.5,428250916,51.8283015,213.584989,23.9882732
2022-06-01T00:00:00Z,FALSE,6,125,150,8046,1714,7752,8.35552116,198212168,48097949.5,428250916,49.2401657,202.919253,22.7903774
2022-06-01T00:00:00Z,FALSE,7,150,175,8869,1526,7752,8.35552116,198212168,48097949.5,428250916,52.4438036,216.121479,24.273153
2022-06-01T00:00:00Z,FALSE,8,175,200,8957,1363,7752,8.35552116,198212168,48097949.5,428250916,52.0654211,214.562161,24.098022
2022-06-01T00:00:00Z,FALSE,9,200,225,5409,815,7752,8.35552116,198212168,48097949.5,428250916,31.4006959,129.402606,14.5335357
2022-06-01T00:00:00Z,FALSE,10,225,Inf,12415,2308,7752,8.35552116,198212168,48097949.5,428250916,74.2789918,306.104525,34.3793777
2022-06-01T00:00:00Z,TRUE,1,0,25,22706,52085,7752,8.35552116,198212168,48097949.5,428250916,377.327995,1554.97273,174.642942
2022-06-01T00:00:00Z,TRUE,2,25,50,15580,11603,7752,8.35552116,198212168,48097949.5,428250916,137.140925,565.159228,63.4744701
2022-06-01T00:00:00Z,TRUE,3,50,75,4551,1431,7752,8.35552116,198212168,48097949.5,428250916,30.1797819,124.371206,13.9684465
