lon_bin,lat_bin,inside_footprint,s1_imaged,emissions_co2_dark_mt
8,40,TRUE,TRUE,46516.36732000001
6,40,TRUE,TRUE,41453.16141999999
-66,40,TRUE,TRUE,18027.46918
12,40,TRUE,TRUE,127488.72422999999
-60,40,TRUE,TRUE,3446.547679999999
-67,40,TRUE,TRUE,32882.68161000001
40,40,TRUE,TRUE,2808.9210299999995
-59,40,TRUE,TRUE,1642.14188
-69,40,TRUE,TRUE,70989.13461000001
130,40,TRUE,TRUE,46571.11730999999
144,40,TRUE,TRUE,23.93907
22,40,TRUE,TRUE,51740.049479999994
19,40,TRUE,TRUE,119447.20044999997
-9,40,TRUE,TRUE,40723.44218
25,40,TRUE,TRUE,201161.85638
0,41,TRUE,TRUE,428.22944
27,41,TRUE,TRUE,1400.9495299999999
33,41,TRUE,TRUE,2910.50609
-26,41,TRUE,TRUE,11293.05554
-129,41,TRUE,TRUE,819.2772799999999
-14,41,TRUE,TRUE,9186.07484
5,41,TRUE,TRUE,65998.76041999999
-23,41,TRUE,TRUE,4962.66927
146,41,TRUE,TRUE,11586.809369999999
1,41,TRUE,TRUE,28628.883460000005
-31,41,TRUE,TRUE,11817.04087
-74,41,TRUE,TRUE,6872.7210000000005
-64,41,TRUE,TRUE,5109.55602
-65,41,TRUE,TRUE,5659.5024
-58,41,TRUE,TRUE,2470.89774
13,41,TRUE,TRUE,24945.192469999998
9,41,TRUE,TRUE,311281.69992000004
38,41,TRUE,TRUE,40280.95075
143,41,TRUE,TRUE,170306.60533000005
141,41,TRUE,TRUE,312184.66624999995
-10,41,TRUE,TRUE,321469.4563699999
140,41,TRUE,TRUE,243174.37396000003
142,41,TRUE,TRUE,192865.97604
16,41,TRUE,TRUE,238438.92103999996
-72,42,TRUE,TRUE,953.9294000000001
-25,42,TRUE,TRUE,7573.71033
-126,42,TRUE,TRUE,28297.38412000001
-128,42,TRUE,TRUE,1796.6979700000002
-15,42,TRUE,TRUE,7873.696779999999
-17,42,TRUE,TRUE,6888.670800000001
-28,42,TRUE,TRUE,6209.9460899999995
7,42,TRUE,TRUE,101280.27999
37,42,TRUE,TRUE,78782.94412
-130,42,TRUE,TRUE,2414.8844199999994
136,42,TRUE,TRUE,8098.01939
32,42,TRUE,TRUE,275838.01201000006
-62,42,TRUE,TRUE,6491.306299999999
138,42,TRUE,TRUE,2755.57469
139,42,TRUE,TRUE,28318.247900000002
137,42,TRUE,TRUE,3049.99981
132,42,TRUE,TRUE,76633.12584000001
-57,42,TRUE,TRUE,3496.9259700000002
-63,42,TRUE,TRUE,3937.1639199999995
133,42,TRUE,TRUE,39331.83608
18,42,TRUE,TRUE,36529.21969
29,42,TRUE,TRUE,248624.24306999997
-11,42,TRUE,TRUE,313336.85617
-63,42,TRUE,FALSE,61.62311
10,42,TRUE,TRUE,240068.43966000003
133,42,TRUE,FALSE,6773.274130000001
132,42,TRUE,FALSE,166322.84219
-15,43,TRUE,TRUE,9995.58932
132,43,TRUE,TRUE,5199.579139999999
-126,43,TRUE,TRUE,39272.03514000001
-128,43,TRUE,TRUE,3623.57122
-28,43,TRUE,TRUE,3372.24195
-17,43,TRUE,TRUE,5181.63979
-25,43,TRUE,TRUE,6231.48667
-130,43,TRUE,TRUE,3720.46649
32,43,TRUE,TRUE,72409.311060000007
137,43,TRUE,TRUE,2605.16638
-51,43,TRUE,TRUE,5448.87376
139,43,TRUE,TRUE,5110.325680000001
37,43,TRUE,TRUE,103967.15822
-11,43,TRUE,TRUE,250340.13614999998
138,43,TRUE,TRUE,5348.66135
-52,43,TRUE,TRUE,3544.08862
136,43,TRUE,TRUE,10323.019299999998
-62,43,TRUE,TRUE,10455.811099999997
-57,43,TRUE,TRUE,5863.7550999999985
-63,43,TRUE,TRUE,8698.21878
29,43,TRUE,TRUE,155879.56745
-8,43,TRUE,TRUE,78192.27727
-6,43,TRUE,TRUE,78575.32006
-4,43,TRUE,TRUE,103402.2288
10,43,TRUE,TRUE,281374.18857999996
7,43,TRUE,TRUE,125540.98402999999
-70,44,TRUE,TRUE,2506.6601
-27,44,TRUE,TRUE,5259.213600000001
28,44,TRUE,TRUE,61444.24855999999
-16,44,TRUE,TRUE,4986.144670000001
-30,44,TRUE,TRUE,4603.98305
-127,44,TRUE,TRUE,13198.947150000004
-22,44,TRUE,TRUE,767.62855
-12,44,TRUE,TRUE,13504.879800000002
149,44,TRUE,TRUE,38778.59228999999
-33,44,TRUE,TRUE,15.59254
135,44,TRUE,TRUE,2240.6964299999995
-55,44,TRUE,TRUE,4099.42944
-56,44,TRUE,TRUE,4884.608130000001
-61,44,TRUE,TRUE,8329.70549
-68,44,TRUE,TRUE,25910.83425
31,44,TRUE,TRUE,54253.34558
-125,44,TRUE,TRUE,77823.27630000001
35,44,TRUE,TRUE,128778.51157
36,44,TRUE,TRUE,915813.7184199999
14,44,TRUE,TRUE,117761.78523000001
135,44,TRUE,FALSE,301.28246
-1,45,TRUE,TRUE,17412.469040000004
34,45,TRUE,TRUE,1655.0139800000002
-67,45,TRUE,TRUE,4895.643330000001
-13,45,TRUE,TRUE,11621.26556
-7,45,TRUE,TRUE,36764.1637
-66,45,TRUE,TRUE,9094.858849999999
151,45,TRUE,TRUE,26486.90084
-29,45,TRUE,TRUE,2650.74308
150,45,TRUE,TRUE,32699.603799999997
145,45,TRUE,TRUE,3159.71356
-54,45,TRUE,TRUE,5368.718839999999
147,45,TRUE,TRUE,6596.558679999999
148,45,TRUE,TRUE,13616.92624
-59,45,TRUE,TRUE,5675.91679
144,45,TRUE,TRUE,9592.393
-60,45,TRUE,TRUE,14537.965530000003
-5,45,TRUE,TRUE,81385.93291999998
-9,45,TRUE,TRUE,421687.12799000007
30,45,TRUE,TRUE,167559.68108000007
12,45,TRUE,TRUE,100900.66375
33,46,TRUE,TRUE,1998.3518899999997
38,46,TRUE,TRUE,88797.42485999998
-129,46,TRUE,TRUE,11776.32382
-133,46,TRUE,TRUE,1389.67147
-132,46,TRUE,TRUE,3029.614539999999
-14,46,TRUE,TRUE,5418.80876
-65,46,TRUE,TRUE,2577.22235
-31,46,TRUE,TRUE,2531.1045299999996
140,46,TRUE,TRUE,7198.091630000002
142,46,TRUE,TRUE,95256.02093999999
146,46,TRUE,TRUE,2651.78093
-58,46,TRUE,TRUE,23079.43768
-53,46,TRUE,TRUE,14474.30479
-10,46,TRUE,TRUE,28661.438920000004
143,46,TRUE,TRUE,14020.731539999999
-64,46,TRUE,TRUE,5505.87029
141,46,TRUE,TRUE,25011.296389999992
-3,46,TRUE,TRUE,122378.41781999999
-2,46,TRUE,TRUE,51398.68360999999
38,47,TRUE,TRUE,116576.46824
-58,47,TRUE,TRUE,5888.1615200000015
146,47,TRUE,TRUE,1447.05281
-53,47,TRUE,TRUE,12035.770669999998
142,47,TRUE,TRUE,3867.8376900000003
-14,47,TRUE,TRUE,8352.82352
-129,47,TRUE,TRUE,5321.71508
140,47,TRUE,TRUE,12342.740769999999
143,47,TRUE,TRUE,4203.5782500000005
-133,47,TRUE,TRUE,5583.82101
-64,47,TRUE,TRUE,10637.35894
-65,47,TRUE,TRUE,8831.813699999999
141,47,TRUE,TRUE,13852.826069999997
-132,47,TRUE,TRUE,7036.7129
-10,47,TRUE,TRUE,37347.374019999996
-23,47,TRUE,TRUE,14.6985
-3,47,TRUE,TRUE,102968.52367
139,48,TRUE,TRUE,1350.8089899999998
156,48,TRUE,TRUE,4830.6713500000005
-128,48,TRUE,TRUE,46717.13408
-131,48,TRUE,TRUE,17172.68317
-130,48,TRUE,TRUE,20581.35068
-15,48,TRUE,TRUE,19038.73372
-52,48,TRUE,TRUE,5963.87231
-63,48,TRUE,TRUE,23585.439790000008
-4,48,TRUE,TRUE,14115.33554
-62,48,TRUE,TRUE,22797.720689999995
-11,48,TRUE,TRUE,63187.36042999999
157,48,TRUE,TRUE,782.17649
-8,48,TRUE,TRUE,84283.64577
-6,48,TRUE,TRUE,499407.56434000016
-126,48,TRUE,TRUE,120052.14909
-55,49,TRUE,TRUE,15269.97346
-56,49,TRUE,TRUE,9224.21204
-16,49,TRUE,TRUE,10393.145129999999
-127,49,TRUE,TRUE,11515.39019
153,49,TRUE,TRUE,7813.947339999999
-61,49,TRUE,TRUE,2793.38909
154,49,TRUE,TRUE,9421.15919
152,49,TRUE,TRUE,3624.867660000001
155,49,TRUE,TRUE,28143.58282
-27,49,TRUE,TRUE,15.38503
-12,49,TRUE,TRUE,72704.58275000002
-68,49,TRUE,TRUE,8584.18088
-124,49,TRUE,TRUE,214384.64581000002
-125,49,TRUE,TRUE,58724.20817
-67,50,TRUE,TRUE,1232.9969000000003
174,50,TRUE,TRUE,1466.2300100000002
-139,50,TRUE,TRUE,3050.0452
-13,50,TRUE,TRUE,11921.49388
-137,50,TRUE,TRUE,1522.04384
-66,50,TRUE,TRUE,1108.7837200000001
-180,50,TRUE,TRUE,737.0950200000001
151,50,TRUE,TRUE,2584.17808
-136,50,TRUE,TRUE,3180.2476
145,50,TRUE,TRUE,2699.88191
144,50,TRUE,TRUE,4521.0437600000005
150,50,TRUE,TRUE,801.6859399999998
-60,50,TRUE,TRUE,2927.6732899999997
-59,50,TRUE,TRUE,6866.264330000001
-54,50,TRUE,TRUE,5880.688219999998
-9,50,TRUE,TRUE,62512.82606000001
-160,50,TRUE,TRUE,16.0628
-7,50,TRUE,TRUE,91514.22605000001
-5,50,TRUE,TRUE,138008.12800000003
-1,50,TRUE,TRUE,706514.5664700001
-54,50,TRUE,FALSE,1165.5160299999998
-59,50,TRUE,FALSE,3785.6605900000004
-79,51,TRUE,TRUE,187.75722
-180,51,TRUE,TRUE,1464.0087899999999
-59,51,TRUE,TRUE,918.19144000000006
171,51,TRUE,TRUE,909.8323800000001
-137,51,TRUE,TRUE,1593.3811
-139,51,TRUE,TRUE,839.18619
-13,51,TRUE,TRUE,7907.0544
145,51,TRUE,TRUE,2563.56509
-136,51,TRUE,TRUE,1681.5050899999999
-54,51,TRUE,TRUE,4644.5648200000005
174,51,TRUE,TRUE,1852.0638799999997
-24,51,TRUE,TRUE,15.084779999999999
-9,51,TRUE,TRUE,49005.98179
-5,51,TRUE,TRUE,47654.660990000004
144,51,TRUE,TRUE,4537.67883
-7,51,TRUE,TRUE,107572.75442000001
-132,52,TRUE,TRUE,7833.42613
-177,52,TRUE,TRUE,2609.65162
-129,52,TRUE,TRUE,15995.93887
-133,52,TRUE,TRUE,7226.651260000001
-138,52,TRUE,TRUE,1113.3362300000001
-134,52,TRUE,TRUE,1903.0742399999997
-179,52,TRUE,TRUE,1781.5806900000002
-178,52,TRUE,TRUE,2012.76004
160,52,TRUE,TRUE,4572.964620000001
141,52,TRUE,TRUE,9068.56537
-176,52,TRUE,TRUE,2911.7867
-135,52,TRUE,TRUE,2098.72179
-53,52,TRUE,TRUE,1738.0413999999998
143,52,TRUE,TRUE,3452.03786
-10,52,TRUE,TRUE,19823.01216
-14,52,TRUE,TRUE,50313.49351
0,52,TRUE,TRUE,20096.225950000004
1,52,TRUE,TRUE,130964.53285999998
158,53,TRUE,TRUE,3479.58105
136,53,TRUE,TRUE,177.13846000000004
-174,53,TRUE,TRUE,1504.1603800000003
-168,53,TRUE,TRUE,4037.19075
-130,53,TRUE,TRUE,6884.3868699999985
156,53,TRUE,TRUE,3784.1095100000002
-172,53,TRUE,TRUE,1169.26788
159,53,TRUE,TRUE,3872.8033499999992
-173,53,TRUE,TRUE,1010.8742
-175,53,TRUE,TRUE,1475.9346799999998
176,53,TRUE,TRUE,1393.70928
177,53,TRUE,TRUE,5439.699750000001
-169,53,TRUE,TRUE,2820.0921000000003
-150,53,TRUE,TRUE,30.944430000000004
137,53,TRUE,TRUE,355.51955000000004
-57,53,TRUE,TRUE,5490.61511
-82,53,TRUE,TRUE,4488.222369999999
-15,53,TRUE,TRUE,7884.283149999999
-17,53,TRUE,TRUE,1187.9386000000002
138,53,TRUE,TRUE,349.11322
-131,53,TRUE,TRUE,38295.30145
-82,53,TRUE,FALSE,4546.9423
-11,53,TRUE,TRUE,19608.965239999998
7,53,TRUE,TRUE,308944.53629
2,53,TRUE,TRUE,352969.50573
-6,53,TRUE,TRUE,204712.20528000002
137,53,TRUE,FALSE,556.3371099999999
-57,53,TRUE,FALSE,436.00895
-4,53,TRUE,TRUE,298663.10763999994
159,54,TRUE,TRUE,827.75456
-15,54,TRUE,TRUE,2074.22721
-169,54,TRUE,TRUE,16040.79718
-172,54,TRUE,TRUE,775.5541499999999
163,54,TRUE,TRUE,3039.6279200000004
136,54,TRUE,TRUE,776.7305600000002
-154,54,TRUE,TRUE,26.578490000000002
10,54,TRUE,TRUE,446453.8536999999
-168,54,TRUE,TRUE,30276.9968
137,54,TRUE,TRUE,696.9337100000001
-131,54,TRUE,TRUE,60749.513999999996
162,54,TRUE,TRUE,5606.020839999999
-57,54,TRUE,TRUE,8136.68691
138,54,TRUE,TRUE,701.38842
139,54,TRUE,TRUE,855.8356499999999
-17,54,TRUE,TRUE,997.9227799999999
-82,54,TRUE,TRUE,285.09694999999994
18,54,TRUE,TRUE,194874.92483999996
-11,54,TRUE,TRUE,22648.31801
-6,54,TRUE,TRUE,170357.52689
2,54,TRUE,TRUE,114597.95092999999
-4,54,TRUE,TRUE,113670.08121
7,54,TRUE,TRUE,533616.73448
135,55,TRUE,TRUE,261.36510999999996
-166,55,TRUE,TRUE,5640.68623
11,55,TRUE,TRUE,155661.36875999998
-171,55,TRUE,TRUE,1058.4237
-165,55,TRUE,TRUE,16015.742499999998
-141,55,TRUE,TRUE,845.1147
-140,55,TRUE,TRUE,1597.9719699999996
-167,55,TRUE,TRUE,4325.06436
-170,55,TRUE,TRUE,1440.63588
-61,55,TRUE,TRUE,1471.93091
-12,55,TRUE,TRUE,3348.3251099999998
-80,55,TRUE,TRUE,469.87039
154,55,TRUE,TRUE,5534.03353
-164,55,TRUE,TRUE,8776.231909999999
-19,55,TRUE,TRUE,898.37833
-55,55,TRUE,TRUE,3069.8422900000005
-16,55,TRUE,TRUE,2326.6071300000003
-81,55,TRUE,TRUE,296.38682
-56,55,TRUE,TRUE,8202.06259
4,55,TRUE,TRUE,63731.45486
155,55,TRUE,TRUE,20739.152410000006
-144,55,TRUE,TRUE,16.87021
3,55,TRUE,TRUE,61823.00962000001
14,55,TRUE,TRUE,572170.2469099999
20,55,TRUE,TRUE,141458.99996
17,55,TRUE,TRUE,138878.18167000002
-80,55,TRUE,FALSE,616.6182799999999
155,55,TRUE,FALSE,12970.93087
-5,56,TRUE,TRUE,702.8391499999998
15,56,TRUE,TRUE,9881.54966
-157,56,TRUE,TRUE,7255.357099999998
-160,56,TRUE,TRUE,2713.89153
-163,56,TRUE,TRUE,4141.10177
-161,56,TRUE,TRUE,2666.7896100000003
-136,56,TRUE,TRUE,29354.2927
-162,56,TRUE,TRUE,5961.716619999999
165,56,TRUE,TRUE,4523.66745
-139,56,TRUE,TRUE,1250.9534600000002
-137,56,TRUE,TRUE,1961.3194300000002
-13,56,TRUE,TRUE,3507.18211
-59,56,TRUE,TRUE,5814.49793
-18,56,TRUE,TRUE,1155.14931
-79,56,TRUE,TRUE,570.9884599999999
-60,56,TRUE,TRUE,6684.343870000001
-78,56,TRUE,TRUE,8202.179439999998
-88,56,TRUE,TRUE,209.71645999999998
-60,56,TRUE,FALSE,1357.71141
19,56,TRUE,TRUE,149444.57776000001
8,56,TRUE,TRUE,22338.009289999995
-1,56,TRUE,TRUE,23439.902840000002
-7,56,TRUE,TRUE,32319.534219999998
-157,56,TRUE,FALSE,1415.70732
6,56,TRUE,TRUE,189533.52156000002
-78,56,TRUE,FALSE,66599.87791
12,56,TRUE,TRUE,226227.87392
-9,56,TRUE,TRUE,23765.70291
-59,56,TRUE,FALSE,2396.9791899999996
-133,57,TRUE,TRUE,846.9926800000001
16,57,TRUE,TRUE,10113.20392
-155,57,TRUE,TRUE,4347.97158
-158,57,TRUE,TRUE,2858.2150000000006
-138,57,TRUE,FALSE,5.40251
24,57,TRUE,TRUE,6260.5355899999995
-156,57,TRUE,TRUE,6700.85178
-159,57,TRUE,TRUE,2962.2427000000002
166,57,TRUE,TRUE,1274.88957
164,57,TRUE,TRUE,1437.7904499999997
-135,57,TRUE,TRUE,28739.16983
-152,57,TRUE,TRUE,3732.65379
-134,57,TRUE,TRUE,25730.408079999997
-20,57,TRUE,TRUE,1700.4905399999996
-153,57,TRUE,TRUE,18091.63225
-138,57,TRUE,TRUE,1604.2663100000002
21,57,TRUE,TRUE,102668.40204000003
-14,57,TRUE,TRUE,29172.89622
140,57,TRUE,TRUE,28.64217
-89,57,TRUE,TRUE,150.00217
-10,57,TRUE,TRUE,34623.8747
-86,57,TRUE,TRUE,159.14861000000002
-77,57,TRUE,TRUE,198.26378
-87,57,TRUE,TRUE,219.42363999999998
141,57,TRUE,TRUE,46.413630000000005
5,57,TRUE,TRUE,71421.63787
-2,57,TRUE,TRUE,146957.89497999998
-3,57,TRUE,TRUE,65636.14825
0,57,TRUE,TRUE,224461.35063
9,57,TRUE,TRUE,457558.69714
1,57,TRUE,TRUE,174552.58207000003
-153,57,TRUE,FALSE,2495.26599
16,58,TRUE,TRUE,1818.6470000000002
24,58,TRUE,TRUE,4404.13863
-155,58,TRUE,TRUE,2018.1170799999998
-138,58,TRUE,TRUE,10453.595920000002
-159,58,TRUE,TRUE,14320.336870000001
-64,58,TRUE,TRUE,226.65076
-158,58,TRUE,TRUE,16740.03015
-153,58,TRUE,TRUE,8607.751950000002
164,58,TRUE,TRUE,1389.7709699999998
166,58,TRUE,TRUE,1252.21439
-152,58,TRUE,TRUE,3272.39959
141,58,TRUE,TRUE,1927.12387
-20,58,TRUE,TRUE,1692.93131
143,58,TRUE,TRUE,1204.31353
-14,58,TRUE,TRUE,3680.01139
146,58,TRUE,TRUE,1292.5576700000001
-135,58,TRUE,TRUE,9806.265809999997
142,58,TRUE,TRUE,1195.76403
21,58,TRUE,TRUE,235322.33561999997
-23,58,TRUE,TRUE,58.54858000000001
-10,58,TRUE,TRUE,19936.160529999997
-86,58,TRUE,TRUE,2778.6681300000005
9,58,TRUE,TRUE,99964.14297
5,58,TRUE,TRUE,143454.67911
-2,58,TRUE,TRUE,80128.10935
-153,58,TRUE,FALSE,2762.74995
1,58,TRUE,TRUE,164847.65518000003
0,58,TRUE,TRUE,82359.4568
-158,58,TRUE,FALSE,3891.2372399999995
-3,58,TRUE,TRUE,122335.78596
-159,58,TRUE,FALSE,2295.18519
18,59,TRUE,TRUE,3087.7397
162,59,TRUE,TRUE,887.12448
29,59,TRUE,TRUE,8181.1074499999995
-148,59,TRUE,TRUE,5393.76182
-174,59,TRUE,TRUE,5037.90412
-151,59,TRUE,TRUE,2691.6244500000003
-154,59,TRUE,TRUE,5770.717619999999
-172,59,TRUE,TRUE,1820.7303
159,59,TRUE,TRUE,1104.5592700000002
-169,59,TRUE,TRUE,1037.31054
156,59,TRUE,TRUE,929.2691300000001
-168,59,TRUE,TRUE,803.52532
-173,59,TRUE,TRUE,2727.85008
158,59,TRUE,TRUE,936.9119600000001
157,59,TRUE,TRUE,953.30782
-17,59,TRUE,TRUE,2239.30245
-149,59,TRUE,TRUE,3696.15657
-8,59,TRUE,TRUE,25179.244489999997
-15,59,TRUE,TRUE,2207.1931400000003
-63,59,TRUE,TRUE,4940.88619
-175,59,TRUE,TRUE,1435.8711700000001
-62,59,TRUE,TRUE,5158.79827
-11,59,TRUE,TRUE,3853.2129000000004
-150,59,TRUE,TRUE,6533.076320000001
-25,59,TRUE,TRUE,68.84686
26,59,TRUE,TRUE,137550.87934999997
-94,59,TRUE,TRUE,222.49273999999997
163,59,TRUE,TRUE,13534.420919999997
-6,59,TRUE,TRUE,41539.66367000001
-95,59,TRUE,TRUE,3616.99656
29,59,TRUE,FALSE,313.27387
-4,59,TRUE,TRUE,40239.19565
10,59,TRUE,TRUE,185945.92077000003
-95,59,TRUE,FALSE,1350.0537000000002
-174,59,TRUE,FALSE,1868.4868800000002
2,59,TRUE,TRUE,83513.42473000003
-63,59,TRUE,FALSE,12614.424760000002
-62,59,TRUE,FALSE,15702.37568
17,60,TRUE,TRUE,6181.4693800000005
-144,60,TRUE,TRUE,1179.8125499999999
154,60,TRUE,TRUE,1070.9073
-145,60,TRUE,TRUE,2826.12701
-164,60,TRUE,TRUE,621.6074699999999
175,60,TRUE,TRUE,741.2608800000002
-165,60,TRUE,TRUE,484.9521099999999
-146,60,TRUE,TRUE,4434.0549
-166,60,TRUE,TRUE,2386.19851
20,60,TRUE,TRUE,15533.791050000002
173,60,TRUE,TRUE,3497.2001399999995
-167,60,TRUE,TRUE,1040.81378
-147,60,TRUE,TRUE,16051.936199999996
172,60,TRUE,TRUE,4407.89622
-170,60,TRUE,TRUE,1082.44702
155,60,TRUE,TRUE,1990.2421500000003
-71,60,TRUE,TRUE,259.15086
-19,60,TRUE,TRUE,1884.75132
-12,60,TRUE,TRUE,2418.7413400000005
-22,60,TRUE,TRUE,2096.66452
-16,60,TRUE,TRUE,2644.58445
-92,60,TRUE,TRUE,193.63383000000002
-68,60,TRUE,TRUE,2887.72551
-93,60,TRUE,TRUE,154.94060000000002
-80,60,TRUE,TRUE,203.68035000000006
-171,60,TRUE,TRUE,2207.46005
-61,60,TRUE,TRUE,676.2154100000001
-68,60,TRUE,FALSE,6278.41828
3,60,TRUE,TRUE,48859.963950000005
4,60,TRUE,TRUE,154462.56736999998
155,60,TRUE,FALSE,1197.9539799999998
28,60,TRUE,TRUE,100354.54598000001
-166,60,TRUE,FALSE,404.73146
172,60,TRUE,FALSE,5022.00581
28,60,TRUE,FALSE,102923.43938
-70,60,TRUE,FALSE,30431.295469999997
-165,61,TRUE,TRUE,329.66591
172,61,TRUE,TRUE,669.92495
-147,61,TRUE,TRUE,3646.1076699999994
17,61,TRUE,TRUE,10811.703940000001
173,61,TRUE,TRUE,1624.27185
175,61,TRUE,TRUE,7930.53601
-166,61,TRUE,TRUE,734.46923
-167,61,TRUE,TRUE,559.87522
178,61,TRUE,TRUE,12556.00669
-170,61,TRUE,TRUE,1011.8971300000001
-16,61,TRUE,TRUE,1530.72945
-171,61,TRUE,TRUE,1930.3840099999995
179,61,TRUE,TRUE,7561.0429699999995
-19,61,TRUE,TRUE,1711.15612
-12,61,TRUE,TRUE,1760.1222899999998
-22,61,TRUE,TRUE,1255.7028699999998
-80,61,TRUE,TRUE,236.51357
-61,61,TRUE,TRUE,334.50163
-70,61,TRUE,TRUE,1914.05339
20,61,TRUE,TRUE,15166.664060000003
3,61,TRUE,TRUE,35645.91112
-93,61,TRUE,TRUE,1952.0283100000004
-27,61,TRUE,TRUE,147.71489000000003
-83,61,TRUE,TRUE,228.88387000000006
-71,61,TRUE,FALSE,620.06756
-71,61,TRUE,TRUE,1002.2897699999999
-166,61,TRUE,FALSE,67.02588
-93,61,TRUE,FALSE,520.21232
4,61,TRUE,TRUE,110736.89723
178,61,TRUE,FALSE,3320.1150399999997
165,62,TRUE,TRUE,220.79735999999997
19,62,TRUE,TRUE,45317.287189999995
-76,62,TRUE,TRUE,198.22253
-79,62,TRUE,TRUE,267.84849
-18,62,TRUE,TRUE,2446.49694
-9,62,TRUE,TRUE,8540.416620000002
-13,62,TRUE,TRUE,1637.73632
-91,62,TRUE,TRUE,1252.8078
-21,62,TRUE,TRUE,2288.20258
-1,62,TRUE,TRUE,4252.526260000001
-24,62,TRUE,TRUE,1561.1462599999998
-5,62,TRUE,TRUE,12234.867280000002
-78,62,TRUE,TRUE,219.35415000000003
-7,62,TRUE,TRUE,20938.021280000004
6,62,TRUE,TRUE,65158.508080000014
-91,62,TRUE,FALSE,787.2561499999999
-10,63,TRUE,TRUE,2719.2313799999997
-20,63,TRUE,TRUE,5023.28211
-23,63,TRUE,TRUE,9982.84396
-3,63,TRUE,TRUE,2247.34164
-74,63,TRUE,TRUE,247.68079999999998
-26,63,TRUE,TRUE,1869.5632800000003
-89,63,TRUE,TRUE,180.41773
-14,63,TRUE,TRUE,1867.2217200000005
0,63,TRUE,TRUE,4139.14134
1,63,TRUE,TRUE,4164.90081
-2,63,TRUE,TRUE,5025.97985
21,63,TRUE,TRUE,19639.58456
9,63,TRUE,TRUE,58415.41224
-87,63,TRUE,TRUE,459.2253100000001
5,63,TRUE,TRUE,22698.20224
-174,64,TRUE,TRUE,601.4491700000001
-168,64,TRUE,TRUE,680.3428600000001
-17,64,TRUE,TRUE,718.71382
-175,64,TRUE,TRUE,1487.12471
37,64,TRUE,TRUE,1452.5988799999998
-169,64,TRUE,TRUE,1552.3598300000003
-173,64,TRUE,TRUE,853.95193
-8,64,TRUE,TRUE,1740.9545199999998
-172,64,TRUE,TRUE,1554.9264
-4,64,TRUE,TRUE,2621.92139
-11,64,TRUE,TRUE,890.2430400000001
-15,64,TRUE,TRUE,2751.20092
-6,64,TRUE,TRUE,2213.06397
2,64,TRUE,TRUE,6837.2028900000005
-25,64,TRUE,TRUE,6385.05643
7,64,TRUE,TRUE,18801.29253
177,64,TRUE,TRUE,3157.28202
-84,64,TRUE,FALSE,204.33003
176,64,TRUE,TRUE,472.97527999999994
10,64,TRUE,TRUE,32628.10783
37,64,TRUE,FALSE,1665.7992000000002
-75,64,TRUE,FALSE,7626.861230000001
177,64,TRUE,FALSE,2077.85662
-75,64,TRUE,TRUE,2737.20123
21,65,TRUE,TRUE,2680.5255999999995
-176,65,TRUE,TRUE,223.01909999999998
-89,65,TRUE,TRUE,541.5680299999999
-20,65,TRUE,TRUE,1360.22739
24,65,TRUE,TRUE,20048.09406
-178,65,TRUE,TRUE,264.03958000000006
-23,65,TRUE,TRUE,6140.166859999999
38,65,TRUE,TRUE,1211.2643999999998
-177,65,TRUE,TRUE,444.12456999999995
-3,65,TRUE,TRUE,2202.09463
0,65,TRUE,TRUE,2871.87384
-14,65,TRUE,TRUE,3755.6159900000007
-86,65,TRUE,TRUE,95.45788999999999
-10,65,TRUE,TRUE,852.88163
1,65,TRUE,TRUE,3707.9617099999996
9,65,TRUE,TRUE,12443.324980000003
-87,65,TRUE,TRUE,467.46538
-2,65,TRUE,TRUE,2727.8991899999996
5,65,TRUE,TRUE,6815.60748
-179,65,TRUE,TRUE,564.9893099999999
24,65,TRUE,FALSE,48326.11271
37,66,TRUE,TRUE,478.31012000000004
32,66,TRUE,TRUE,638.25355
-172,66,TRUE,TRUE,293.10269999999997
-175,66,TRUE,TRUE,297.98767000000004
-25,66,TRUE,TRUE,5272.37271
42,66,TRUE,TRUE,758.4954399999999
-168,66,TRUE,TRUE,606.66115
10,66,TRUE,TRUE,16074.86452
2,66,TRUE,TRUE,2077.29259
-169,66,TRUE,TRUE,524.2077800000001
7,66,TRUE,TRUE,9809.108559999999
-17,66,TRUE,TRUE,2262.05065
-4,66,TRUE,TRUE,1497.1435399999998
-6,66,TRUE,TRUE,775.8935000000001
43,66,TRUE,TRUE,469.51383999999996
-15,66,TRUE,TRUE,2566.7977500000006
42,66,TRUE,FALSE,1140.5620699999997
-173,66,TRUE,TRUE,219.40796000000003
43,66,TRUE,FALSE,820.9735800000001
-82,66,TRUE,TRUE,94.48504999999999
-85,66,TRUE,TRUE,80.13795999999999
32,67,TRUE,TRUE,734.2480700000002
-97,67,TRUE,TRUE,397.97074
32,67,TRUE,FALSE,5.245979999999999
-172,67,TRUE,TRUE,362.6564800000001
-82,67,TRUE,TRUE,65.51865000000001
-15,67,TRUE,TRUE,1510.4996700000002
-175,67,TRUE,TRUE,96.22912000000001
42,67,TRUE,TRUE,588.36162
2,67,TRUE,TRUE,1586.9991900000002
-173,67,TRUE,TRUE,389.92376999999993
7,67,TRUE,TRUE,4893.68182
48,67,TRUE,TRUE,277.027
-17,67,TRUE,TRUE,2231.84475
43,67,TRUE,TRUE,712.3422899999999
-4,67,TRUE,TRUE,562.81407
