ssvid,flag,main_engine_power_kw,tonnage_gt,length_m,design_speed_betz_2011_knots,registries_listed,ship_name_registry,ship_name_ais,callsign_registry,callsign_ais,imo_registry,imo_ais,active_hours,on_fishing_list_best,vessel_class,vessel_class_source,avg_aux_boiler_power_berth_kw,avg_aux_boiler_power_anchored_kw,avg_aux_boiler_power_maneuvering_kw,avg_aux_boiler_power_sea_kw,avg_aux_engine_power_berth_kw,avg_aux_engine_power_anchored_kw,avg_aux_engine_power_maneuvering_kw,avg_aux_engine_power_sea_kw,main_engine_power_imo_table_81,design_speed_knots
248853000,MLT,26332.603515625,91971,289.8489685058594,17.194374824497608,IMO,ANGEL,ANGEL,9HA2549,9HA2549,9453731,9453731,39408.63416666666,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,16741,14.5
228027600,FRA,11866.3603515625,89076,212.58746337890625,15.970405217138696,IMO,JEANLD,JEANLD,FMES,FMES,9311593,9311593,8714.07611111111,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,16741,14.5
240776000,GRC,5223.6259765625,94232,141.80252075195312,15.378037399524422,IMO,MARILOULA,MARILOULA,SVAB3,SVAB3,9434553,9434553,2197.3741666666665,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,16741,14.5
353825000,PAN,24400,152338,339.9,14.2862469576,IMO;KOR;REV,HLBRAZIL,HLBRAZIL,3FTJ,3FTJ,9493066,9493066,74896.56074096472,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,20094,14.6
477272000,HKG,2100.31884765625,4811,96.14292907714844,13.717785792993073,IMO,TRADEWORLDER,TRADEWORLDER,VRYJ8,VRYJ8,9055498,9055498,5999.558333333332,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,250,250,240,0,370,450,790,410,5077,16
440309000,KOR,1323,1767,84.3,13.410095084178,IMO;KOR,PATTERNPOS,PATTERNPOS,DSNU2,DSNU2,9044205,9044205,35159.388055555566,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,250,250,240,0,370,450,790,410,5077,16
210696000,CYP,3277.218994140625,3999,101.32628631591797,14.09106017722042,IMO,DUBAIENTERPRISE,DUBAIENTERPRISE,5BCT4,5BCT4,9121871,9121871,33315.63142566416,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,250,250,240,0,370,450,790,410,5077,16
538090601,MHL,9730,9931,147.8,16.177130106539998,IMO;KOR,VEGAVELA,VEGAVELA,V7A4895,V7A4895,9306823,9306823,14310.264355351102,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,250,250,240,0,370,450,790,410,5077,16
525019381,IDN,1467.352294921875,6640,94.46955871582031,13.543542920827148,IMO,TASIKMAS,TASIKMAS,POYL,POYL,9670274,9670274,26789.237267307235,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,250,250,240,0,370,450,790,410,5077,16
211580000,DEU,25735.482421875,85676,291.858154296875,17.451347328615892,IMO;REV,PARANAGUAEXPRESS,PARANAGUAEXPRESS,DIJY2,DIJY2,9444728,9444728,25265.839722222223,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,590,580,550,0,1100,1400,2800,1450,52566,24.6
211259700,DEU,25363.318359375,53324,291.5583190917969,18.96668158499658,IMO,HANJINHAIPHONG,HANJINHAIPHONG,DQVJ,DQVJ,9141273,9141273,18371.824444444443,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,480,480,430,0,1100,1350,2500,1400,34559,23.1
636091052,LBR,22801.796875,54809,253.39385986328125,18.411953546569222,IMO;REV,ANLWARATAH,ANLWARATAH,A8IY2,A8IY2,9326794,9326794,39545.533333333326,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,480,480,430,0,1100,1350,2500,1400,34559,23.1
210315000,CYP,9932.669921875,35860.5,220.4,16.091860080826645,IMO;RUS,FESCOSOFIA,FESCOSOFIA,5BWL5,5BWL5,9237503,9237503,7884.382813888889,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,480,480,430,0,1100,1350,2500,1400,34559,23.1
636091851,DEU,52833.2578125,40741,291.858154296875,25.814713816007394,IMO,ZIMUKRAYINA,THEBROWN,A8TR4,A8TR4,9403396,9403396,53197.74783092336,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,480,480,430,0,1100,1350,2500,1400,34559,23.1
372319000,PAN,48480.08984375,55487,291.858154296875,23.182255395802102,IMO,NYKDIANA,NYKDIANA,3EOS4,3EOS4,9337688,9337688,81648.27575001027,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,480,480,430,0,1100,1350,2500,1400,34559,23.1
352001875,PAN,2018.908935546875,2367.078125,100.3869857788086,13.652222194201887,NA,NA,BRIGITTEF,NA,3E2784,NA,8504234,6003.176291944444,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,0,0,0,0,90,50,180,60,1454,11.1
548057400,PHL,2389.878662109375,2915,95.58187103271484,13.783768383600345,IMO,ALESONCONCARRIER14,ALESONCONCARRIER14,DUJ2293,DUJ2293,8717893,8717893,5768.0931278488915,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,0,0,0,0,90,50,180,60,1454,11.1
477982100,HKG,7700.5146484375,19994,177.88742065429688,15.548375871366996,IMO,TRANSFRIENDSHIP2,TRANSFRIENDSHIP2,VRFY6,VRFY6,9487055,9487055,39127.640277777784,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
373843000,PAN,8164.74658203125,17027,167.1359405517578,15.682903895285335,IMO,EVERGALLANT,EVERGALLANT,3EUN3,3EUN3,9624328,9624328,66201.65188754277,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
636016827,LBR,7742.31982421875,17027,172.59555053710938,15.559423499218157,IMO,MARINAL,MARINAL,D5HZ6,D5HZ6,9675705,9675705,48309.11478260002,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
636020216,LBR,6711.70849609375,15820.74609375,148.4865264892578,15.254416253617219,NA,NA,HGSINGAPORE,NA,D5YE3,NA,9585314,18095.15754774223,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
538009668,MHL,5088.6474609375,17078.716796875,171.06524658203125,14.784114133732166,NA,NA,DINGHENG27,NA,V7A5020,NA,9641508,7535.1397797222235,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7254.59,14.52
563098100,SGP,10536.3056640625,30805.701171875,195.00479125976562,16.27444459830189,NA,NA,MTMPOTOMAC,NA,9V6611,NA,9281920,22301.833602315273,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
538005658,MHL,9072.076171875,29124,193.26345825195312,15.907413130755423,IMO,UACCSHAMIYA,UACCSHAMIYA,V7FU4,V7FU4,9458858,9458858,48023.45404875393,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
215572000,MLT,8432.7333984375,29327,188.535888671875,15.741405222215384,IMO,PAMIR,PAMIR,9HUC7,9HUC7,9276028,9276028,50786.794444444444,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
538003883,MHL,7812.2421875,29826,191.19866943359375,15.580999602464344,IMO,ALPINELIBERTY,ALPINELIBERTY,V7TT7,V7TT7,9478690,9478690,65873.59154583697,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
538009132,MHL,7180,29649,183.1,15.418053523560001,IMO;KOR,FRONTIERMARINER,FRONTIERMARINER,V7A4360,V7A4360,9902847,9902847,15665.074465298887,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
323150000,CUB,5782.09423828125,26657.25390625,172.46878051757812,15.040889982230286,NA,NA,EMILIA,NA,CLBS,NA,9242209,13652.777803435833,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
538005093,MHL,8043.1611328125,29993,190.71115112304688,15.640304999673065,IMO,ARDMOREENCOUNTER,ARDMOREENCOUNTER,V7AY3,V7AY3,9654579,9654579,63097.855134323916,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
403581000,SAU,9041.1376953125,29575,188.81866455078125,15.897916031707764,IMO,NCCTABUK,NCCTABUK,HZAG,HZAG,9306809,9306809,69566.57555907282,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
310683000,BMU,8869.0478515625,29666,197.50390625,15.853277527765957,IMO,STENAIMAGE,STENAIMAGE,ZCEM7,ZCEM7,9667473,9667473,46445.173547722785,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
341082000,KNA,26819.01953125,22761,291.38275146484375,20.83744396795751,IMO,TOSINTEGRITY,TOSINTEGRITY,V4JO2,V4JO2,7367469,7367469,2082.4547222222222,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
538003855,MHL,8945.265625,29348,188.83258056640625,15.873875179322624,IMO,PYXISDELTA,MARIAGLORY,V7TP8,V7TP8,9314909,9314909,63244.659396387746,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
311002200,BHS,9250.263671875,28049,193.15512084960938,15.957732284167324,IMO,PACIFICRAINBOW,PACIFICRAINBOW,C6WX8,C6WX8,9382085,9382085,38631.85444444444,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
325935000,PAN,10226.755859375,28981,224.3430633544922,16.207573167429103,IMO,QUDS,QUDS,HZQI,HZQI,9203928,9203928,1193.9766666666667,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
403518001,SAU,7221.96875,29168,187.20455932617188,15.428047731951,IMO,NCCNAJEM,NCCNAJEM,HZEJ,HZEJ,9459022,9459022,57986.48894944219,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
219696000,DNK,9015.396484375,7002,146.37680053710938,15.963741467647711,IMO,THUNDERBIRD,THUNDERBIRD,OWDG2,OWDG2,9318943,9318943,54995.11186666667,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,5280,14
215784000,MLT,4758.8203125,7398,122.6,14.605836892111219,IMO;RUS,ANNABELLA1,ANNABELLA1,9HAO8,9HAO8,8919788,8919788,33604.26305555556,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,5280,14
244106000,NLD,4495.66015625,8753.296875,129.44444274902344,14.53440944154287,NA,NA,WISLABORG,NA,PCBQ,NA,9505560,27544.02562164695,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,5280,14
357041000,PAN,11260.3544921875,9859,146.63821411132812,16.65492184345026,CORR2;IMO;REV,WILDPEONY,OBSVENUS,3FXS8,3EVW4,9191474,9226750,63921.29438561775,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,5280,14
636017391,LBR,3742.895751953125,30240.412109375,141.78855895996094,14.538954965505836,NA,NA,SBITWIST,NA,D5KR5,NA,9710593,97.75055555555556,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
538010486,MHL,4850.486328125,29704.90625,180.7309112548828,14.818191150084411,NA,NA,CAPEBRUNO,NA,V7A6107,NA,9950076,60.25666666666667,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
258009000,NOR,9257.8125,37447,200.2681884765625,15.923294238046875,IMO,STARLIVORNO,STARLIVORNO,LAQM7,LAQM7,9593907,9593907,63963.5855025275,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
373873000,PAN,8784.759765625,36986,214.74270629882812,15.81269063264304,IMO,LONGYUAN,LONGYUAN,3EZT8,3EZT8,8803886,8803886,13627.811388888878,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
538008242,MHL,12310.443359375,83886.59375,257.4173278808594,16.07602918701013,NA,NA,MINERALBEIJING,NA,V7A2131,NA,9272383,2223.9833333333345,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
567382000,THA,2104.020263671875,24588,80.22949981689453,14.03029708041801,IMO,KRAIRATCHDIGNITY,KRAIRATCHDIGNITY,HSB4370,HSB4370,8307739,8307739,1298.6716666666666,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
563033200,SGP,13040.7724609375,31243,201.0694580078125,16.905677908597845,IMO,PPSTOMO,PPSTOMO,9V5566,9V5566,9478808,9478808,35473.990159883615,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
219031305,DNK,6860.8642578125,25573.384765625,163.2495880126953,15.3248174497821,NA,NA,FORMENTERA,NA,OZBM2,NA,9721413,7235.011011666669,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
538006477,MHL,7530.1259765625,24940,182.19969177246094,15.504220826686993,IMO,INTERLINKAFFINITY,INTERLINKAFFINITY,V7DT3,V7DT3,9754082,9754082,41274.620258304385,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
419001540,IND,7863.0625,32280.802734375,183.88978576660156,15.593947446082966,NA,NA,CHOLAHARMONY,NA,VTGZ,NA,9200392,16824.110180718326,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
354924000,PAN,8245.912109375,22992,148.79010009765625,15.700066314316313,IMO,PROVIDER,PROVIDER,3ERP3,3ERP3,8223567,8223567,8092.885555555553,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
205776000,BEL,9787.044921875,33014.44921875,197.4854278564453,16.07197072406065,NA,NA,LALUNA,NA,ONKC,NA,9846079,29449.101046680284,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
247302400,ITA,7685.1201171875,32884,174.11712646484375,15.549639202328649,IMO,PANNONIAG,PANNONIAG,ICNY,ICNY,9567946,9567946,45633.024722222224,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
229281000,MLT,8786.9658203125,24195,176.52183532714844,15.84626491362835,IMO,GULLWING,GULLWING,9HA3199,9HA3199,9595981,9595981,54724.881194805836,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
636016251,LBR,9048.017578125,24646,165.30418395996094,15.91595443513043,IMO,SILEB,SILEB,D5FF7,D5FF7,8309294,8309294,6753.2625,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
355640000,PAN,12158.1064453125,22998,212.50115966796875,16.779588598936606,IMO,CSFUTURE,CSFUTURE,3EVA4,3EVA4,9438353,9438353,57608.059961111096,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
538003908,MHL,9713.5693359375,33044,202.11618041992188,16.05356248723793,IMO,PAPAJOHN,PAPAJOHN,V7TY7,V7TY7,9555149,9555149,55489.86666996,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
538007623,MHL,11044.8447265625,22662,183.2086639404297,16.475344122692498,IMO,ODYSSEAS,ODYSSEAS,V7XM6,V7XM6,9595187,9595187,33921.864315561936,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
636023300,LBR,6449.4345703125,31993.240234375,166.44090270996094,15.238753271898315,NA,NA,HTHUASHAN,NA,5LNA5,NA,9468188,3527.6599999999985,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
412606000,CHN,11565.5166015625,32964,217.7416229248047,16.514390087995476,IMO,CHANGHANGFENGHAI,ZHONGCHANGHONGSHENG,BRVA,BRVA,9566928,9566928,44194.02875555555,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
248565000,DEU,10962.27734375,31029,212.49700927734375,16.380958612387992,IMO;REV,DENSATIGER,DENSATIGER,9HA2417,9HA2417,9432476,9432476,64551.354338276105,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
725005610,CHL,5668.42431640625,25982,132.6432647705078,15.006635127647044,IMO,VALPARAISO,VALPARAISO,CBVP,CBVP,8324385,8324385,9380.108055555558,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
228326800,FRA,1807.2784423828125,2014,64.80682373046875,13.5760080391849,IMO,BOURBONTHERA,BOURBONTHERA,FMJE,FMJE,9351177,9351177,30553.526944444442,FALSE,supply_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
622121526,EGY,930.6705322265625,2441,47.50748062133789,13.291774035943753,IMO,PMS3308,PMS3308,6AFR,6AFR,9421506,9421506,36178.243059182234,FALSE,supply_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
257632000,NOR,1767.6119384765625,5019.068359375,76.46623992919922,13.612854227506759,NA,NA,COOPERVIKING,NA,LGGZ,NA,9727259,12900.242814330279,FALSE,seismic_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
368503000,USA,1795.21142578125,2326,75.1,13.577159268749044,IMO;USA;USA2,TERRELTIDE,TERRELTIDE,WQAU,WQAU,9418523,9418523,27697.985833333347,FALSE,supply_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
304955000,ATG,3393.15087890625,3933,109.91859436035156,14.128284268429942,IMO,FALSTRIASWAN,FALSTRIASWAN,V2XW,V2XW,9367217,9367217,65327.95033251751,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,662.8,141.4,131.2,21,213.3,233.7,328.45,243.9,1229.74,12.23
884466660,KOR,2189,3244,99.8,13.722378179928,IMO;KOR,MSTRUE,MSTRUE,DSNO7,DSNO7,9044085,9044085,4385.420555555556,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,662.8,141.4,131.2,21,213.3,233.7,328.45,243.9,1229.74,12.23
431010696,JPN,11041.2724609375,11229,137.26060485839844,16.574567280569887,IMO,MARIMO,MARIMO,JD4275,JD4275,9806196,9806196,40232.50002008141,FALSE,cargo.ro_ro,gfw_research.cargo_subtypes_v20241001,260,250,170,0,750,430,1300,430,1618,11.2
423367100,AZE,3641.783935546875,8045,154.8,14.257277172020427,IMO;RUS,BARDA,BARDA,4JOV,4JOV,9632351,9632351,63375.598755812774,FALSE,cargo.ro_ro,gfw_research.cargo_subtypes_v20241001,260,250,170,0,750,430,1300,430,1618,11.2
355234000,PAN,19960.244140625,52863,227.83055114746094,17.940361599243808,IMO;REV,NEWCENTURY1,NEWCENTURY1,H9LA,H9LA,9229398,9229398,93501.22204843446,FALSE,cargo.ro_ro,gfw_research.cargo_subtypes_v20241001,390,380,260,0,1200,950,2700,950,19505,19.1
249757000,MLT,15175.361328125,61321,205.32662963867188,16.841843833885022,IMO,TORTUGAS,TORTUGAS,9HA4366,9HA4366,9319765,9319765,54188.71959224613,FALSE,cargo.ro_ro,gfw_research.cargo_subtypes_v20241001,390,380,260,0,1200,950,2700,950,19505,19.1
241319000,GRC,8336.0859375,37602,159.45709228515625,15.70526264642972,IMO,NEPTUNETHALASSA,NEPTUNETHALASSA,SVBZ1,SVBZ1,9668506,9668506,32478.40277777773,FALSE,cargo.ro_ro,gfw_research.cargo_subtypes_v20241001,390,380,260,0,1200,950,2700,950,19505,19.1
271002572,TUR,15690.1943359375,34182,202.13307189941406,17.51363516498985,IMO,UNAKDENIZ,ZEUGMASEAWAYS,TCTD2,TCTD2,9356737,9356737,79381.23285388885,FALSE,cargo.ro_ro,gfw_research.cargo_subtypes_v20241001,390,380,260,0,1200,950,2700,950,19505,19.1
247319800,ITA,15561.376953125,32632,169.3975372314453,17.51483665291172,IMO,EUROCARGOLIVORNO,EUROCARGOLIVORNO,ICMS,ICMS,9471070,9471070,70763.6025569445,FALSE,cargo.ro_ro,gfw_research.cargo_subtypes_v20241001,390,380,260,0,1200,950,2700,950,19505,19.1
232000940,GBR,1070.99072265625,12619,36.03022766113281,13.527442875830605,IMO,STENACALEDONIA,STENACALEDONIA,GBZY,GBZY,7910917,7910917,58.197500000000005,FALSE,passenger,gfw_research.vi_rf_ssvid_v20240501,496.66667,443.33333,413.33333,0,1706.66667,1706.66667,2373.33333,1706.66667,13899,18.5
636090755,LBR,15851.85546875,27246.576171875,179.56285095214844,17.705558962052404,NA,NA,HANSAKIRKENES,NA,A8ET2,NA,9241449,9851.45722222222,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,460,450,430,0,610,910,1900,920,20630,21.1
636020961,LBR,9283.7880859375,25652.083984375,189.17251586914062,15.975977268627684,NA,NA,TACOMATRADER,NA,5LBO9,NA,9675810,13994.867319523339,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,460,450,430,0,610,910,1900,920,20630,21.1
422039100,IRN,21560,25391,207.4,19.28394745968,IMO;KOR,ARTABAZ,ARTABAZ,EPBZ5,EPBZ5,9283007,9283007,51942.618835297486,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,460,450,430,0,610,910,1900,920,20630,21.1
636018321,LBR,16619.333984375,25219,173.5535125732422,17.95717968925527,IMO,MSCADRIANA,MSCADRIANA,D5PE9,D5PE9,9169055,9169055,36150.694925,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,460,450,430,0,610,910,1900,920,20630,21.1
209705000,CYP,10803.8935546875,30819.16796875,213.0958251953125,16.342444676137678,NA,NA,CONTSHIPAIR,NA,5BHG6,NA,9364356,3737.286944444444,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,460,450,430,0,610,910,1900,920,20630,21.1
636015121,LBR,10693.4833984375,17287,155.2750701904297,16.420052927401212,IMO,PROSPER,PROSPER,A8YS5,A8YS5,9117181,9117181,30831.63417388889,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,340,340,310,0,820,910,1750,900,12083,19
636014965,LBR,16899.064453125,18321,213.4071807861328,18.203923082112457,IMO,KALLIROE,KALLIROE,A8XS9,A8XS9,9454357,9454357,70996.09559927412,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,340,340,310,0,820,910,1750,900,12083,19
219233000,DNK,3881.405517578125,8448,137.25338745117188,14.33760245838511,IMO,NORDICOSLO,NORDICOSLO,OZDX2,OZDX2,9300788,9300788,19682.85388888889,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,887.5,191.1,177.5,21,344.35,398.75,537.5,429.35,3436.25,13.089
413527660,CHN,5628.38232421875,7360,145.97659301757812,14.88274814881922,IMO,RONGHUAWAN,RONGHUAWAN,BOPE,BOPE,9814399,9814399,33664.59713433446,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,887.5,191.1,177.5,21,344.35,398.75,537.5,429.35,3436.25,13.089
636091959,DEU,49383.234375,153115,291.858154296875,12.231297303423279,IMO,MSCSAVONA,MSCSAVONA,A8UX4,A8UX4,9460356,9460356,69779.10506688691,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,630,630,630,0,1300,1800,3250,2050,61231,23.8
636014393,LBR,2353.39306640625,54916,120.30343627929688,14.554670253485192,IMO,ALNOUF,ALNOUF,A8TO3,A8TO3,9422990,9422990,8243.05388888889,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2469,330.8,313.8,147,925.6,772,1169,831.9,11184.23,14.928
352002676,PAN,12965.7568359375,48233.12890625,196.2934112548828,16.64809689502705,NA,NA,KALLOS,NA,3E4996,NA,9360415,6792.978055555556,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2469,330.8,313.8,147,925.6,772,1169,831.9,11184.23,14.928
626292000,GAB,17836.75,58312.53515625,248.9040985107422,17.37898992361986,NA,NA,JUMBO,NA,TRAU8,NA,9290335,7864.8275,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2469,330.8,313.8,147,925.6,772,1169,831.9,11184.23,14.928
238252000,HRV,9770.2138671875,59315,215.69358825683594,15.928923665147197,IMO,OLIB,OLIB,9AA6266,9AA6266,9334739,9334739,72335.96858666668,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2469,330.8,313.8,147,925.6,772,1169,831.9,11184.23,14.928
264402013,MLT,11574.4892578125,62557,215.45162963867188,16.21396580861676,IMO,MARATHONTS,OSLOTS,9HA4464,YPMB,9737371,9737383,931.4180555555554,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2469,330.8,313.8,147,925.6,772,1169,831.9,11184.23,14.928
352003182,PAN,9641.443359375,64848.35546875,207.03451538085938,15.878951976878977,NA,NA,ENEOSMIRAI,NA,3E6056,NA,9957892,2808.4933333333347,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2469,330.8,313.8,147,925.6,772,1169,831.9,11184.23,14.928
248531000,MLT,10240.626953125,63364,214.74729919433594,15.985283786590454,IMO,ARISTEA,ARISTEA,9HA4693,9HA4693,9791315,9791315,39045.72943882721,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2469,330.8,313.8,147,925.6,772,1169,831.9,11184.23,14.928
636009731,LBR,27020.025390625,156333,291.0829162597656,13.869969929627427,IMO,NEWVALOR,NEWVALOR,ELPD4,ELPD4,8919271,8919271,12743.134444444448,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,4139,484.8,467.8,188,2498.6,1710.5,2080.5,1716.4,21236.71,15.691
538005480,MHL,12134.30859375,159911,207.96347045898438,15.162613589431851,IMO,NAUTILUS,NAUTILUS,V7EJ5,V7EJ5,9312494,9312494,30899.301388888896,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,4139,484.8,467.8,188,2498.6,1710.5,2080.5,1716.4,21236.71,15.691
